name	term	lev	seq	value
"transcription elongation factor complex"	GO:0008023	2	Amillepora00862	1
"transcription elongation factor complex"	GO:0008023	2	Amillepora01090	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora03298	1
"transcription elongation factor complex"	GO:0008023	2	Amillepora03303	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora04834	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora22027	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora22633	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora08682	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora10385	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora06337	1
"transcription elongation factor complex"	GO:0008023	2	Amillepora08534	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora19377	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora11724	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora12840	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora20566	1
"transcription elongation factor complex"	GO:0008023	2	Amillepora20579	1
"transcription elongation factor complex"	GO:0008023	2	Amillepora21396	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora31468	0
"transcription elongation factor complex"	GO:0008023	2	Amillepora34070	0
"preribosome, large subunit precursor"	GO:0030687	2	Amillepora00556	0
"preribosome, large subunit precursor"	GO:0030687	2	Amillepora06276	0
"preribosome, large subunit precursor"	GO:0030687	2	Amillepora08585	0
"preribosome, large subunit precursor"	GO:0030687	2	Amillepora11055	0
"preribosome, large subunit precursor"	GO:0030687	2	Amillepora11054	0
"preribosome, large subunit precursor"	GO:0030687	2	Amillepora37767	1
"SAGA-type complex"	GO:0070461	2	Amillepora14746	0
"SAGA-type complex"	GO:0070461	2	Amillepora15124	0
"SAGA-type complex"	GO:0070461	2	Amillepora16194	0
"SAGA-type complex"	GO:0070461	2	Amillepora24902	0
"SAGA-type complex"	GO:0070461	2	Amillepora03365	0
"SAGA-type complex"	GO:0070461	2	Amillepora03686	0
"SAGA-type complex"	GO:0070461	2	Amillepora06097	0
"SAGA-type complex"	GO:0070461	2	Amillepora22982	0
"SAGA-type complex"	GO:0070461	2	Amillepora23296	0
"SAGA-type complex"	GO:0070461	2	Amillepora08950	0
"SAGA-type complex"	GO:0070461	2	Amillepora07714	0
"SAGA-type complex"	GO:0070461	2	Amillepora08301	0
"SAGA-type complex"	GO:0070461	2	Amillepora08308	0
"SAGA-type complex"	GO:0070461	2	Amillepora18929	0
"SAGA-type complex"	GO:0070461	2	Amillepora20227	1
"SAGA-type complex"	GO:0070461	2	Amillepora20259	1
"SAGA-type complex"	GO:0070461	2	Amillepora12220	0
"SAGA-type complex"	GO:0070461	2	Amillepora24144	1
"SAGA-type complex"	GO:0070461	2	Amillepora24664	0
"SAGA-type complex"	GO:0070461	2	Amillepora33578	0
"SAGA-type complex"	GO:0070461	2	Amillepora33579	1
"SAGA-type complex"	GO:0070461	2	Amillepora36866	0
"clathrin adaptor complex"	GO:0030131	3	Amillepora13322	0
"clathrin adaptor complex"	GO:0030131	3	Amillepora25170	1
"clathrin adaptor complex"	GO:0030131	3	Amillepora25174	1
"clathrin adaptor complex"	GO:0030131	3	Amillepora26002	0
"clathrin adaptor complex"	GO:0030131	3	Amillepora26067	0
"clathrin adaptor complex"	GO:0030131	3	Amillepora00512	0
"clathrin adaptor complex"	GO:0030131	3	Amillepora00514	1
"clathrin adaptor complex"	GO:0030131	3	Amillepora01071	0
"clathrin adaptor complex"	GO:0030131	3	Amillepora20340	0
"clathrin adaptor complex"	GO:0030131	3	Amillepora24822	0
"clathrin adaptor complex"	GO:0030131	3	Amillepora32202	0
"clathrin adaptor complex"	GO:0030131	3	Amillepora34500	0
"endosome"	GO:0005768	2	Amillepora16814	0
"endosome"	GO:0005768	2	Amillepora16810	0
"endosome"	GO:0005768	2	Amillepora16900	0
"endosome"	GO:0005768	2	Amillepora16901	0
"endosome"	GO:0005768	2	Amillepora16903	0
"endosome"	GO:0005768	2	Amillepora16905	0
"endosome"	GO:0005768	2	Amillepora16904	0
"endosome"	GO:0005768	2	Amillepora16908	0
"endosome"	GO:0005768	2	Amillepora16928	0
"endosome"	GO:0005768	2	Amillepora16959	0
"endosome"	GO:0005768	2	Amillepora16996	0
"endosome"	GO:0005768	2	Amillepora17037	0
"endosome"	GO:0005768	2	Amillepora17141	0
"endosome"	GO:0005768	2	Amillepora17893	0
"endosome"	GO:0005768	2	Amillepora18012	0
"endosome"	GO:0005768	2	Amillepora18085	0
"endosome"	GO:0005768	2	Amillepora18169	0
"endosome"	GO:0005768	2	Amillepora18172	0
"endosome"	GO:0005768	2	Amillepora18248	0
"endosome"	GO:0005768	2	Amillepora18352	0
"endosome"	GO:0005768	2	Amillepora18429	0
"endosome"	GO:0005768	2	Amillepora18433	1
"endosome"	GO:0005768	2	Amillepora18477	0
"endosome"	GO:0005768	2	Amillepora18476	0
"endosome"	GO:0005768	2	Amillepora18482	1
"endosome"	GO:0005768	2	Amillepora18481	1
"endosome"	GO:0005768	2	Amillepora18491	0
"endosome"	GO:0005768	2	Amillepora18542	0
"endosome"	GO:0005768	2	Amillepora26310	0
"endosome"	GO:0005768	2	Amillepora26536	1
"endosome"	GO:0005768	2	Amillepora26565	0
"endosome"	GO:0005768	2	Amillepora26603	0
"endosome"	GO:0005768	2	Amillepora26619	1
"endosome"	GO:0005768	2	Amillepora26695	0
"endosome"	GO:0005768	2	Amillepora26700	0
"endosome"	GO:0005768	2	Amillepora26698	1
"endosome"	GO:0005768	2	Amillepora26696	1
"endosome"	GO:0005768	2	Amillepora26786	1
"endosome"	GO:0005768	2	Amillepora26783	1
"endosome"	GO:0005768	2	Amillepora26784	1
"endosome"	GO:0005768	2	Amillepora26785	1
"endosome"	GO:0005768	2	Amillepora26798	1
"endosome"	GO:0005768	2	Amillepora26793	1
"endosome"	GO:0005768	2	Amillepora26795	0
"endosome"	GO:0005768	2	Amillepora26794	1
"endosome"	GO:0005768	2	Amillepora26796	1
"endosome"	GO:0005768	2	Amillepora26797	0
"endosome"	GO:0005768	2	Amillepora26809	0
"endosome"	GO:0005768	2	Amillepora26832	0
"endosome"	GO:0005768	2	Amillepora26860	0
"endosome"	GO:0005768	2	Amillepora26875	0
"endosome"	GO:0005768	2	Amillepora27267	0
"endosome"	GO:0005768	2	Amillepora27379	0
"endosome"	GO:0005768	2	Amillepora27399	0
"endosome"	GO:0005768	2	Amillepora27415	0
"endosome"	GO:0005768	2	Amillepora27495	0
"endosome"	GO:0005768	2	Amillepora13023	0
"endosome"	GO:0005768	2	Amillepora13196	0
"endosome"	GO:0005768	2	Amillepora13212	0
"endosome"	GO:0005768	2	Amillepora13244	0
"endosome"	GO:0005768	2	Amillepora13300	0
"endosome"	GO:0005768	2	Amillepora13715	0
"endosome"	GO:0005768	2	Amillepora14157	0
"endosome"	GO:0005768	2	Amillepora14161	0
"endosome"	GO:0005768	2	Amillepora14170	0
"endosome"	GO:0005768	2	Amillepora14173	0
"endosome"	GO:0005768	2	Amillepora14202	0
"endosome"	GO:0005768	2	Amillepora14259	0
"endosome"	GO:0005768	2	Amillepora14300	0
"endosome"	GO:0005768	2	Amillepora14407	0
"endosome"	GO:0005768	2	Amillepora14413	0
"endosome"	GO:0005768	2	Amillepora14478	0
"endosome"	GO:0005768	2	Amillepora14682	0
"endosome"	GO:0005768	2	Amillepora14747	0
"endosome"	GO:0005768	2	Amillepora14777	0
"endosome"	GO:0005768	2	Amillepora14779	0
"endosome"	GO:0005768	2	Amillepora14880	0
"endosome"	GO:0005768	2	Amillepora15009	0
"endosome"	GO:0005768	2	Amillepora15017	0
"endosome"	GO:0005768	2	Amillepora15025	0
"endosome"	GO:0005768	2	Amillepora15189	0
"endosome"	GO:0005768	2	Amillepora15229	0
"endosome"	GO:0005768	2	Amillepora15242	0
"endosome"	GO:0005768	2	Amillepora15310	0
"endosome"	GO:0005768	2	Amillepora15307	0
"endosome"	GO:0005768	2	Amillepora15329	0
"endosome"	GO:0005768	2	Amillepora15336	0
"endosome"	GO:0005768	2	Amillepora15383	1
"endosome"	GO:0005768	2	Amillepora15568	0
"endosome"	GO:0005768	2	Amillepora15570	0
"endosome"	GO:0005768	2	Amillepora15767	0
"endosome"	GO:0005768	2	Amillepora16018	0
"endosome"	GO:0005768	2	Amillepora16060	0
"endosome"	GO:0005768	2	Amillepora16052	0
"endosome"	GO:0005768	2	Amillepora16058	1
"endosome"	GO:0005768	2	Amillepora16066	0
"endosome"	GO:0005768	2	Amillepora16111	0
"endosome"	GO:0005768	2	Amillepora16355	0
"endosome"	GO:0005768	2	Amillepora16376	0
"endosome"	GO:0005768	2	Amillepora16401	0
"endosome"	GO:0005768	2	Amillepora16521	0
"endosome"	GO:0005768	2	Amillepora16602	0
"endosome"	GO:0005768	2	Amillepora16605	1
"endosome"	GO:0005768	2	Amillepora16717	0
"endosome"	GO:0005768	2	Amillepora24891	0
"endosome"	GO:0005768	2	Amillepora24953	0
"endosome"	GO:0005768	2	Amillepora24967	0
"endosome"	GO:0005768	2	Amillepora24970	0
"endosome"	GO:0005768	2	Amillepora25004	0
"endosome"	GO:0005768	2	Amillepora25041	0
"endosome"	GO:0005768	2	Amillepora25043	0
"endosome"	GO:0005768	2	Amillepora25057	1
"endosome"	GO:0005768	2	Amillepora25088	0
"endosome"	GO:0005768	2	Amillepora25161	0
"endosome"	GO:0005768	2	Amillepora25181	0
"endosome"	GO:0005768	2	Amillepora25301	1
"endosome"	GO:0005768	2	Amillepora25573	0
"endosome"	GO:0005768	2	Amillepora25580	0
"endosome"	GO:0005768	2	Amillepora25591	0
"endosome"	GO:0005768	2	Amillepora25661	0
"endosome"	GO:0005768	2	Amillepora25658	0
"endosome"	GO:0005768	2	Amillepora25670	1
"endosome"	GO:0005768	2	Amillepora25679	1
"endosome"	GO:0005768	2	Amillepora25672	0
"endosome"	GO:0005768	2	Amillepora25722	0
"endosome"	GO:0005768	2	Amillepora25727	0
"endosome"	GO:0005768	2	Amillepora25729	0
"endosome"	GO:0005768	2	Amillepora25735	0
"endosome"	GO:0005768	2	Amillepora25863	0
"endosome"	GO:0005768	2	Amillepora26067	0
"endosome"	GO:0005768	2	Amillepora26145	1
"endosome"	GO:0005768	2	Amillepora26176	0
"endosome"	GO:0005768	2	Amillepora00065	1
"endosome"	GO:0005768	2	Amillepora00090	1
"endosome"	GO:0005768	2	Amillepora00094	0
"endosome"	GO:0005768	2	Amillepora00137	0
"endosome"	GO:0005768	2	Amillepora00269	0
"endosome"	GO:0005768	2	Amillepora00270	0
"endosome"	GO:0005768	2	Amillepora00355	0
"endosome"	GO:0005768	2	Amillepora00446	0
"endosome"	GO:0005768	2	Amillepora00472	0
"endosome"	GO:0005768	2	Amillepora00501	1
"endosome"	GO:0005768	2	Amillepora00715	1
"endosome"	GO:0005768	2	Amillepora00714	0
"endosome"	GO:0005768	2	Amillepora00777	1
"endosome"	GO:0005768	2	Amillepora00775	0
"endosome"	GO:0005768	2	Amillepora00791	0
"endosome"	GO:0005768	2	Amillepora00790	1
"endosome"	GO:0005768	2	Amillepora00831	0
"endosome"	GO:0005768	2	Amillepora00850	0
"endosome"	GO:0005768	2	Amillepora00974	0
"endosome"	GO:0005768	2	Amillepora00985	0
"endosome"	GO:0005768	2	Amillepora01065	0
"endosome"	GO:0005768	2	Amillepora01177	0
"endosome"	GO:0005768	2	Amillepora01178	1
"endosome"	GO:0005768	2	Amillepora01199	0
"endosome"	GO:0005768	2	Amillepora01198	1
"endosome"	GO:0005768	2	Amillepora01305	0
"endosome"	GO:0005768	2	Amillepora01325	0
"endosome"	GO:0005768	2	Amillepora01371	0
"endosome"	GO:0005768	2	Amillepora01595	0
"endosome"	GO:0005768	2	Amillepora01602	0
"endosome"	GO:0005768	2	Amillepora01614	0
"endosome"	GO:0005768	2	Amillepora01736	0
"endosome"	GO:0005768	2	Amillepora01788	0
"endosome"	GO:0005768	2	Amillepora01944	0
"endosome"	GO:0005768	2	Amillepora02095	0
"endosome"	GO:0005768	2	Amillepora02496	0
"endosome"	GO:0005768	2	Amillepora02498	0
"endosome"	GO:0005768	2	Amillepora02828	0
"endosome"	GO:0005768	2	Amillepora02842	0
"endosome"	GO:0005768	2	Amillepora02852	0
"endosome"	GO:0005768	2	Amillepora02859	0
"endosome"	GO:0005768	2	Amillepora03044	0
"endosome"	GO:0005768	2	Amillepora03065	0
"endosome"	GO:0005768	2	Amillepora03165	0
"endosome"	GO:0005768	2	Amillepora03267	0
"endosome"	GO:0005768	2	Amillepora03269	0
"endosome"	GO:0005768	2	Amillepora03355	0
"endosome"	GO:0005768	2	Amillepora03360	0
"endosome"	GO:0005768	2	Amillepora03495	0
"endosome"	GO:0005768	2	Amillepora03505	0
"endosome"	GO:0005768	2	Amillepora03607	0
"endosome"	GO:0005768	2	Amillepora03698	0
"endosome"	GO:0005768	2	Amillepora03734	0
"endosome"	GO:0005768	2	Amillepora03882	0
"endosome"	GO:0005768	2	Amillepora03898	0
"endosome"	GO:0005768	2	Amillepora03925	0
"endosome"	GO:0005768	2	Amillepora03990	0
"endosome"	GO:0005768	2	Amillepora04154	1
"endosome"	GO:0005768	2	Amillepora04293	0
"endosome"	GO:0005768	2	Amillepora04352	0
"endosome"	GO:0005768	2	Amillepora04353	0
"endosome"	GO:0005768	2	Amillepora04372	0
"endosome"	GO:0005768	2	Amillepora04471	0
"endosome"	GO:0005768	2	Amillepora04487	0
"endosome"	GO:0005768	2	Amillepora04488	0
"endosome"	GO:0005768	2	Amillepora04619	0
"endosome"	GO:0005768	2	Amillepora04734	1
"endosome"	GO:0005768	2	Amillepora04986	0
"endosome"	GO:0005768	2	Amillepora05005	0
"endosome"	GO:0005768	2	Amillepora05037	0
"endosome"	GO:0005768	2	Amillepora05073	0
"endosome"	GO:0005768	2	Amillepora05145	1
"endosome"	GO:0005768	2	Amillepora05213	0
"endosome"	GO:0005768	2	Amillepora05297	0
"endosome"	GO:0005768	2	Amillepora05324	0
"endosome"	GO:0005768	2	Amillepora05403	1
"endosome"	GO:0005768	2	Amillepora05429	0
"endosome"	GO:0005768	2	Amillepora05430	0
"endosome"	GO:0005768	2	Amillepora05782	0
"endosome"	GO:0005768	2	Amillepora05878	0
"endosome"	GO:0005768	2	Amillepora05904	0
"endosome"	GO:0005768	2	Amillepora06051	0
"endosome"	GO:0005768	2	Amillepora06090	0
"endosome"	GO:0005768	2	Amillepora06139	0
"endosome"	GO:0005768	2	Amillepora21895	0
"endosome"	GO:0005768	2	Amillepora21899	0
"endosome"	GO:0005768	2	Amillepora22009	0
"endosome"	GO:0005768	2	Amillepora22012	0
"endosome"	GO:0005768	2	Amillepora22159	0
"endosome"	GO:0005768	2	Amillepora22202	0
"endosome"	GO:0005768	2	Amillepora22304	1
"endosome"	GO:0005768	2	Amillepora22306	0
"endosome"	GO:0005768	2	Amillepora22317	1
"endosome"	GO:0005768	2	Amillepora22463	0
"endosome"	GO:0005768	2	Amillepora22520	0
"endosome"	GO:0005768	2	Amillepora22522	0
"endosome"	GO:0005768	2	Amillepora22521	0
"endosome"	GO:0005768	2	Amillepora22524	1
"endosome"	GO:0005768	2	Amillepora22523	1
"endosome"	GO:0005768	2	Amillepora22545	0
"endosome"	GO:0005768	2	Amillepora22664	0
"endosome"	GO:0005768	2	Amillepora23167	0
"endosome"	GO:0005768	2	Amillepora23201	0
"endosome"	GO:0005768	2	Amillepora23429	0
"endosome"	GO:0005768	2	Amillepora23436	0
"endosome"	GO:0005768	2	Amillepora08688	0
"endosome"	GO:0005768	2	Amillepora08714	0
"endosome"	GO:0005768	2	Amillepora08771	0
"endosome"	GO:0005768	2	Amillepora08770	0
"endosome"	GO:0005768	2	Amillepora08773	0
"endosome"	GO:0005768	2	Amillepora08790	0
"endosome"	GO:0005768	2	Amillepora08791	0
"endosome"	GO:0005768	2	Amillepora08794	0
"endosome"	GO:0005768	2	Amillepora09004	0
"endosome"	GO:0005768	2	Amillepora09026	0
"endosome"	GO:0005768	2	Amillepora09077	0
"endosome"	GO:0005768	2	Amillepora09125	0
"endosome"	GO:0005768	2	Amillepora09124	0
"endosome"	GO:0005768	2	Amillepora09127	0
"endosome"	GO:0005768	2	Amillepora09136	0
"endosome"	GO:0005768	2	Amillepora09205	0
"endosome"	GO:0005768	2	Amillepora09261	0
"endosome"	GO:0005768	2	Amillepora09653	1
"endosome"	GO:0005768	2	Amillepora09684	0
"endosome"	GO:0005768	2	Amillepora09708	0
"endosome"	GO:0005768	2	Amillepora09953	0
"endosome"	GO:0005768	2	Amillepora10142	0
"endosome"	GO:0005768	2	Amillepora10217	1
"endosome"	GO:0005768	2	Amillepora10215	0
"endosome"	GO:0005768	2	Amillepora10214	1
"endosome"	GO:0005768	2	Amillepora10230	0
"endosome"	GO:0005768	2	Amillepora10233	0
"endosome"	GO:0005768	2	Amillepora10234	0
"endosome"	GO:0005768	2	Amillepora10236	0
"endosome"	GO:0005768	2	Amillepora10237	1
"endosome"	GO:0005768	2	Amillepora10241	1
"endosome"	GO:0005768	2	Amillepora10245	1
"endosome"	GO:0005768	2	Amillepora10243	0
"endosome"	GO:0005768	2	Amillepora10244	0
"endosome"	GO:0005768	2	Amillepora10251	0
"endosome"	GO:0005768	2	Amillepora10473	0
"endosome"	GO:0005768	2	Amillepora10498	0
"endosome"	GO:0005768	2	Amillepora10689	0
"endosome"	GO:0005768	2	Amillepora10760	0
"endosome"	GO:0005768	2	Amillepora10759	0
"endosome"	GO:0005768	2	Amillepora10822	0
"endosome"	GO:0005768	2	Amillepora06245	0
"endosome"	GO:0005768	2	Amillepora06509	0
"endosome"	GO:0005768	2	Amillepora06550	1
"endosome"	GO:0005768	2	Amillepora06547	0
"endosome"	GO:0005768	2	Amillepora06555	0
"endosome"	GO:0005768	2	Amillepora06626	0
"endosome"	GO:0005768	2	Amillepora06639	0
"endosome"	GO:0005768	2	Amillepora06647	0
"endosome"	GO:0005768	2	Amillepora06645	0
"endosome"	GO:0005768	2	Amillepora06698	0
"endosome"	GO:0005768	2	Amillepora06841	0
"endosome"	GO:0005768	2	Amillepora06840	0
"endosome"	GO:0005768	2	Amillepora06933	0
"endosome"	GO:0005768	2	Amillepora06992	0
"endosome"	GO:0005768	2	Amillepora07101	0
"endosome"	GO:0005768	2	Amillepora07116	0
"endosome"	GO:0005768	2	Amillepora07211	0
"endosome"	GO:0005768	2	Amillepora07256	0
"endosome"	GO:0005768	2	Amillepora07302	0
"endosome"	GO:0005768	2	Amillepora07650	0
"endosome"	GO:0005768	2	Amillepora07748	0
"endosome"	GO:0005768	2	Amillepora07749	0
"endosome"	GO:0005768	2	Amillepora07824	1
"endosome"	GO:0005768	2	Amillepora08015	0
"endosome"	GO:0005768	2	Amillepora08013	1
"endosome"	GO:0005768	2	Amillepora08025	0
"endosome"	GO:0005768	2	Amillepora08236	0
"endosome"	GO:0005768	2	Amillepora08287	0
"endosome"	GO:0005768	2	Amillepora08436	0
"endosome"	GO:0005768	2	Amillepora08554	0
"endosome"	GO:0005768	2	Amillepora18804	0
"endosome"	GO:0005768	2	Amillepora18885	0
"endosome"	GO:0005768	2	Amillepora18892	0
"endosome"	GO:0005768	2	Amillepora18894	1
"endosome"	GO:0005768	2	Amillepora18896	1
"endosome"	GO:0005768	2	Amillepora18900	1
"endosome"	GO:0005768	2	Amillepora18901	1
"endosome"	GO:0005768	2	Amillepora18897	1
"endosome"	GO:0005768	2	Amillepora18919	0
"endosome"	GO:0005768	2	Amillepora18947	1
"endosome"	GO:0005768	2	Amillepora18998	0
"endosome"	GO:0005768	2	Amillepora18995	1
"endosome"	GO:0005768	2	Amillepora19009	0
"endosome"	GO:0005768	2	Amillepora19007	0
"endosome"	GO:0005768	2	Amillepora19011	0
"endosome"	GO:0005768	2	Amillepora19075	0
"endosome"	GO:0005768	2	Amillepora19109	0
"endosome"	GO:0005768	2	Amillepora19140	0
"endosome"	GO:0005768	2	Amillepora19564	0
"endosome"	GO:0005768	2	Amillepora19600	1
"endosome"	GO:0005768	2	Amillepora19694	0
"endosome"	GO:0005768	2	Amillepora19692	0
"endosome"	GO:0005768	2	Amillepora19867	1
"endosome"	GO:0005768	2	Amillepora19865	0
"endosome"	GO:0005768	2	Amillepora19977	0
"endosome"	GO:0005768	2	Amillepora20119	0
"endosome"	GO:0005768	2	Amillepora20282	0
"endosome"	GO:0005768	2	Amillepora20309	0
"endosome"	GO:0005768	2	Amillepora20340	0
"endosome"	GO:0005768	2	Amillepora10983	0
"endosome"	GO:0005768	2	Amillepora10981	1
"endosome"	GO:0005768	2	Amillepora11134	1
"endosome"	GO:0005768	2	Amillepora11131	0
"endosome"	GO:0005768	2	Amillepora11165	1
"endosome"	GO:0005768	2	Amillepora11173	1
"endosome"	GO:0005768	2	Amillepora11180	1
"endosome"	GO:0005768	2	Amillepora11311	1
"endosome"	GO:0005768	2	Amillepora11317	0
"endosome"	GO:0005768	2	Amillepora11337	0
"endosome"	GO:0005768	2	Amillepora11455	0
"endosome"	GO:0005768	2	Amillepora11679	0
"endosome"	GO:0005768	2	Amillepora11907	0
"endosome"	GO:0005768	2	Amillepora11951	0
"endosome"	GO:0005768	2	Amillepora12036	0
"endosome"	GO:0005768	2	Amillepora12306	0
"endosome"	GO:0005768	2	Amillepora12308	0
"endosome"	GO:0005768	2	Amillepora12310	0
"endosome"	GO:0005768	2	Amillepora12335	0
"endosome"	GO:0005768	2	Amillepora12331	0
"endosome"	GO:0005768	2	Amillepora12356	0
"endosome"	GO:0005768	2	Amillepora12361	0
"endosome"	GO:0005768	2	Amillepora12591	0
"endosome"	GO:0005768	2	Amillepora12683	0
"endosome"	GO:0005768	2	Amillepora12692	0
"endosome"	GO:0005768	2	Amillepora12724	0
"endosome"	GO:0005768	2	Amillepora12723	0
"endosome"	GO:0005768	2	Amillepora12736	0
"endosome"	GO:0005768	2	Amillepora12734	0
"endosome"	GO:0005768	2	Amillepora12827	0
"endosome"	GO:0005768	2	Amillepora12908	0
"endosome"	GO:0005768	2	Amillepora12896	0
"endosome"	GO:0005768	2	Amillepora23524	0
"endosome"	GO:0005768	2	Amillepora23558	1
"endosome"	GO:0005768	2	Amillepora23595	1
"endosome"	GO:0005768	2	Amillepora23683	0
"endosome"	GO:0005768	2	Amillepora23716	0
"endosome"	GO:0005768	2	Amillepora23748	0
"endosome"	GO:0005768	2	Amillepora23757	1
"endosome"	GO:0005768	2	Amillepora24057	0
"endosome"	GO:0005768	2	Amillepora24112	0
"endosome"	GO:0005768	2	Amillepora24273	0
"endosome"	GO:0005768	2	Amillepora24276	0
"endosome"	GO:0005768	2	Amillepora24297	0
"endosome"	GO:0005768	2	Amillepora24385	0
"endosome"	GO:0005768	2	Amillepora24413	0
"endosome"	GO:0005768	2	Amillepora24451	0
"endosome"	GO:0005768	2	Amillepora24484	0
"endosome"	GO:0005768	2	Amillepora24518	0
"endosome"	GO:0005768	2	Amillepora24579	0
"endosome"	GO:0005768	2	Amillepora24584	0
"endosome"	GO:0005768	2	Amillepora24639	0
"endosome"	GO:0005768	2	Amillepora24650	0
"endosome"	GO:0005768	2	Amillepora24652	1
"endosome"	GO:0005768	2	Amillepora24746	0
"endosome"	GO:0005768	2	Amillepora24743	1
"endosome"	GO:0005768	2	Amillepora24757	0
"endosome"	GO:0005768	2	Amillepora24834	0
"endosome"	GO:0005768	2	Amillepora20346	0
"endosome"	GO:0005768	2	Amillepora20360	0
"endosome"	GO:0005768	2	Amillepora20456	0
"endosome"	GO:0005768	2	Amillepora20481	0
"endosome"	GO:0005768	2	Amillepora20515	0
"endosome"	GO:0005768	2	Amillepora20551	0
"endosome"	GO:0005768	2	Amillepora20571	1
"endosome"	GO:0005768	2	Amillepora20619	0
"endosome"	GO:0005768	2	Amillepora20632	0
"endosome"	GO:0005768	2	Amillepora20651	0
"endosome"	GO:0005768	2	Amillepora20655	1
"endosome"	GO:0005768	2	Amillepora20654	0
"endosome"	GO:0005768	2	Amillepora20656	0
"endosome"	GO:0005768	2	Amillepora20672	1
"endosome"	GO:0005768	2	Amillepora20674	0
"endosome"	GO:0005768	2	Amillepora20678	0
"endosome"	GO:0005768	2	Amillepora20749	1
"endosome"	GO:0005768	2	Amillepora20761	1
"endosome"	GO:0005768	2	Amillepora20768	0
