"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.020013509035886 2 7 "GO:0001571" "non-tyrosine kinase fibroblast growth factor receptor activity" 0.367186624964521
0 0.00309510316041499 2 38 "GO:0001653;GO:0008188;GO:0008528" "peptide receptor activity" 0.107019143892811
0 0.991172913585534 3 46 "GO:0001664" "G protein-coupled receptor binding" 1
0 0.414791106364195 2 8 "GO:0001727" "lipid kinase activity" 1
0 1 2 7 "GO:0001784" "phosphotyrosine residue binding" 1
0 0.583845708281192 3 17 "GO:0001786" "phosphatidylserine binding" 1
0 1 2 7 "GO:0001846;GO:0001848" "complement binding" 1
0 1 5 11 "GO:0001871;GO:0030247;GO:0086080;GO:0098632;GO:0098631" "cell adhesion mediator activity" 1
0 0.114864097776935 2 496 "GO:0001882;GO:0001883;GO:0032550;GO:0035639;GO:0032549;GO:0032555;GO:0017076;GO:0032553" "purine nucleotide binding" 1
0 1 2 5 "GO:0001965" "G-protein alpha-subunit binding" 1
0 1 2 5 "GO:0001968" "fibronectin binding" 1
0 0.10462893966664 3 7 "GO:0002020" "protease binding" 0.943478272051349
0 0.952231589210476 2 16 "GO:0002039" "p53 binding" 1
0 1 3 5 "GO:0002151" "G-quadruplex RNA binding" 1
0 0.999853796815585 2 610 "GO:0003677" "DNA binding" 1
0 0.629984749301985 2 49 "GO:0003678" "DNA helicase activity" 1
0 1 2 7 "GO:0003680" "minor groove of adenine-thymine-rich DNA binding" 1
0 0.999699123936377 2 190 "GO:0003682" "chromatin binding" 1
0 0.809146030749357 3 31 "GO:0003684" "damaged DNA binding" 1
0 0.735402009324192 3 7 "GO:0003688" "DNA replication origin binding" 1
0 0.994432744098324 3 176 "GO:0003690" "double-stranded DNA binding" 1
0 0.269705749465275 3 41 "GO:0003697" "single-stranded DNA binding" 1
0 0.998376391068506 3 339 "GO:0003700" "DNA-binding transcription factor activity" 1
0 1 3 6 "GO:0003707" "steroid hormone receptor activity" 1
0 0.942275998715434 3 154 "GO:0003713" "transcription coactivator activity" 1
0 0.961971320394662 3 90 "GO:0003714" "transcription corepressor activity" 1
0 0.707467702470772 2 438 "GO:0003723" "RNA binding" 1
0 0.986591531735278 2 69 "GO:0003724;GO:0008186" "RNA helicase activity" 1
0 0.960808631164754 3 27 "GO:0003725" "double-stranded RNA binding" 1
0 0.39977532631599 3 46 "GO:0003727" "single-stranded RNA binding" 1
0 0.98156340589579 5 183 "GO:0003729" "mRNA binding" 1
0 0.998131052304541 2 33 "GO:0003730" "mRNA 3'-UTR binding" 1
0 0.000548513085553883 2 109 "GO:0003735" "structural constituent of ribosome" 0.0616391579891176
0 0.874690172440328 4 42 "GO:0003743" "translation initiation factor activity" 1
0 0.591345265225809 4 11 "GO:0003746" "translation elongation factor activity" 1
0 0.38618008562579 2 29 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 1
0 0.543253728170904 4 22 "GO:0003756;GO:0016864;GO:0016862" "intramolecular oxidoreductase activity, interconverting keto- and enol-groups" 1
0 0.999029807627454 2 89 "GO:0003774;GO:0003777" "motor activity" 1
0 0.999991384192355 2 141 "GO:0003779" "actin binding" 1
0 1 4 5 "GO:0003785" "actin monomer binding" 1
0 0.730027096905688 2 21 "GO:0003823" "antigen binding" 1
0 0.041771298462092 2 12 "GO:0003845" "11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity" 0.568223499259243
0 0.0391466204861069 5 5 "GO:0003847" "1-alkyl-2-acetylglycerophosphocholine esterase activity" 0.549887684640783
0 0.208313909269985 3 5 "GO:0003851;GO:0050488" "ecdysteroid UDP-glucosyltransferase activity" 1
0 1 4 5 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 1
0 0.0383597902937009 2 32 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.549887684640783
0 0.00552771660588178 2 11 "GO:0003896" "DNA primase activity" 0.165647240956257
0 0.537143671800881 3 10 "GO:0003906" "DNA-(apurinic or apyrimidinic site) endonuclease activity" 1
0 1 2 6 "GO:0003916" "DNA topoisomerase activity" 1
0 0.683863716958977 2 149 "GO:0003924" "GTPase activity" 1
0 1 3 16 "GO:0003943;GO:0008484" "sulfuric ester hydrolase activity" 1
0 1 3 6 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 0.543253728170904 6 22 "GO:0003954;GO:0008137;GO:0050136;GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 1
0 1 2 6 "GO:0003968" "RNA-directed 5'-3' RNA polymerase activity" 1
0 1 6 6 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 1
0 0.819083052725504 4 9 "GO:0003993" "acid phosphatase activity" 1
0 1 2 6 "GO:0003995" "acyl-CoA dehydrogenase activity" 1
0 0.680023437281149 2 6 "GO:0004000" "adenosine deaminase activity" 1
0 0.819083052725504 2 9 "GO:0004016" "adenylate cyclase activity" 1
0 1 2 5 "GO:0004029" "aldehyde dehydrogenase (NAD+) activity" 1
0 1 4 7 "GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 1
0 1 4 5 "GO:0004033" "aldo-keto reductase (NADP) activity" 1
0 7.8532388477832e-05 4 11 "GO:0004037;GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 0.0176501543103927
0 0.850409650606017 3 10 "GO:0004051;GO:0004052;GO:0016165;GO:0047977;GO:0050473" "arachidonate 12(S)-lipoxygenase activity" 1
0 1 3 8 "GO:0004065" "arylsulfatase activity" 1
0 0.278288272063962 4 6 "GO:0004067" "asparaginase activity" 1
0 1 3 9 "GO:0004089" "carbonate dehydratase activity" 1
0 1 2 12 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 1
0 1 4 6 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 1
0 0.00236396848090535 4 7 "GO:0004123;GO:0004121;GO:0044540;GO:0047982;GO:0080146" "cystathionine gamma-lyase activity" 0.107019143892811
0 0.293236501388707 6 11 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors" 1
0 1 2 5 "GO:0004143" "diacylglycerol kinase activity" 1
0 0.208313909269985 2 5 "GO:0004169" "dolichyl-phosphate-mannose-protein mannosyltransferase activity" 1
0 0.0539627458626689 4 280 "GO:0004175" "endopeptidase activity" 0.664554911377251
0 0.606488827587667 2 42 "GO:0004177" "aminopeptidase activity" 1
0 0.982513427055863 5 32 "GO:0004180" "carboxypeptidase activity" 1
0 0.900328028348713 2 21 "GO:0004181" "metallocarboxypeptidase activity" 1
0 1 2 5 "GO:0004185" "serine-type carboxypeptidase activity" 1
0 0.781203566889906 2 8 "GO:0004190" "aspartic-type endopeptidase activity" 1
0 0.0176064958887603 2 63 "GO:0004197" "cysteine-type endopeptidase activity" 0.366797652672848
0 0.946242776824737 -1 25 "GO:0004221" "obsolete ubiquitin thiolesterase activity" 1
0 0.162509762503069 2 108 "GO:0004222" "metalloendopeptidase activity" 1
0 0.914049012709951 3 60 "GO:0004252" "serine-type endopeptidase activity" 1
0 0.242263713822101 3 10 "GO:0004300" "enoyl-CoA hydratase activity" 1
0 1 5 6 "GO:0004301" "epoxide hydrolase activity" 1
0 0.00270171409498137 4 16 "GO:0004322;GO:0016724;GO:0016722" "oxidoreductase activity, oxidizing metal ions" 0.107019143892811
0 0.208313909269985 2 5 "GO:0004364" "glutathione transferase activity" 1
0 0.725020077445374 2 14 "GO:0004383" "guanylate cyclase activity" 1
0 0.781203566889906 2 8 "GO:0004385" "guanylate kinase activity" 1
0 0.957016426928663 7 117 "GO:0004386;GO:0070035" "helicase activity" 1
0 1 5 15 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 1
0 0.00273479465734472 2 30 "GO:0004407;GO:0033558;GO:0019213" "deacetylase activity" 0.107019143892811
0 1 7 5 "GO:0004435" "phosphatidylinositol phospholipase C activity" 1
0 0.876316089144038 2 11 "GO:0004438;GO:0052744" "phosphatidylinositol monophosphate phosphatase activity" 1
0 0.680023437281149 5 6 "GO:0004439;GO:0106019;GO:0004445;GO:0046030" "inositol trisphosphate phosphatase activity" 1
0 1 5 9 "GO:0004467;GO:0015645" "fatty acid ligase activity" 1
0 0.938975851090376 2 56 "GO:0004497" "monooxygenase activity" 1
0 0.613067576411618 4 5 "GO:0004508" "steroid 17-alpha-monooxygenase activity" 1
0 0.429618005908783 2 98 "GO:0004518" "nuclease activity" 1
0 0.307269637702869 2 64 "GO:0004519" "endonuclease activity" 1
0 0.40227286965568 4 35 "GO:0004520;GO:0004536" "deoxyribonuclease activity" 1
0 0.223582531408085 2 34 "GO:0004521" "endoribonuclease activity" 1
0 0.735402009324192 4 7 "GO:0004523" "RNA-DNA hybrid ribonuclease activity" 1
0 0.0346193374460711 3 8 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 0.549887684640783
0 0.713149600083601 3 40 "GO:0004527" "exonuclease activity" 1
0 0.242263713822101 5 10 "GO:0004529;GO:0016895" "exodeoxyribonuclease activity, producing 5'-phosphomonoesters" 1
0 0.844124696588589 2 18 "GO:0004532;GO:0016896;GO:0000175" "exoribonuclease activity" 1
0 0.435923924911524 3 53 "GO:0004540" "ribonuclease activity" 1
0 0.613067576411618 5 5 "GO:0004551" "nucleotide diphosphatase activity" 1
0 0.478167680205125 7 9 "GO:0004558;GO:0090599;GO:0015926" "glucosidase activity" 1
0 0.876316089144038 2 11 "GO:0004559;GO:0015923" "mannosidase activity" 1
0 0.278288272063962 2 6 "GO:0004560;GO:0015928;GO:0042806" "alpha-L-fucosidase activity" 1
0 1 5 5 "GO:0004566" "beta-glucuronidase activity" 1
0 1 2 5 "GO:0004568" "chitinase activity" 1
0 1 2 7 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 1
0 0.819083052725504 3 9 "GO:0004576" "oligosaccharyl transferase activity" 1
0 0.680023437281149 2 6 "GO:0004579" "dolichyl-diphosphooligosaccharide-protein glycotransferase activity" 1
0 0.0427309539841344 3 24 "GO:0004601;GO:0016684" "peroxidase activity" 0.568223499259243
0 0.0539579071550601 4 9 "GO:0004602" "glutathione peroxidase activity" 0.664554911377251
0 0.863557216684196 5 62 "GO:0004620;GO:0016298" "lipase activity" 1
0 0.685153832500607 2 13 "GO:0004622" "lysophospholipase activity" 1
0 0.140621129349467 2 21 "GO:0004623" "phospholipase A2 activity" 1
0 1 2 7 "GO:0004629" "phospholipase C activity" 1
0 1 2 8 "GO:0004652" "polynucleotide adenylyltransferase activity" 1
0 0.735402009324192 4 7 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 1
0 0.942216385540152 5 15 "GO:0004656;GO:0019798;GO:0031545;GO:0031543" "peptidyl-proline dioxygenase activity" 1
0 1 2 5 "GO:0004658" "propionyl-CoA carboxylase activity" 1
0 0.537143671800881 2 10 "GO:0004659" "prenyltransferase activity" 1
0 1 4 5 "GO:0004661;GO:0008318" "protein geranylgeranyltransferase activity" 1
0 0.104947527480684 3 244 "GO:0004674" "protein serine/threonine kinase activity" 0.943478272051349
0 0.337064695512815 5 17 "GO:0004683" "calmodulin-dependent protein kinase activity" 1
0 0.10462893966664 5 7 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.943478272051349
0 0.0391466204861069 2 5 "GO:0004691" "cAMP-dependent protein kinase activity" 0.549887684640783
0 1 5 11 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 1
0 0.680023437281149 2 6 "GO:0004697" "protein kinase C activity" 1
0 0.426413339568025 -1 47 "GO:0004702" "obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity" 1
0 0.685153832500607 2 13 "GO:0004707" "MAP kinase activity" 1
0 0.884108892020806 2 20 "GO:0004708;GO:0004712" "protein serine/threonine/tyrosine kinase activity" 1
0 0.0784666129479213 2 14 "GO:0004709" "MAP kinase kinase kinase activity" 0.839779583811682
0 0.00233889265547611 3 136 "GO:0004713;GO:0004714;GO:0019199" "protein tyrosine kinase activity" 0.107019143892811
0 0.876316089144038 4 11 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 1
0 0.25287639216514 -1 15 "GO:0004716" "obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity" 1
0 0.785065869339445 4 95 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.887418170162694 5 43 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 0.347752005022892 2 7 "GO:0004723" "calcium-dependent protein serine/threonine phosphatase activity" 1
0 0.636435737567897 2 37 "GO:0004725" "protein tyrosine phosphatase activity" 1
0 0.735402009324192 6 7 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 1
0 0.0043239249542942 5 24 "GO:0004745" "retinol dehydrogenase activity" 0.143970686441129
0 0.735402009324192 3 7 "GO:0004758;GO:0016454" "serine C-palmitoyltransferase activity" 1
0 0.735402009324192 2 7 "GO:0004767" "sphingomyelin phosphodiesterase activity" 1
0 0.10462893966664 4 7 "GO:0004768;GO:0016215;GO:0016717" "acyl-CoA desaturase activity" 0.943478272051349
0 0.278288272063962 2 6 "GO:0004791" "thioredoxin-disulfide reductase activity" 1
0 0.347752005022892 2 7 "GO:0004800" "thyroxine 5'-deiodinase activity" 1
0 0.876316089144038 2 11 "GO:0004806" "triglyceride lipase activity" 1
0 0.946242776824737 2 25 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 1
0 1 2 6 "GO:0004835" "tubulin-tyrosine ligase activity" 1
0 1 2 5 "GO:0004839" "ubiquitin activating enzyme activity" 1
0 0.484866565356425 3 101 "GO:0004857" "enzyme inhibitor activity" 1
0 0.698189956327246 2 33 "GO:0004860;GO:0019210" "kinase inhibitor activity" 1
0 1 2 6 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 1
0 0.537143671800881 2 10 "GO:0004864;GO:0019212" "phosphatase inhibitor activity" 1
0 0.738593559690101 2 28 "GO:0004866;GO:0030414;GO:0061135" "endopeptidase regulator activity" 1
0 1 3 5 "GO:0004867" "serine-type endopeptidase inhibitor activity" 1
0 0.685153832500607 3 13 "GO:0004869;GO:0043027" "cysteine-type endopeptidase inhibitor activity" 1
0 0.0027969451726659 1 552 "GO:0004871;GO:0060089" "molecular transducer activity" 0.107019143892811
0 1 2 13 "GO:0004879;GO:0098531" "nuclear receptor activity" 1
0 0.00218948859802507 3 374 "GO:0004888;GO:0038023" "signaling receptor activity" 0.107019143892811
0 0.411182212879506 4 97 "GO:0004930" "G protein-coupled receptor activity" 1
0 0.791988330485284 2 16 "GO:0004970;GO:0015277" "ionotropic glutamate receptor activity" 1
0 0.613067576411618 3 5 "GO:0004971" "AMPA glutamate receptor activity" 1
0 0.278288272063962 7 6 "GO:0004992;GO:0005017;GO:0005018;GO:0005019;GO:0036326;GO:0036327;GO:0036332" "VEGF-A-activated receptor activity" 1
0 1 2 11 "GO:0005001;GO:0019198" "transmembrane receptor protein tyrosine phosphatase activity" 1
0 0.478167680205125 5 9 "GO:0005003" "ephrin receptor activity" 1
0 0.278288272063962 7 6 "GO:0005005" "transmembrane-ephrin receptor activity" 1
0 0.0177122763901586 5 17 "GO:0005007" "fibroblast growth factor-activated receptor activity" 0.366797652672848
0 0.685153832500607 5 13 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 1
0 0.00297650867896948 3 23 "GO:0005041;GO:0030228" "lipoprotein particle receptor activity" 0.107019143892811
0 1 4 7 "GO:0005042" "netrin receptor activity" 1
0 1 2 6 "GO:0005044" "scavenger receptor activity" 1
0 0.613067576411618 4 5 "GO:0005047" "signal recognition particle binding" 1
0 0.379731508168386 3 18 "GO:0005048" "signal sequence binding" 1
0 0.605313621362399 -1 78 "GO:0005057" "obsolete signal transducer activity, downstream of receptor" 1
0 1 5 6 "GO:0005068" "transmembrane receptor protein tyrosine kinase adaptor activity" 1
0 0.900328028348713 -1 21 "GO:0005070" "obsolete SH3/SH2 adaptor activity" 1
0 1 -1 6 "GO:0005072" "obsolete transforming growth factor beta receptor, cytoplasmic mediator activity" 1
0 0.828907438321417 5 32 "GO:0005080" "protein kinase C binding" 1
0 0.499139330079039 2 96 "GO:0005085" "guanyl-nucleotide exchange factor activity" 1
0 1 3 8 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 1
0 1 3 5 "GO:0005087" "Ran guanyl-nucleotide exchange factor activity" 1
0 0.328288359112591 2 65 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 1
0 0.24522462201805 2 40 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 1
0 1 2 6 "GO:0005095" "GTPase inhibitor activity" 1
0 0.855439763147168 2 88 "GO:0005096" "GTPase activator activity" 1
0 0.989260198445761 2 372 "GO:0005102" "signaling receptor binding" 1
0 0.735402009324192 2 7 "GO:0005104" "fibroblast growth factor receptor binding" 1
0 0.977698306125816 2 20 "GO:0005109" "frizzled binding" 1
0 0.876316089144038 2 11 "GO:0005112" "Notch binding" 1
0 0.478167680205125 3 9 "GO:0005113" "patched binding" 1
0 0.884108892020806 4 20 "GO:0005125" "cytokine activity" 1
0 0.994526908292114 3 39 "GO:0005126" "cytokine receptor binding" 1
0 1 3 8 "GO:0005158" "insulin receptor binding" 1
0 1 3 5 "GO:0005159" "insulin-like growth factor receptor binding" 1
0 1 4 8 "GO:0005160" "transforming growth factor beta receptor binding" 1
0 0.613067576411618 2 5 "GO:0005161" "platelet-derived growth factor receptor binding" 1
0 0.725020077445374 5 14 "GO:0005172" "vascular endothelial growth factor receptor binding" 1
0 0.93563579038166 2 48 "GO:0005178" "integrin binding" 1
0 0.267021494909549 1 304 "GO:0005198" "structural molecule activity" 1
0 0.834262423279835 2 53 "GO:0005200" "structural constituent of cytoskeleton" 1
0 0.845556370163357 2 40 "GO:0005201" "extracellular matrix structural constituent" 1
0 0.966455767694584 2 307 "GO:0005216;GO:0015267;GO:0022803;GO:0005261" "channel activity" 1
0 0.952231589210476 6 16 "GO:0005217" "intracellular ligand-gated ion channel activity" 1
0 1 7 5 "GO:0005221;GO:0043855" "intracellular cyclic nucleotide activated cation channel activity" 1
0 0.64065916931636 6 12 "GO:0005227" "calcium activated cation channel activity" 1
0 0.653716934245844 3 50 "GO:0005230" "extracellular ligand-gated ion channel activity" 1
0 0.419587562611341 4 30 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 1
0 0.208313909269985 5 5 "GO:0005234" "extracellularly glutamate-gated ion channel activity" 1
0 0.781203566889906 2 8 "GO:0005237" "inhibitory extracellular ligand-gated ion channel activity" 1
0 1 3 5 "GO:0005242" "inward rectifier potassium channel activity" 1
0 0.999259273154609 3 72 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated ion channel activity" 1
0 0.952231589210476 3 16 "GO:0005245" "voltage-gated calcium channel activity" 1
0 0.537143671800881 3 10 "GO:0005246" "calcium channel regulator activity" 1
0 1 2 13 "GO:0005248" "voltage-gated sodium channel activity" 1
0 0.966589273256737 2 28 "GO:0005249" "voltage-gated potassium channel activity" 1
0 0.952231589210476 3 16 "GO:0005251" "delayed rectifier potassium channel activity" 1
0 0.832558224733967 5 25 "GO:0005253;GO:0005254" "anion channel activity" 1
0 0.729259488012272 3 183 "GO:0005262;GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 1
0 0.90956930325788 4 45 "GO:0005267" "potassium channel activity" 1
0 0.966680785022471 3 37 "GO:0005272" "sodium channel activity" 1
0 0.926605733472601 4 23 "GO:0005277;GO:1901375;GO:0005294;GO:0005328;GO:0015187;GO:0015193;GO:0015375;GO:0005295" "acetylcholine transmembrane transporter activity" 1
0 0.878205825877447 4 35 "GO:0005283;GO:0005343;GO:0005416" "organic acid:sodium symporter activity" 1
0 0.786344084016049 2 23 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 1
0 0.608343038943862 2 36 "GO:0005319" "lipid transporter activity" 1
0 0.781203566889906 3 8 "GO:0005324;GO:0015245" "long-chain fatty acid transporter activity" 1
0 0.989593636837687 3 24 "GO:0005326" "neurotransmitter transmembrane transporter activity" 1
0 0.146634700998981 2 8 "GO:0005337" "nucleoside transmembrane transporter activity" 1
0 0.146634700998981 3 8 "GO:0005338;GO:0005459;GO:0015165" "pyrimidine nucleotide-sugar transmembrane transporter activity" 1
0 0.981435694673105 4 148 "GO:0005342;GO:0046943;GO:0008514" "organic anion transmembrane transporter activity" 1
0 1 2 5 "GO:0005345" "purine nucleobase transmembrane transporter activity" 1
0 1 6 6 "GO:0005354;GO:0008516;GO:0015292;GO:0015284" "uniporter activity" 1
0 1 6 13 "GO:0005355;GO:0015149" "hexose transmembrane transporter activity" 1
0 1 4 8 "GO:0005372;GO:0015250" "water transmembrane transporter activity" 1
0 1 2 6 "GO:0005375" "copper ion transmembrane transporter activity" 1
0 0.337064695512815 3 17 "GO:0005381" "iron ion transmembrane transporter activity" 1
0 0.685153832500607 2 13 "GO:0005385" "zinc ion transmembrane transporter activity" 1
0 1 4 6 "GO:0005388" "calcium transmembrane transporter activity, phosphorylative mechanism" 1
0 1 2 9 "GO:0005402" "carbohydrate:cation symporter activity" 1
0 1 5 9 "GO:0005451;GO:0015299;GO:0015385;GO:0051139" "solute:proton antiporter activity" 1
0 1 2 5 "GO:0005452" "inorganic anion exchanger activity" 1
0 0.613067576411618 3 5 "GO:0005462" "UDP-N-acetylglucosamine transmembrane transporter activity" 1
0 0.395938521803001 2 13 "GO:0005484" "SNAP receptor activity" 1
0 0.605388158059937 3 48 "GO:0005496" "steroid binding" 1
0 0.64065916931636 2 12 "GO:0005504" "fatty acid binding" 1
0 0.777957389750343 2 43 "GO:0005506" "iron ion binding" 1
0 0.966589273256737 2 28 "GO:0005507" "copper ion binding" 1
0 0.981445688824086 2 176 "GO:0005509" "calcium ion binding" 1
0 0.914049012709951 2 60 "GO:0005516" "calmodulin binding" 1
0 0.730027096905688 3 21 "GO:0005518" "collagen binding" 1
0 0.0694657249830977 2 311 "GO:0005524;GO:0032559;GO:0030554" "adenyl nucleotide binding" 0.790502364048163
0 0.311619798301484 3 180 "GO:0005525;GO:0032561;GO:0019001" "guanyl nucleotide binding" 1
0 0.897739445492009 3 12 "GO:0005527;GO:0005528" "macrolide binding" 1
0 1 2 12 "GO:0005536" "glucose binding" 1
0 0.166694797506555 2 22 "GO:0005537" "mannose binding" 1
0 0.0436122596761822 3 103 "GO:0005539" "glycosaminoglycan binding" 0.568223499259243
0 0.10462893966664 2 7 "GO:0005542" "folic acid binding" 0.943478272051349
0 0.942275998715434 3 154 "GO:0005543" "phospholipid binding" 1
0 0.954074890703595 2 26 "GO:0005544" "calcium-dependent phospholipid binding" 1
0 1 2 13 "GO:0005545" "1-phosphatidylinositol binding" 1
0 0.504181178038324 2 21 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 1
0 0.662652708553636 3 19 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 1
0 1 2 12 "GO:0005548" "phospholipid transporter activity" 1
0 0.995146848616984 2 28 "GO:0008013" "beta-catenin binding" 1
0 0.194270118012253 3 132 "GO:0008017;GO:0015631" "tubulin binding" 1
0 0.72395001926179 2 34 "GO:0008022" "protein C-terminus binding" 1
0 0.924310770165167 2 54 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 1
0 0.445956362832004 2 14 "GO:0008035" "high-density lipoprotein particle binding" 1
0 0.0565952108188446 2 21 "GO:0008046" "axon guidance receptor activity" 0.687555331434342
0 0.753247563049672 2 173 "GO:0008047" "enzyme activator activity" 1
0 0.759517628811181 2 22 "GO:0008066" "glutamate receptor activity" 1
0 1 2 22 "GO:0008080" "N-acetyltransferase activity" 1
0 0.981358450602101 3 41 "GO:0008081" "phosphoric diester hydrolase activity" 1
0 0.946242776824737 4 25 "GO:0008083" "growth factor activity" 1
0 0.993173849928154 2 366 "GO:0008092" "cytoskeletal protein binding" 1
0 0.208313909269985 2 5 "GO:0008093" "cytoskeletal anchor activity" 1
0 0.666300964982881 2 69 "GO:0008094" "DNA-dependent ATPase activity" 1
0 0.613067576411618 2 5 "GO:0008121;GO:0016681" "ubiquinol-cytochrome-c reductase activity" 1
0 0.998528422086288 2 227 "GO:0008134" "transcription factor binding" 1
0 0.784714510879171 2 63 "GO:0008135" "translation factor activity, RNA binding" 1
