"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.273507954673508 2 6 "GO:0005751;GO:0045277" "mitochondrial respiratory chain complex IV" 1
0 1 3 10 "GO:0005753;GO:0045259" "proton-transporting ATP synthase complex" 1
0 0.920047089479204 2 39 "GO:0005758;GO:0031970" "organelle envelope lumen" 1
0 0.537323788071484 2 223 "GO:0005759" "mitochondrial matrix" 1
0 0.140569774387679 2 139 "GO:0005765;GO:0098852" "lytic vacuole membrane" 0.926672159098623
0 0.000224967822625027 2 504 "GO:0005768" "endosome" 0.0458184465412972
0 0.296475368185209 3 164 "GO:0005769" "early endosome" 1
0 0.00109274193755563 3 146 "GO:0005770" "late endosome" 0.0834581654808113
0 0.910829195902689 2 22 "GO:0005771" "multivesicular body" 1
0 0.52654730111838 2 228 "GO:0005774;GO:0044437" "obsolete vacuolar part" 1
0 0.161458934241335 3 88 "GO:0005775;GO:0043202" "lysosomal lumen" 0.941518427882279
0 0.277474739202665 6 26 "GO:0005776" "autophagosome" 1
0 0.445492640323788 4 100 "GO:0005777;GO:0042579" "peroxisome" 1
0 0.919220053700154 5 31 "GO:0005778;GO:0031903" "peroxisomal membrane" 1
0 0.894780200812481 2 12 "GO:0005779;GO:0031231" "intrinsic component of peroxisomal membrane" 1
0 0.606483794365035 4 24 "GO:0005782;GO:0031907" "peroxisomal matrix" 1
0 1 2 5 "GO:0005784;GO:0071256" "Sec61 translocon complex" 1
0 0.18823696811135 2 9 "GO:0005786;GO:0048500" "signal recognition particle, endoplasmic reticulum targeting" 1
0 0.871458076487874 2 104 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.0843736123813958 2 599 "GO:0005789;GO:0042175;GO:0044432" "obsolete endoplasmic reticulum part" 0.781095108561104
0 0.123007695265956 4 16 "GO:0005790" "smooth endoplasmic reticulum" 0.905514479608423
0 0.197360820656104 4 59 "GO:0005791" "rough endoplasmic reticulum" 1
0 0.0958002794470926 3 57 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.815757862928159
0 0.132020627551666 2 849 "GO:0005794" "Golgi apparatus" 0.926672159098623
0 0.928707917880121 2 146 "GO:0005795" "Golgi stack" 1
0 0.923360973721178 2 23 "GO:0005796" "Golgi lumen" 1
0 0.27126105204933 2 31 "GO:0005797" "Golgi medial cisterna" 1
0 0.0869522158195536 2 81 "GO:0005798" "Golgi-associated vesicle" 0.79295229650369
0 0.149932380825967 2 46 "GO:0005801" "cis-Golgi network" 0.926672159098623
0 0.902447047834442 2 128 "GO:0005802" "trans-Golgi network" 1
0 0.377696240776583 2 193 "GO:0005811" "lipid droplet" 1
0 0.959137815188794 5 36 "GO:0005814" "centriole" 1
0 0.96365028881026 2 374 "GO:0005815;GO:0005813" "microtubule organizing center" 1
0 0.0192175413192726 3 7 "GO:0005816" "spindle pole body" 0.345350521943399
0 0.686510022360563 2 242 "GO:0005819" "spindle" 1
0 1 2 7 "GO:0005826" "actomyosin contractile ring" 1
0 1 2 11 "GO:0005828" "kinetochore microtubule" 1
0 0.815169681447092 2 9 "GO:0005834;GO:1905360" "heterotrimeric G-protein complex" 1
0 0.879810041441973 2 20 "GO:0005838;GO:0022624" "proteasome accessory complex" 1
0 0.000537497338849407 2 26 "GO:0005839" "proteasome core complex" 0.0656821748073975
0 0.00157811416618766 5 121 "GO:0005840;GO:0044391" "ribosome" 0.10702010234674
0 0.97661297292912 3 20 "GO:0005844" "polysome" 1
0 1 2 7 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 1
0 1 2 12 "GO:0005849" "mRNA cleavage factor complex" 1
0 0.894780200812481 2 12 "GO:0005850" "eukaryotic translation initiation factor 2 complex" 1
0 0.471655232660112 2 9 "GO:0005851" "eukaryotic translation initiation factor 2B complex" 1
0 0.950380176199748 2 16 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 1
0 0.980623838383695 2 21 "GO:0005858" "axonemal dynein complex" 1
0 0.388357166995758 3 13 "GO:0005859;GO:0016460" "muscle myosin complex" 1
0 0.28685716343321 2 11 "GO:0005865;GO:0036379" "myofilament" 1
0 0.894780200812481 2 12 "GO:0005868" "cytoplasmic dynein complex" 1
0 0.236660895878282 3 10 "GO:0005869" "dynactin complex" 1
0 0.48016124321499 2 38 "GO:0005871" "kinesin complex" 1
0 1 2 6 "GO:0005873" "plus-end kinesin complex" 1
0 0.526826271852812 2 181 "GO:0005874;GO:0099513" "polymeric cytoskeletal fiber" 1
0 0.155186452928169 2 343 "GO:0005875" "microtubule associated complex" 0.938801215238725
0 0.475237436562589 3 61 "GO:0005876" "spindle microtubule" 1
0 0.00281307405958539 3 46 "GO:0005881" "cytoplasmic microtubule" 0.143232354200556
0 0.927738650973994 2 14 "GO:0005882" "intermediate filament" 1
0 0.919220053700154 2 31 "GO:0005884" "actin filament" 1
0 1 2 7 "GO:0005885" "Arp2/3 protein complex" 1
0 0.644483264823114 2 726 "GO:0005887;GO:0031226" "intrinsic component of plasma membrane" 1
0 0.287002720663746 2 16 "GO:0005891;GO:0034704" "calcium channel complex" 1
0 0.856890175778447 2 34 "GO:0005892" "acetylcholine-gated channel complex" 1
0 0.012058382919679 3 57 "GO:0005901;GO:0044853" "plasma membrane raft" 0.254057653928409
0 0.995747222089357 4 41 "GO:0005902" "microvillus" 1
0 0.154430149431315 2 77 "GO:0005903;GO:0031526" "brush border" 0.938801215238725
0 0.00385978019297965 4 86 "GO:0005905" "clathrin-coated pit" 0.146609842910975
0 0.931878230912265 4 265 "GO:0005911;GO:0070161" "anchoring junction" 1
0 0.974661596823847 2 146 "GO:0005912" "adherens junction" 1
0 1 2 10 "GO:0005914;GO:0016342" "spot adherens junction" 1
0 1 2 13 "GO:0005915" "zonula adherens" 1
0 1 2 6 "GO:0005916" "fascia adherens" 1
0 1 2 5 "GO:0005917" "nephrocyte diaphragm" 1
0 0.27126105204933 2 31 "GO:0005918" "septate junction" 1
0 0.994813201453833 2 28 "GO:0005923" "bicellular tight junction" 1
0 0.53040381685557 2 10 "GO:0005927" "muscle tendon junction" 1
0 0.980601186294584 3 280 "GO:0005929" "cilium" 1
0 0.44616379307494 2 77 "GO:0005930" "axoneme" 1
0 0.00993666622670157 3 9 "GO:0005933;GO:0005934;GO:0005935" "cellular bud neck" 0.245928231984357
0 0.993224248476578 2 219 "GO:0005938" "cell cortex" 1
0 0.730960407701408 4 7 "GO:0005947;GO:0045240" "mitochondrial alpha-ketoglutarate dehydrogenase complex" 1
0 0.471655232660112 2 9 "GO:0005952" "cAMP-dependent protein kinase complex" 1
0 0.837098579593198 7 120 "GO:0008021;GO:0070382" "exocytic vesicle" 1
0 0.375146920375116 2 29 "GO:0008023" "transcription elongation factor complex" 1
0 0.997053036868583 3 31 "GO:0008076;GO:0034705" "potassium channel complex" 1
0 0.77700140935965 2 8 "GO:0008180" "COP9 signalosome" 1
0 0.471655232660112 2 9 "GO:0008250" "oligosaccharyltransferase complex" 1
0 1 2 13 "GO:0008278" "cohesin complex" 1
0 0.640269257083031 3 25 "GO:0008287;GO:1903293" "phosphatase complex" 1
0 0.60843858581512 2 5 "GO:0008290" "F-actin capping protein complex" 1
0 1 2 5 "GO:0008305;GO:0098636" "integrin complex" 1
0 0.927738650973994 3 14 "GO:0008328;GO:0098878" "ionotropic glutamate receptor complex" 1
0 1 2 8 "GO:0008540" "proteasome regulatory particle, base subcomplex" 1
0 0.730960407701408 2 7 "GO:0008541" "proteasome regulatory particle, lid subcomplex" 1
0 0.60843858581512 2 5 "GO:0008622" "epsilon DNA polymerase complex" 1
0 0.34219181092472 2 28 "GO:0009295;GO:0042645" "nucleoid" 1
0 0.77700140935965 4 8 "GO:0009505" "plant-type cell wall" 1
0 0.786203496453058 2 16 "GO:0009506;GO:0055044" "plasmodesma" 1
0 0.894983243745592 6 29 "GO:0009507;GO:0009536" "chloroplast" 1
0 1 2 13 "GO:0009526;GO:0009941;GO:0044434;GO:0044435" "obsolete chloroplast part" 1
0 1 2 6 "GO:0009532;GO:0009570" "plastid stroma" 1
0 1 2 5 "GO:0009579" "thylakoid" 1
0 0.0109540163933433 3 155 "GO:0009897" "external side of plasma membrane" 0.245928231984357
0 0.259825218233226 4 84 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 1
0 0.951712907036772 4 26 "GO:0009925" "basal plasma membrane" 1
0 0.000220374748461401 2 368 "GO:0009986" "cell surface" 0.0458184465412972
0 0.0040791609320566 2 269 "GO:0010008;GO:0044440" "obsolete endosomal part" 0.146609842910975
0 0.28685716343321 3 11 "GO:0010369" "chromocenter" 1
0 0.992440243555827 3 26 "GO:0010494" "cytoplasmic stress granule" 1
0 0.150148189444785 2 309 "GO:0012506;GO:0030659;GO:0044433" "obsolete cytoplasmic vesicle part" 0.926672159098623
0 0.123007695265956 2 16 "GO:0012507" "ER to Golgi transport vesicle membrane" 0.905514479608423
0 0.342210538095646 3 7 "GO:0012510;GO:0030121;GO:0030130" "clathrin coat of trans-Golgi network vesicle" 1
0 0.883795827163325 3 92 "GO:0014069;GO:0099572" "postsynaptic specialization" 1
0 0.94011913371558 2 15 "GO:0014704;GO:0044291" "intercalated disc" 1
0 0.168546951561297 2 37 "GO:0015030" "Cajal body" 0.956011747732604
0 0.998626334446285 2 170 "GO:0015629" "actin cytoskeleton" 1
0 0.891855012329872 2 812 "GO:0015630" "microtubule cytoskeleton" 1
0 0.0112700335442913 3 70 "GO:0015934" "large ribosomal subunit" 0.245928231984357
0 0.0572449793809405 4 39 "GO:0015935" "small ribosomal subunit" 0.592825125453469
0 0.14282196410142 6 8 "GO:0016006" "Nebenkern" 0.926672159098623
0 0.05199195608156 2 9 "GO:0016010;GO:0090665" "dystrophin-associated glycoprotein complex" 0.567269377961306
0 0.0381161829541767 3 28 "GO:0016028" "rhabdomere" 0.465779755700039
0 1 4 5 "GO:0016222" "procollagen-proline 4-dioxygenase complex" 1
0 0.00611181299505659 2 41 "GO:0016234" "inclusion body" 0.180296330232411
0 0.000114138637618252 3 26 "GO:0016235" "aggresome" 0.0458184465412972
0 0.730960407701408 2 7 "GO:0016281" "eukaryotic translation initiation factor 4F complex" 1
0 0.999110653178191 4 134 "GO:0016323" "basolateral plasma membrane" 1
0 0.507312255138537 4 203 "GO:0016324" "apical plasma membrane" 1
0 0.980623838383695 2 21 "GO:0016327" "apicolateral plasma membrane" 1
0 0.953046807733179 2 35 "GO:0016328" "lateral plasma membrane" 1
0 0.999443551240711 2 53 "GO:0016363" "nuclear matrix" 1
0 0.94011913371558 3 15 "GO:0016442;GO:0031332" "RISC complex" 1
0 1 2 5 "GO:0016456" "X chromosome located dosage compensation complex, transcription activating" 1
0 0.880560725574204 2 28 "GO:0016459" "myosin complex" 1
0 1 3 15 "GO:0016461" "unconventional myosin complex" 1
0 0.429110115095559 2 25 "GO:0016469" "proton-transporting two-sector ATPase complex" 1
0 0.0976914338587205 3 15 "GO:0016471;GO:0033176;GO:0033181" "proton-transporting V-type ATPase complex" 0.815757862928159
0 0.898577879954724 2 37 "GO:0016528;GO:0016529" "sarcoplasm" 1
0 0.846810333068372 5 10 "GO:0016580" "Sin3 complex" 1
0 1 5 6 "GO:0016581;GO:0090545" "CHD-type complex" 1
0 0.675424712043442 2 6 "GO:0016589" "NURF complex" 1
0 0.68896672191741 8 71 "GO:0016591" "RNA polymerase II, holoenzyme" 1
0 0.215863891364867 2 29 "GO:0016592" "mediator complex" 1
0 1 2 7 "GO:0016593" "Cdc73/Paf1 complex" 1
0 0.998422604622784 2 184 "GO:0016604" "nuclear body" 1
0 0.787291731221635 3 44 "GO:0016605" "PML body" 1
0 0.999951008276742 3 101 "GO:0016607" "nuclear speck" 1
0 0.0192175413192726 4 7 "GO:0016939" "kinesin II complex" 0.345350521943399
0 0.872183432891384 3 35 "GO:0017053" "transcription repressor complex" 1
0 1 2 23 "GO:0017090" "meprin A complex" 1
0 0.05199195608156 2 9 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 0.567269377961306
0 0.77700140935965 2 8 "GO:0017119" "Golgi transport complex" 1
0 0.204465236850456 3 5 "GO:0018995;GO:0033643;GO:0043245;GO:0043657;GO:0044215;GO:0044216;GO:0044217" "host cell part" 1
0 0.101061942188269 2 24 "GO:0019005" "SCF ubiquitin ligase complex" 0.815757862928159
0 0.14596004761914 2 113 "GO:0019897;GO:0019898" "extrinsic component of membrane" 0.926672159098623
0 1 3 7 "GO:0019908" "nuclear cyclin-dependent protein kinase holoenzyme complex" 1
0 0.0236076103442079 2 43 "GO:0022625" "cytosolic large ribosomal subunit" 0.353157321606988
0 0.0535037803015442 2 62 "GO:0022626" "cytosolic ribosome" 0.573522978320061
0 0.61625384698155 2 18 "GO:0022627" "cytosolic small ribosomal subunit" 1
0 0.00366896549144431 2 5 "GO:0030008" "TRAPP complex" 0.146609842910975
0 0.730960407701408 2 7 "GO:0030014" "CCR4-NOT complex" 1
0 0.967980156632389 4 129 "GO:0030016;GO:0030017" "myofibril" 1
0 0.92946709344905 2 70 "GO:0030018;GO:0031674" "I band" 1
0 0.832997300311386 2 87 "GO:0030027" "lamellipodium" 1
0 0.999394909772729 2 748 "GO:0030054" "cell junction" 1
0 0.878624203577191 4 71 "GO:0030055;GO:0005924;GO:0005925" "cell-substrate junction" 1
0 1 2 7 "GO:0030056" "hemidesmosome" 1
0 1 2 7 "GO:0030061" "mitochondrial crista" 1
0 0.337732606900345 2 12 "GO:0030062;GO:0045239" "tricarboxylic acid cycle enzyme complex" 1
0 0.890003365799718 2 51 "GO:0030117;GO:0048475" "membrane coat" 1
0 0.722246628683357 3 21 "GO:0030118" "clathrin coat" 1
0 0.654380487926629 2 19 "GO:0030119" "AP-type membrane coat adaptor complex" 1
0 0.600369124626265 3 30 "GO:0030120" "vesicle coat" 1
0 0.60843858581512 2 5 "GO:0030123" "AP-3 adaptor complex" 1
0 0.633883833092578 2 12 "GO:0030125" "clathrin vesicle coat" 1
0 0.654380487926629 4 19 "GO:0030126;GO:0030137;GO:0030663" "COPI-coated vesicle" 1
0 0.337732606900345 3 12 "GO:0030131" "clathrin adaptor complex" 1
0 0.342210538095646 2 7 "GO:0030132" "clathrin coat of coated pit" 1
0 0.0342763861347542 2 234 "GO:0030133" "transport vesicle" 0.455279824529018
0 0.0236979544777193 2 26 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 0.353157321606988
0 0.701178168866109 2 207 "GO:0030135;GO:0030136" "coated vesicle" 1
0 0.157575064328228 4 184 "GO:0030139" "endocytic vesicle" 0.940411609681864
0 0.392535662430193 2 24 "GO:0030140" "trans-Golgi network transport vesicle" 1
0 0.984267567888693 3 166 "GO:0030141" "secretory granule" 1
0 0.189855202043721 2 28 "GO:0030173;GO:0031228" "intrinsic component of Golgi membrane" 1
0 0.982659373389049 4 42 "GO:0030175" "filopodium" 1
0 0.632907144542618 2 62 "GO:0030176;GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 1
0 1 2 8 "GO:0030285;GO:0098563" "integral component of synaptic vesicle membrane" 1
0 0.981356935927096 3 32 "GO:0030286" "dynein complex" 1
0 0.814313893349577 2 17 "GO:0030312;GO:0005618" "external encapsulating structure" 1
0 0.950380176199748 2 16 "GO:0030315" "T-tubule" 1
0 0.723582557715533 4 391 "GO:0030424" "axon" 1
0 0.78758538515105 2 351 "GO:0030425" "dendrite" 1
0 0.0746871871294341 2 120 "GO:0030427;GO:0030426" "site of polarized growth" 0.707908039360075
0 0.65844794905231 2 94 "GO:0030496" "midbody" 1
0 0.658088468074157 2 57 "GO:0030532;GO:0120114" "Sm-like protein family complex" 1
0 0.49092944153012 2 85 "GO:0030658" "transport vesicle membrane" 1
0 0.0905403139830319 3 42 "GO:0030660" "Golgi-associated vesicle membrane" 0.803183575356935
0 0.494122853157589 3 91 "GO:0030662" "coated vesicle membrane" 1
0 0.841923652772889 2 61 "GO:0030665" "clathrin-coated vesicle membrane" 1
0 0.0180166340122436 2 87 "GO:0030666" "endocytic vesicle membrane" 0.344005105671276
0 0.994745947396028 2 50 "GO:0030667" "secretory granule membrane" 1
0 0.471655232660112 2 9 "GO:0030669" "clathrin-coated endocytic vesicle membrane" 1
0 0.34219181092472 2 28 "GO:0030670" "phagocytic vesicle membrane" 1
0 0.973254375789312 4 39 "GO:0030672;GO:0099501" "synaptic vesicle membrane" 1
0 0.815169681447092 4 9 "GO:0030673" "axolemma" 1
0 0.101751496118163 3 7 "GO:0030677;GO:0005655;GO:0030681" "ribonuclease P complex" 0.815757862928159
0 0.584525295393872 2 11 "GO:0030684;GO:0030686" "preribosome" 1
0 0.675424712043442 2 6 "GO:0030687" "preribosome, large subunit precursor" 1
0 0.986514918399272 6 34 "GO:0030863" "cortical cytoskeleton" 1
0 0.983947392787552 2 22 "GO:0030864" "cortical actin cytoskeleton" 1
0 0.912801463787672 3 13 "GO:0030867" "rough endoplasmic reticulum membrane" 1
0 0.00513436649247787 2 8 "GO:0030868;GO:0097425" "obsolete smooth endoplasmic reticulum part" 0.174283218161332
0 0.00175155650321997 3 29 "GO:0030894;GO:0042575;GO:0043601" "DNA polymerase complex" 0.10702010234674
0 0.388357166995758 2 13 "GO:0030914" "STAGA complex" 1
0 1 4 5 "GO:0030915;GO:0106068" "SUMO ligase complex" 1
0 0.815169681447092 2 9 "GO:0030990;GO:0030992" "intraciliary transport particle" 1
0 0.0379480182618722 2 5 "GO:0030993" "axonemal heterotrimeric kinesin-II complex" 0.465779755700039
0 0.815169681447092 5 9 "GO:0031010" "ISWI-type complex" 1
