"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 64 "GO:0001736;GO:0007164" "establishment of tissue polarity" 1
0 1 5 86 "GO:0001738" "morphogenesis of a polarized epithelium" 1
0 1 2 245 "GO:0001745;GO:0048749" "compound eye development" 1
0 1 2 123 "GO:0001751" "compound eye photoreceptor cell differentiation" 1
0 1 7 53 "GO:0001752;GO:0042706;GO:0046552" "photoreceptor cell fate commitment" 1
0 1 2 189 "GO:0001754;GO:0046530" "photoreceptor cell differentiation" 1
0 1 4 109 "GO:0001756;GO:0061053" "somite development" 1
0 1 2 159 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 1
0 1 4 86 "GO:0001764" "neuron migration" 1
0 1 2 371 "GO:0001775" "cell activation" 1
0 1 2 55 "GO:0001816" "cytokine production" 1
0 1 2 173 "GO:0001817" "regulation of cytokine production" 1
0 1 3 65 "GO:0001818" "negative regulation of cytokine production" 1
0 1 3 118 "GO:0001819" "positive regulation of cytokine production" 1
0 1 4 189 "GO:0001822" "kidney development" 1
0 1 5 157 "GO:0001838;GO:0072175;GO:0035148" "tube formation" 1
0 1 2 110 "GO:0001841" "neural tube formation" 1
0 1 5 81 "GO:0001843;GO:0060606;GO:0014020" "primary neural tube formation" 1
0 1 5 112 "GO:0001889;GO:0061008" "hepaticobiliary system development" 1
0 1 2 50 "GO:0001890" "placenta development" 1
0 1 5 219 "GO:0001894;GO:0048871" "multicellular organismal homeostasis" 1
0 1 2 54 "GO:0001895" "retina homeostasis" 1
0 1 5 177 "GO:0001933;GO:0042326" "negative regulation of phosphorylation" 1
0 1 2 51 "GO:0001936" "regulation of endothelial cell proliferation" 1
0 1 2 92 "GO:0001947;GO:0003143;GO:0061371" "determination of heart left/right asymmetry" 1
0 1 2 55 "GO:0002040" "sprouting angiogenesis" 1
0 1 3 400 "GO:0002064" "epithelial cell development" 1
0 1 5 89 "GO:0002065" "columnar/cuboidal epithelial cell differentiation" 1
0 1 2 56 "GO:0002168" "instar larval development" 1
0 1 3 154 "GO:0002218;GO:0002253;GO:0045089;GO:0002757;GO:0002764" "activation of immune response" 1
0 1 2 98 "GO:0002221;GO:0002758" "innate immune response-activating signal transduction" 1
0 1 3 73 "GO:0002224;GO:0002756;GO:0034138;GO:0034142;GO:0035666;GO:0002755;GO:0034130;GO:0034134" "toll-like receptor signaling pathway" 1
0 0.0759363679981171 2 149 "GO:0002237;GO:0032496" "response to molecule of bacterial origin" 1
0 1 2 76 "GO:0002250;GO:0002460" "adaptive immune response" 1
0 1 2 181 "GO:0002252" "immune effector process" 1
0 1 4 61 "GO:0002262;GO:0030218;GO:0034101" "myeloid cell homeostasis" 1
0 1 3 61 "GO:0002263;GO:0002366" "cell activation involved in immune response" 1
0 1 2 71 "GO:0002274" "myeloid leukocyte activation" 1
0 1 2 58 "GO:0002429;GO:0002768;GO:0050851" "immune response-regulating cell surface receptor signaling pathway" 1
0 1 2 66 "GO:0002443" "leukocyte mediated immunity" 1
0 1 4 77 "GO:0002474;GO:0002479;GO:0042590" "antigen processing and presentation of peptide antigen via MHC class I" 1
0 1 3 83 "GO:0002495;GO:0002504;GO:0019886" "antigen processing and presentation of peptide or polysaccharide antigen via MHC class II" 1
0 1 3 384 "GO:0002520;GO:0030097;GO:0048534" "immune system development" 1
0 1 4 149 "GO:0002521" "leukocyte differentiation" 1
0 1 2 65 "GO:0002573" "myeloid leukocyte differentiation" 1
0 1 2 55 "GO:0002576" "platelet degranulation" 1
0 1 3 459 "GO:0002682" "regulation of immune system process" 1
0 1 2 124 "GO:0002683" "negative regulation of immune system process" 1
0 1 2 311 "GO:0002684" "positive regulation of immune system process" 1
0 1 2 182 "GO:0002694;GO:0050865" "regulation of cell activation" 1
0 1 2 193 "GO:0002697" "regulation of immune effector process" 1
0 1 2 119 "GO:0002699" "positive regulation of immune effector process" 1
0 1 2 102 "GO:0002700;GO:0002702" "regulation of production of molecular mediator of immune response" 1
0 1 3 64 "GO:0002705;GO:0002708;GO:0002824;GO:0002821" "positive regulation of adaptive immune response" 1
0 1 3 63 "GO:0002718;GO:0002709" "regulation of T cell mediated immunity" 1
0 1 3 69 "GO:0002759;GO:0002784;GO:1900424;GO:0002805;GO:0002807;GO:0002225;GO:0002760;GO:0002922" "regulation of antimicrobial humoral response" 1
0 1 3 58 "GO:0002761" "regulation of myeloid leukocyte differentiation" 1
0 1 5 93 "GO:0002819;GO:0002822;GO:0002703;GO:0002706" "regulation of leukocyte mediated immunity" 1
0 1 2 76 "GO:0002920" "regulation of humoral immune response" 1
0 0.0926399526772511 4 183 "GO:0003007" "heart morphogenesis" 1
0 0.062008192789882 3 121 "GO:0003012;GO:0006936" "muscle system process" 1
0 1 3 194 "GO:0003013;GO:0008015" "circulatory system process" 1
0 1 3 50 "GO:0003014" "renal system process" 1
0 1 3 71 "GO:0003205;GO:0003206" "cardiac chamber development" 1
0 1 2 52 "GO:0003231" "cardiac ventricle development" 1
0 1 5 52 "GO:0003382" "epithelial cell morphogenesis" 1
0 1 3 55 "GO:0003407" "neural retina development" 1
0 0.208168209188733 2 432 "GO:0005975" "carbohydrate metabolic process" 1
0 1 2 118 "GO:0005996;GO:0019318" "monosaccharide metabolic process" 1
0 1 5 77 "GO:0006006" "glucose metabolic process" 1
0 0.0489344569725879 2 95 "GO:0006022;GO:0030203" "aminoglycan metabolic process" 1
0 0.0316323898969968 5 61 "GO:0006023;GO:0006024" "aminoglycan biosynthetic process" 1
0 0.0398036842711734 4 77 "GO:0006029" "proteoglycan metabolic process" 1
0 1 2 245 "GO:0006066" "alcohol metabolic process" 1
0 0.307528074859866 3 669 "GO:0006082;GO:0019752;GO:0043436" "organic acid metabolic process" 1
0 1 3 199 "GO:0006091;GO:0015980" "generation of precursor metabolites and energy" 1
0 1 2 61 "GO:0006109;GO:0010675" "regulation of carbohydrate metabolic process" 1
0 1 2 63 "GO:0006112" "energy reserve metabolic process" 1
0 0.11774730923598 3 235 "GO:0006140;GO:1900542" "regulation of nucleotide metabolic process" 1
0 0.309915392417031 5 675 "GO:0006152;GO:0009164;GO:0042278;GO:0072523;GO:0009116;GO:0034656;GO:1901658;GO:1901657;GO:1901136;GO:0006195;GO:0009166;GO:1901292;GO:0034404;GO:0046434;GO:0009119;GO:0009141;GO:0009143;GO:0009144;GO:0009146;GO:0009154;GO:0009261;GO:0009199;GO:0009203;GO:0009205;GO:0009207;GO:0042454;GO:0046128;GO:0046130" "carbohydrate derivative catabolic process" 1
0 1 -1 161 "GO:0006184;GO:0046039;GO:1901068;GO:1901069" "guanosine-containing compound metabolic process" 1
0 0.250467255955498 2 530 "GO:0006259" "DNA metabolic process" 1
0 1 2 154 "GO:0006260" "DNA replication" 1
0 1 2 98 "GO:0006261" "DNA-dependent DNA replication" 1
0 1 2 73 "GO:0006275" "regulation of DNA replication" 1
0 1 2 275 "GO:0006281" "DNA repair" 1
0 1 6 64 "GO:0006289" "nucleotide-excision repair" 1
0 1 5 102 "GO:0006302" "double-strand break repair" 1
0 1 3 50 "GO:0006304" "DNA modification" 1
0 1 3 64 "GO:0006308" "DNA catabolic process" 1
0 1 3 138 "GO:0006310" "DNA recombination" 1
0 1 2 95 "GO:0006323" "DNA packaging" 1
0 1 2 348 "GO:0006325" "chromatin organization" 1
0 1 5 70 "GO:0006333" "chromatin assembly or disassembly" 1
0 1 5 99 "GO:0006338" "chromatin remodeling" 1
0 0.233842392302372 4 491 "GO:0006351;GO:0097659;GO:0032774" "RNA biosynthetic process" 1
0 1 3 116 "GO:0006352;GO:0006367" "DNA-templated transcription, initiation" 1
0 1 3 81 "GO:0006353" "DNA-templated transcription, termination" 1
0 1 6 64 "GO:0006354" "DNA-templated transcription, elongation" 1
0 0.0534980982957736 2 772 "GO:0006357" "regulation of transcription by RNA polymerase II" 1
0 1 8 74 "GO:0006364;GO:0016072" "rRNA metabolic process" 1
0 0.171420439023453 2 350 "GO:0006366" "transcription by RNA polymerase II" 1
0 1 3 453 "GO:0006396" "RNA processing" 1
0 1 7 311 "GO:0006397" "mRNA processing" 1
0 1 2 60 "GO:0006399" "tRNA metabolic process" 1
0 1 2 166 "GO:0006403" "RNA localization" 1
0 1 3 88 "GO:0006405;GO:0006406;GO:0051028" "mRNA transport" 1
0 1 2 99 "GO:0006413" "translational initiation" 1
0 1 2 66 "GO:0006414" "translational elongation" 1
0 1 3 169 "GO:0006417" "regulation of translation" 1
0 1 2 161 "GO:0006457" "protein folding" 1
0 1 2 124 "GO:0006469;GO:0033673" "negative regulation of kinase activity" 1
0 1 3 85 "GO:0006470" "protein dephosphorylation" 1
0 1 2 105 "GO:0006473;GO:0043543;GO:0006475;GO:0016573;GO:0018393;GO:0018394" "protein acylation" 1
0 1 6 64 "GO:0006479;GO:0008213" "protein alkylation" 1
0 1 3 209 "GO:0006486;GO:0043413;GO:0070085;GO:0009101" "glycoprotein biosynthetic process" 1
0 1 6 81 "GO:0006487;GO:0018196;GO:0018279" "protein N-linked glycosylation" 1
0 1 3 584 "GO:0006508" "proteolysis" 1
0 1 2 273 "GO:0006511;GO:0019941;GO:0043632;GO:0051603;GO:0044257" "cellular protein catabolic process" 1
0 1 4 377 "GO:0006518;GO:0006412;GO:0043043;GO:0043604" "amide biosynthetic process" 1
0 1 2 329 "GO:0006520" "cellular amino acid metabolic process" 1
0 1 6 59 "GO:0006521;GO:0006977;GO:0072431;GO:1902400;GO:1902402;GO:0072422;GO:1902403;GO:0072401;GO:0072395;GO:0072413" "signal transduction involved in mitotic DNA damage checkpoint" 1
0 1 2 162 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 1 2 101 "GO:0006576;GO:0044106;GO:0009308" "amine metabolic process" 1
0 1 4 68 "GO:0006582;GO:0035006;GO:0035010" "encapsulation of foreign target" 1
0 1 2 332 "GO:0006605;GO:0072594" "protein targeting" 1
0 1 2 93 "GO:0006606;GO:0051170" "import into nucleus" 1
0 1 2 140 "GO:0006612;GO:0090150" "establishment of protein localization to membrane" 1
0 1 4 78 "GO:0006613;GO:0006614;GO:0045047;GO:0072599;GO:0070972" "protein localization to endoplasmic reticulum" 1
0 0.329959226641533 3 726 "GO:0006629" "lipid metabolic process" 1
0 1 2 149 "GO:0006631" "fatty acid metabolic process" 1
0 1 2 51 "GO:0006638;GO:0006639" "neutral lipid metabolic process" 1
0 1 4 113 "GO:0006643" "membrane lipid metabolic process" 1
0 1 2 279 "GO:0006644;GO:0046486;GO:0006650" "phospholipid metabolic process" 1
0 1 2 87 "GO:0006661" "phosphatidylinositol biosynthetic process" 1
0 1 5 66 "GO:0006664;GO:1903509" "liposaccharide metabolic process" 1
0 1 2 81 "GO:0006665" "sphingolipid metabolic process" 1
0 1 3 75 "GO:0006694" "steroid biosynthetic process" 1
0 1 2 65 "GO:0006720;GO:0006721" "isoprenoid metabolic process" 1
0 1 -1 188 "GO:0006732;GO:0051186" "obsolete cofactor metabolic process" 1
0 1 3 759 "GO:0006753;GO:0055086;GO:0009117;GO:0019693;GO:0072521;GO:0006163;GO:0009150;GO:0009259" "nucleobase-containing small molecule metabolic process" 1
0 1 3 107 "GO:0006766" "vitamin metabolic process" 1
0 1 4 54 "GO:0006767" "water-soluble vitamin metabolic process" 1
0 1 2 51 "GO:0006775" "fat-soluble vitamin metabolic process" 1
0 0.110078196621833 2 219 "GO:0006790" "sulfur compound metabolic process" 1
0 1 3 68 "GO:0006805;GO:0009410;GO:0071466" "response to xenobiotic stimulus" 1
0 1 3 937 "GO:0006811;GO:0055085" "transmembrane transport" 1
0 1 5 714 "GO:0006812;GO:0034220" "ion transmembrane transport" 1
0 1 3 67 "GO:0006813;GO:0071805" "potassium ion transport" 1
0 1 2 117 "GO:0006814;GO:0035725" "sodium ion transport" 1
0 1 2 230 "GO:0006816;GO:0070838;GO:0072511;GO:0070588" "divalent metal ion transport" 1
0 1 5 281 "GO:0006820;GO:0015711" "anion transport" 1
0 1 3 86 "GO:0006826" "iron ion transport" 1
0 1 4 109 "GO:0006839" "mitochondrial transport" 1
0 1 2 113 "GO:0006865;GO:0003333" "amino acid transport" 1
0 1 5 109 "GO:0006869" "lipid transport" 1
0 1 2 284 "GO:0006873;GO:0006875;GO:0030003;GO:0055065" "cellular ion homeostasis" 1
0 1 2 138 "GO:0006874;GO:0055074;GO:0072503;GO:0072507" "divalent inorganic cation homeostasis" 1
0 1 2 103 "GO:0006879;GO:0046916" "cellular transition metal ion homeostasis" 1
0 1 4 451 "GO:0006886" "intracellular protein transport" 1
0 1 2 64 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 1
0 1 5 68 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
0 1 5 606 "GO:0006898" "receptor-mediated endocytosis" 1
0 1 2 54 "GO:0006900" "vesicle budding from membrane" 1
0 1 4 297 "GO:0006909" "phagocytosis" 1
0 1 2 89 "GO:0006911;GO:0099024;GO:0010324;GO:0043652" "membrane invagination" 1
0 1 2 217 "GO:0006913;GO:0051169" "nuclear transport" 1
0 1 2 97 "GO:0006914;GO:0061919" "autophagy" 1
0 0.341160123099944 3 755 "GO:0006915;GO:0012501" "programmed cell death" 1
0 1 2 67 "GO:0006919;GO:0097202;GO:0031638" "zymogen activation" 1
0 1 2 73 "GO:0006921;GO:0097194" "execution phase of apoptosis" 1
0 1 6 87 "GO:0006937;GO:0090257" "regulation of muscle system process" 1
0 1 3 498 "GO:0006952" "defense response" 1
0 1 4 123 "GO:0006954" "inflammatory response" 1
0 1 2 468 "GO:0006955" "immune response" 1
0 1 2 95 "GO:0006959" "humoral immune response" 1
0 1 3 70 "GO:0006970" "response to osmotic stress" 1
0 1 3 526 "GO:0006974" "cellular response to DNA damage stimulus" 1
0 1 2 290 "GO:0006979" "response to oxidative stress" 1
0 1 2 101 "GO:0006984;GO:0030968;GO:0034620" "ER-nucleus signaling pathway" 1
0 1 4 133 "GO:0006986;GO:0035966;GO:0035967" "response to topologically incorrect protein" 1
0 1 2 86 "GO:0006997" "nucleus organization" 1
0 1 2 200 "GO:0007005" "mitochondrion organization" 1
0 0.0392944988989194 2 76 "GO:0007009" "plasma membrane organization" 1
0 1 2 114 "GO:0007015" "actin filament organization" 1
0 1 2 188 "GO:0007018" "microtubule-based movement" 1
0 1 4 61 "GO:0007028;GO:0007315" "cytoplasm organization" 1
0 1 5 125 "GO:0007030" "Golgi organization" 1
0 1 3 75 "GO:0007034;GO:0007041" "vacuolar transport" 1
0 1 3 87 "GO:0007040;GO:0080171;GO:0007033" "vacuole organization" 1
0 1 2 107 "GO:0007043;GO:0045216" "cell-cell junction organization" 1
0 1 2 77 "GO:0007050" "cell cycle arrest" 1
0 1 2 219 "GO:0007059;GO:0098813" "chromosome segregation" 1
0 1 2 109 "GO:0007088" "regulation of mitotic nuclear division" 1
0 1 8 88 "GO:0007095;GO:0031572;GO:0044818;GO:0010972;GO:0010389;GO:1902750;GO:1902749" "G2 DNA damage checkpoint" 1
0 1 2 69 "GO:0007097;GO:0051647" "nucleus localization" 1
0 1 3 106 "GO:0007098" "centrosome cycle" 1
0 1 2 109 "GO:0007127;GO:0061982" "meiosis I cell cycle process" 1
0 1 4 70 "GO:0007140" "male meiotic nuclear division" 1
0 1 6 62 "GO:0007143" "female meiotic nuclear division" 1
0 1 2 412 "GO:0007155;GO:0022610" "biological adhesion" 1
0 1 2 80 "GO:0007162" "negative regulation of cell adhesion" 1
0 1 2 252 "GO:0007163" "establishment or maintenance of cell polarity" 1
0 0.245805864829522 3 519 "GO:0007167;GO:0007169" "enzyme linked receptor protein signaling pathway" 1
0 1 5 92 "GO:0007173;GO:0038127" "ERBB signaling pathway" 1
0 1 2 118 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 1 7 66 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 1
0 0.106224944915155 2 211 "GO:0007186" "G protein-coupled receptor signaling pathway" 1
0 1 3 83 "GO:0007204;GO:0051480" "regulation of cytosolic calcium ion concentration" 1
0 1 5 84 "GO:0007219" "Notch signaling pathway" 1
0 1 5 73 "GO:0007224" "smoothened signaling pathway" 1
0 1 2 77 "GO:0007249" "I-kappaB kinase/NF-kappaB signaling" 1
0 1 2 124 "GO:0007254;GO:0051403;GO:0031098" "stress-activated protein kinase signaling cascade" 1
0 1 2 161 "GO:0007264" "small GTPase mediated signal transduction" 1
0 1 4 102 "GO:0007265" "Ras protein signal transduction" 1
0 0.346135365809146 2 768 "GO:0007267" "cell-cell signaling" 1
0 0.289831288154786 5 625 "GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:0019226;GO:0035637" "multicellular organismal signaling" 1
0 1 2 72 "GO:0007272;GO:0008366;GO:0019228;GO:0042552" "neuronal action potential" 1
0 1 2 72 "GO:0007274" "neuromuscular synaptic transmission" 1
0 1 4 53 "GO:0007280" "pole cell migration" 1
0 1 2 738 "GO:0007281;GO:0007292;GO:0048477" "germ cell development" 1
0 1 3 332 "GO:0007283;GO:0048232" "male gamete generation" 1
0 1 2 87 "GO:0007293" "germarium-derived egg chamber formation" 1
0 1 3 105 "GO:0007297;GO:0007298" "ovarian follicle cell migration" 1
0 1 4 93 "GO:0007304;GO:0030703" "eggshell formation" 1
0 1 3 61 "GO:0007306;GO:0045229" "external encapsulating structure organization" 1
0 1 3 102 "GO:0007308;GO:0007309" "oocyte construction" 1
0 1 2 72 "GO:0007314;GO:0008358" "maternal determination of anterior/posterior axis, embryo" 1
0 1 3 83 "GO:0007338" "single fertilization" 1
0 1 5 394 "GO:0007346" "regulation of mitotic cell cycle" 1
0 1 2 61 "GO:0007349" "cellularization" 1
0 1 2 163 "GO:0007368;GO:0009855;GO:0009799" "determination of bilateral symmetry" 1
0 1 4 278 "GO:0007369" "gastrulation" 1
0 0.326063933991551 2 716 "GO:0007389;GO:0003002" "pattern specification process" 1
0 1 2 75 "GO:0007391" "dorsal closure" 1
0 1 2 65 "GO:0007405" "neuroblast proliferation" 1
0 0.271383645099519 2 580 "GO:0007409;GO:0061564" "axon development" 1
0 0.18950237939224 3 390 "GO:0007411;GO:0097485" "neuron projection guidance" 1
0 1 6 77 "GO:0007413;GO:0106030" "axonal fasciculation" 1
0 0.0469110484692883 2 91 "GO:0007416" "synapse assembly" 1
0 0.332288282152717 2 732 "GO:0007417" "central nervous system development" 1
0 1 2 516 "GO:0007420" "brain development" 1
0 0.0630082506239091 2 123 "GO:0007422" "peripheral nervous system development" 1
0 1 5 176 "GO:0007424" "open tracheal system development" 1
0 0.0867706525837643 5 171 "GO:0007431;GO:0035272" "exocrine system development" 1
0 0.0595045459016371 5 116 "GO:0007435" "salivary gland morphogenesis" 1
0 1 3 86 "GO:0007442;GO:0007443;GO:0048619;GO:0061525;GO:0072002" "hindgut morphogenesis" 1
0 1 3 65 "GO:0007447" "imaginal disc pattern formation" 1
0 1 2 289 "GO:0007472;GO:0007476;GO:0035114;GO:0035120;GO:0035220;GO:0048737" "wing disc development" 1
0 1 4 64 "GO:0007478;GO:0035218" "leg disc development" 1
0 1 2 52 "GO:0007492" "endoderm development" 1
0 1 2 143 "GO:0007498" "mesoderm development" 1
0 0.201982484034075 4 418 "GO:0007507" "heart development" 1
0 0.0130696485277805 4 368 "GO:0007517" "muscle organ development" 1
0 1 2 55 "GO:0007525" "somatic muscle development" 1
0 0.0494398052951318 6 96 "GO:0007528" "neuromuscular junction development" 1
0 1 2 63 "GO:0007530" "sex determination" 1
0 1 2 775 "GO:0007548;GO:0008406;GO:0061458" "reproductive system development" 1
0 1 2 75 "GO:0007565" "female pregnancy" 1
0 1 2 660 "GO:0007568;GO:0008340;GO:0010259" "aging" 1
0 1 3 197 "GO:0007584" "response to nutrient" 1
0 1 3 67 "GO:0007588" "excretion" 1
0 1 4 293 "GO:0007596;GO:0007599;GO:0050817;GO:0050878" "regulation of body fluid levels" 1
0 1 4 355 "GO:0007600" "sensory perception" 1
0 1 6 98 "GO:0007601;GO:0050953" "sensory perception of light stimulus" 1
0 1 6 199 "GO:0007605;GO:0050954" "sensory perception of mechanical stimulus" 1
0 1 5 94 "GO:0007606" "sensory perception of chemical stimulus" 1
0 1 2 268 "GO:0007611;GO:0050890" "cognition" 1
0 1 3 127 "GO:0007612;GO:0008306" "learning" 1
0 1 2 146 "GO:0007613" "memory" 1
0 1 4 63 "GO:0007616" "long-term memory" 1
0 1 3 115 "GO:0007617;GO:0007618" "mating" 1
0 1 2 119 "GO:0007622;GO:0007623;GO:0048512" "circadian rhythm" 1
0 1 2 245 "GO:0007626" "locomotory behavior" 1
0 1 2 81 "GO:0007631" "feeding behavior" 1
0 1 3 70 "GO:0007632" "visual behavior" 1
0 1 2 92 "GO:0007635;GO:0042048" "chemosensory behavior" 1
0 1 2 75 "GO:0007638" "mechanosensory behavior" 1
0 1 2 67 "GO:0008016" "regulation of heart contraction" 1
0 1 2 201 "GO:0008037;GO:0008038" "cell recognition" 1
0 1 2 60 "GO:0008039" "synaptic target recognition" 1
0 1 5 59 "GO:0008045" "motor neuron axon guidance" 1
0 1 3 89 "GO:0008063" "Toll signaling pathway" 1
0 1 2 192 "GO:0008202" "steroid metabolic process" 1
0 1 5 71 "GO:0008203;GO:0016125;GO:1902652" "sterol metabolic process" 1
0 1 2 68 "GO:0008217" "regulation of blood pressure" 1
0 1 5 53 "GO:0008277" "regulation of G protein-coupled receptor signaling pathway" 1
0 1 2 480 "GO:0008283" "cell population proliferation" 1
0 1 5 381 "GO:0008284" "positive regulation of cell population proliferation" 1
0 1 2 329 "GO:0008285" "negative regulation of cell population proliferation" 1
0 1 2 121 "GO:0008286" "insulin receptor signaling pathway" 1
0 1 4 59 "GO:0008298" "intracellular mRNA localization" 1
0 1 2 112 "GO:0008344" "adult locomotory behavior" 1
0 1 2 54 "GO:0008347" "glial cell migration" 1
0 1 2 73 "GO:0008354" "germ cell migration" 1
0 1 2 108 "GO:0008356" "asymmetric cell division" 1
0 1 2 139 "GO:0008360" "regulation of cell shape" 1
0 1 2 160 "GO:0008361" "regulation of cell size" 1
0 1 2 202 "GO:0008544;GO:0043588" "skin development" 1
0 0.0347027122258858 6 67 "GO:0008582;GO:1904396" "regulation of neuromuscular junction development" 1
0 1 2 70 "GO:0008584" "male gonad development" 1
0 1 3 84 "GO:0008585;GO:0046545;GO:0046660" "female sex differentiation" 1
0 1 3 59 "GO:0008589" "regulation of smoothened signaling pathway" 1
0 1 3 93 "GO:0008593" "regulation of Notch signaling pathway" 1
0 1 2 324 "GO:0008610" "lipid biosynthetic process" 1
0 1 2 51 "GO:0008630" "intrinsic apoptotic signaling pathway in response to DNA damage" 1
0 1 2 56 "GO:0008637" "apoptotic mitochondrial changes" 1
0 1 2 69 "GO:0008643;GO:0015749;GO:0034219" "carbohydrate transport" 1
0 1 3 84 "GO:0008652" "cellular amino acid biosynthetic process" 1
0 1 3 176 "GO:0008654;GO:0045017;GO:0046474" "phospholipid biosynthetic process" 1
0 1 3 90 "GO:0009063" "cellular amino acid catabolic process" 1
0 1 2 51 "GO:0009064" "glutamine family amino acid metabolic process" 1
0 0.128211273144682 3 257 "GO:0009100" "glycoprotein metabolic process" 1
0 1 -1 62 "GO:0009108" "obsolete coenzyme biosynthetic process" 1
0 0.0892196438795502 7 176 "GO:0009118;GO:0030811;GO:0033121;GO:0033124;GO:0043087;GO:0043547" "regulation of purine nucleotide catabolic process" 1
0 1 2 121 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 1
0 1 2 196 "GO:0009266" "response to temperature stimulus" 1
0 1 2 71 "GO:0009306;GO:0002790;GO:0035592;GO:0071692" "peptide secretion" 1
0 1 3 359 "GO:0009314;GO:0009416" "response to radiation" 1
0 1 3 132 "GO:0009408" "response to heat" 1
0 1 3 81 "GO:0009411" "response to UV" 1
0 1 2 121 "GO:0009566" "fertilization" 1
0 1 2 283 "GO:0009581;GO:0009582;GO:0051606" "detection of stimulus" 1
0 1 2 80 "GO:0009583" "detection of light stimulus" 1
0 1 2 73 "GO:0009593" "detection of chemical stimulus" 1
0 1 3 533 "GO:0009611" "response to wounding" 1
0 0.12536674693259 3 251 "GO:0009612" "response to mechanical stimulus" 1
0 0.057498022499507 2 112 "GO:0009615" "response to virus" 1
0 0.133879504935878 2 269 "GO:0009617" "response to bacterium" 1
0 1 4 52 "GO:0009620" "response to fungus" 1
0 1 3 174 "GO:0009636" "response to toxic substance" 1
0 1 3 527 "GO:0009725" "response to hormone" 1
0 1 4 92 "GO:0009743;GO:0034284;GO:0009746;GO:0009749" "response to carbohydrate" 1
0 1 2 56 "GO:0009755" "hormone-mediated signaling pathway" 1
