"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 4 22 "GO:0003756;GO:0016864;GO:0016862" "intramolecular oxidoreductase activity, transposing S-S bonds" 1
0 1 2 89 "GO:0003774;GO:0003777" "motor activity" 1
0 1 4 141 "GO:0003779" "actin binding" 1
0 1 2 5 "GO:0003785" "actin monomer binding" 1
0 1 2 21 "GO:0003823" "antigen binding" 1
0 1 2 12 "GO:0003845" "11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity" 1
0 1 5 5 "GO:0003847" "1-alkyl-2-acetylglycerophosphocholine esterase activity" 1
0 1 3 5 "GO:0003851;GO:0050488" "ecdysteroid UDP-glucosyltransferase activity" 1
0 1 3 5 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 1
0 1 2 32 "GO:0003887;GO:0034061" "DNA polymerase activity" 1
0 1 2 11 "GO:0003896" "DNA primase activity" 1
0 1 2 10 "GO:0003906" "DNA-(apurinic or apyrimidinic site) endonuclease activity" 1
0 1 2 6 "GO:0003916" "DNA topoisomerase activity" 1
0 1 3 149 "GO:0003924" "GTPase activity" 1
0 1 5 16 "GO:0003943;GO:0008484" "sulfuric ester hydrolase activity" 1
0 1 2 6 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 1 4 22 "GO:0003954;GO:0008137;GO:0050136;GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 1
0 1 2 6 "GO:0003968" "RNA-directed 5'-3' RNA polymerase activity" 1
0 1 2 6 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 1
0 1 2 9 "GO:0003993" "acid phosphatase activity" 1
0 1 4 6 "GO:0003995" "acyl-CoA dehydrogenase activity" 1
0 1 3 6 "GO:0004000" "adenosine deaminase activity" 1
0 1 2 9 "GO:0004016" "adenylate cyclase activity" 1
0 1 3 5 "GO:0004029" "aldehyde dehydrogenase (NAD+) activity" 1
0 1 2 7 "GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 1
0 1 3 5 "GO:0004033" "aldo-keto reductase (NADP) activity" 1
0 1 5 11 "GO:0004037;GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" 1
0 1 3 10 "GO:0004051;GO:0004052;GO:0016165;GO:0047977;GO:0050473" "arachidonate 12(S)-lipoxygenase activity" 1
0 1 2 8 "GO:0004065" "arylsulfatase activity" 1
0 1 3 6 "GO:0004067" "asparaginase activity" 1
0 1 3 9 "GO:0004089" "carbonate dehydratase activity" 1
0 1 2 12 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 1
0 1 2 6 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 1
0 1 2 7 "GO:0004123;GO:0004121;GO:0044540;GO:0047982;GO:0080146" "cystathionine gamma-lyase activity" 1
0 1 4 11 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors" 1
0 1 2 5 "GO:0004143" "diacylglycerol kinase activity" 1
0 1 2 5 "GO:0004169" "dolichyl-phosphate-mannose-protein mannosyltransferase activity" 1
0 0.168810242517055 2 280 "GO:0004175" "endopeptidase activity" 1
0 1 3 42 "GO:0004177" "aminopeptidase activity" 1
0 1 3 32 "GO:0004180" "carboxypeptidase activity" 1
0 1 6 21 "GO:0004181" "metallocarboxypeptidase activity" 1
0 1 4 5 "GO:0004185" "serine-type carboxypeptidase activity" 1
0 1 2 8 "GO:0004190" "aspartic-type endopeptidase activity" 1
0 0.0400393767308922 2 63 "GO:0004197" "cysteine-type endopeptidase activity" 1
0 1 -1 25 "GO:0004221" "obsolete ubiquitin thiolesterase activity" 1
0 1 2 108 "GO:0004222" "metalloendopeptidase activity" 1
0 1 5 60 "GO:0004252" "serine-type endopeptidase activity" 1
0 1 3 10 "GO:0004300" "enoyl-CoA hydratase activity" 1
0 1 3 6 "GO:0004301" "epoxide hydrolase activity" 1
0 1 4 16 "GO:0004322;GO:0016724;GO:0016722" "oxidoreductase activity, oxidizing metal ions" 1
0 1 3 5 "GO:0004364" "glutathione transferase activity" 1
0 1 2 14 "GO:0004383" "guanylate cyclase activity" 1
0 1 3 8 "GO:0004385" "guanylate kinase activity" 1
0 1 8 117 "GO:0004386;GO:0070035" "helicase activity" 1
0 1 2 15 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 1
0 1 4 30 "GO:0004407;GO:0033558;GO:0019213" "deacetylase activity" 1
0 1 4 5 "GO:0004435" "phosphatidylinositol phospholipase C activity" 1
0 1 2 11 "GO:0004438;GO:0052744" "phosphatidylinositol monophosphate phosphatase activity" 1
0 1 3 6 "GO:0004439;GO:0106019;GO:0004445;GO:0046030" "phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity" 1
0 1 3 9 "GO:0004467;GO:0015645" "fatty acid ligase activity" 1
0 1 3 56 "GO:0004497" "monooxygenase activity" 1
0 1 3 5 "GO:0004508" "steroid 17-alpha-monooxygenase activity" 1
0 1 4 98 "GO:0004518" "nuclease activity" 1
0 1 5 64 "GO:0004519" "endonuclease activity" 1
0 1 2 35 "GO:0004520;GO:0004536" "deoxyribonuclease activity" 1
0 1 2 34 "GO:0004521" "endoribonuclease activity" 1
0 1 2 7 "GO:0004523" "RNA-DNA hybrid ribonuclease activity" 1
0 1 5 8 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 1
0 1 5 40 "GO:0004527" "exonuclease activity" 1
0 1 3 10 "GO:0004529;GO:0016895" "exodeoxyribonuclease activity, producing 5'-phosphomonoesters" 1
0 1 2 18 "GO:0004532;GO:0016896;GO:0000175" "exoribonuclease activity" 1
0 1 2 53 "GO:0004540" "ribonuclease activity" 1
0 1 2 5 "GO:0004551" "nucleotide diphosphatase activity" 1
0 1 6 9 "GO:0004558;GO:0090599;GO:0015926" "glucosidase activity" 1
0 1 2 11 "GO:0004559;GO:0015923" "mannosidase activity" 1
0 1 5 6 "GO:0004560;GO:0015928;GO:0042806" "fucosidase activity" 1
0 1 2 5 "GO:0004566" "beta-glucuronidase activity" 1
0 1 5 5 "GO:0004568" "chitinase activity" 1
0 1 2 7 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 1
0 1 5 9 "GO:0004576" "oligosaccharyl transferase activity" 1
0 1 2 6 "GO:0004579" "dolichyl-diphosphooligosaccharide-protein glycotransferase activity" 1
0 1 3 24 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 1
0 1 4 9 "GO:0004602" "glutathione peroxidase activity" 1
0 1 2 62 "GO:0004620;GO:0016298" "lipase activity" 1
0 1 5 13 "GO:0004622" "lysophospholipase activity" 1
0 1 2 21 "GO:0004623" "phospholipase A2 activity" 1
0 1 2 7 "GO:0004629" "phospholipase C activity" 1
0 1 2 8 "GO:0004652" "polynucleotide adenylyltransferase activity" 1
0 1 4 7 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 1
0 1 2 15 "GO:0004656;GO:0019798;GO:0031545;GO:0031543" "peptidyl-proline dioxygenase activity" 1
0 1 2 5 "GO:0004658" "propionyl-CoA carboxylase activity" 1
0 1 2 10 "GO:0004659" "prenyltransferase activity" 1
0 1 3 5 "GO:0004661;GO:0008318" "protein prenyltransferase activity" 1
0 1 2 244 "GO:0004674" "protein serine/threonine kinase activity" 1
0 1 2 17 "GO:0004683" "calmodulin-dependent protein kinase activity" 1
0 1 3 7 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 1
0 1 2 5 "GO:0004691" "cAMP-dependent protein kinase activity" 1
0 1 2 11 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 1
0 1 3 6 "GO:0004697" "protein kinase C activity" 1
0 1 -1 47 "GO:0004702" "obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity" 1
0 1 3 13 "GO:0004707" "MAP kinase activity" 1
0 1 3 20 "GO:0004708;GO:0004712" "protein serine/threonine/tyrosine kinase activity" 1
0 1 3 14 "GO:0004709" "MAP kinase kinase kinase activity" 1
0 1 2 136 "GO:0004713;GO:0004714;GO:0019199" "protein tyrosine kinase activity" 1
0 1 2 11 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 1
0 1 -1 15 "GO:0004716" "obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity" 1
0 1 2 95 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 1 2 43 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 1 2 7 "GO:0004723" "calcium-dependent protein serine/threonine phosphatase activity" 1
0 1 2 37 "GO:0004725" "protein tyrosine phosphatase activity" 1
0 1 4 7 "GO:0004726" "non-membrane spanning protein tyrosine phosphatase activity" 1
0 1 3 24 "GO:0004745" "retinol dehydrogenase activity" 1
0 1 3 7 "GO:0004758;GO:0016454" "serine C-palmitoyltransferase activity" 1
0 1 3 7 "GO:0004767" "sphingomyelin phosphodiesterase activity" 1
0 1 5 7 "GO:0004768;GO:0016215;GO:0016717" "acyl-CoA desaturase activity" 1
0 1 2 6 "GO:0004791" "thioredoxin-disulfide reductase activity" 1
0 1 3 7 "GO:0004800" "thyroxine 5'-deiodinase activity" 1
0 1 2 11 "GO:0004806" "triglyceride lipase activity" 1
0 1 2 25 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 1
0 1 2 6 "GO:0004835" "tubulin-tyrosine ligase activity" 1
0 1 2 5 "GO:0004839" "ubiquitin activating enzyme activity" 1
0 1 2 101 "GO:0004857" "enzyme inhibitor activity" 1
0 1 2 33 "GO:0004860;GO:0019210" "kinase inhibitor activity" 1
0 1 2 6 "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 1
0 1 2 10 "GO:0004864;GO:0019212" "phosphatase inhibitor activity" 1
0 1 2 28 "GO:0004866;GO:0030414;GO:0061135" "endopeptidase regulator activity" 1
0 1 3 5 "GO:0004867" "serine-type endopeptidase inhibitor activity" 1
0 1 3 13 "GO:0004869;GO:0043027" "cysteine-type endopeptidase inhibitor activity" 1
0 1 1 552 "GO:0004871;GO:0060089" "molecular transducer activity" 1
0 1 4 13 "GO:0004879;GO:0098531" "ligand-activated transcription factor activity" 1
0 1 3 374 "GO:0004888;GO:0038023" "signaling receptor activity" 1
0 1 2 97 "GO:0004930" "G protein-coupled receptor activity" 1
0 1 5 16 "GO:0004970;GO:0015277" "ionotropic glutamate receptor activity" 1
0 1 2 5 "GO:0004971" "AMPA glutamate receptor activity" 1
0 1 6 6 "GO:0004992;GO:0005017;GO:0005018;GO:0005019;GO:0036326;GO:0036327;GO:0036332" "VEGF-A-activated receptor activity" 1
0 1 4 11 "GO:0005001;GO:0019198" "transmembrane receptor protein tyrosine phosphatase activity" 1
0 1 4 9 "GO:0005003" "ephrin receptor activity" 1
0 1 2 6 "GO:0005005" "transmembrane-ephrin receptor activity" 1
0 1 4 17 "GO:0005007" "fibroblast growth factor-activated receptor activity" 1
0 1 4 13 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 1
0 1 3 23 "GO:0005041;GO:0030228" "lipoprotein particle receptor activity" 1
0 1 4 7 "GO:0005042" "netrin receptor activity" 1
0 1 2 6 "GO:0005044" "scavenger receptor activity" 1
0 1 2 5 "GO:0005047" "signal recognition particle binding" 1
0 1 3 18 "GO:0005048" "signal sequence binding" 1
0 1 -1 78 "GO:0005057" "obsolete signal transducer activity, downstream of receptor" 1
0 1 5 6 "GO:0005068" "transmembrane receptor protein tyrosine kinase adaptor activity" 1
0 1 -1 21 "GO:0005070" "obsolete SH3/SH2 adaptor activity" 1
0 1 -1 6 "GO:0005072" "obsolete transforming growth factor beta receptor, cytoplasmic mediator activity" 1
0 1 2 32 "GO:0005080" "protein kinase C binding" 1
0 1 4 96 "GO:0005085" "guanyl-nucleotide exchange factor activity" 1
0 1 2 8 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 1
0 1 3 5 "GO:0005087" "Ran guanyl-nucleotide exchange factor activity" 1
0 1 2 65 "GO:0005088" "Ras guanyl-nucleotide exchange factor activity" 1
0 1 2 40 "GO:0005089" "Rho guanyl-nucleotide exchange factor activity" 1
0 1 2 6 "GO:0005095" "GTPase inhibitor activity" 1
0 1 3 88 "GO:0005096" "GTPase activator activity" 1
0 1 2 372 "GO:0005102" "signaling receptor binding" 1
0 1 5 7 "GO:0005104" "fibroblast growth factor receptor binding" 1
0 1 2 20 "GO:0005109" "frizzled binding" 1
0 1 4 11 "GO:0005112" "Notch binding" 1
0 1 2 9 "GO:0005113" "patched binding" 1
0 1 2 20 "GO:0005125" "cytokine activity" 1
0 1 4 39 "GO:0005126" "cytokine receptor binding" 1
0 1 2 8 "GO:0005158" "insulin receptor binding" 1
0 1 4 5 "GO:0005159" "insulin-like growth factor receptor binding" 1
0 1 5 8 "GO:0005160" "transforming growth factor beta receptor binding" 1
0 1 5 5 "GO:0005161" "platelet-derived growth factor receptor binding" 1
0 1 2 14 "GO:0005172" "vascular endothelial growth factor receptor binding" 1
0 1 2 48 "GO:0005178" "integrin binding" 1
0 0.013462640989111 1 304 "GO:0005198" "structural molecule activity" 1
0 0.0337656575092515 2 53 "GO:0005200" "structural constituent of cytoskeleton" 1
0 1 2 40 "GO:0005201" "extracellular matrix structural constituent" 1
0 1 3 307 "GO:0005216;GO:0015267;GO:0022803;GO:0005261" "passive transmembrane transporter activity" 1
0 1 3 16 "GO:0005217" "intracellular ligand-gated ion channel activity" 1
0 1 3 5 "GO:0005221;GO:0043855" "cyclic nucleotide-gated ion channel activity" 1
0 1 3 12 "GO:0005227" "calcium activated cation channel activity" 1
0 1 3 50 "GO:0005230" "extracellular ligand-gated ion channel activity" 1
0 1 2 30 "GO:0005231" "excitatory extracellular ligand-gated ion channel activity" 1
0 1 3 5 "GO:0005234" "extracellularly glutamate-gated ion channel activity" 1
0 1 2 8 "GO:0005237" "inhibitory extracellular ligand-gated ion channel activity" 1
0 1 3 5 "GO:0005242" "inward rectifier potassium channel activity" 1
0 1 4 72 "GO:0005244;GO:0022832;GO:0022843" "voltage-gated ion channel activity" 1
0 1 3 16 "GO:0005245" "voltage-gated calcium channel activity" 1
0 1 3 10 "GO:0005246" "calcium channel regulator activity" 1
0 1 2 13 "GO:0005248" "voltage-gated sodium channel activity" 1
0 1 2 28 "GO:0005249" "voltage-gated potassium channel activity" 1
0 1 3 16 "GO:0005251" "delayed rectifier potassium channel activity" 1
0 1 3 25 "GO:0005253;GO:0005254" "anion channel activity" 1
0 1 2 183 "GO:0005262;GO:0015085;GO:0072509" "divalent inorganic cation transmembrane transporter activity" 1
0 1 4 45 "GO:0005267" "potassium channel activity" 1
0 1 4 37 "GO:0005272" "sodium channel activity" 1
0 1 5 23 "GO:0005277;GO:1901375;GO:0005294;GO:0005328;GO:0015187;GO:0015193;GO:0015375;GO:0005295" "L-proline transmembrane transporter activity" 1
0 1 3 35 "GO:0005283;GO:0005343;GO:0005416" "organic acid:sodium symporter activity" 1
0 1 5 23 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 1
0 1 2 36 "GO:0005319" "lipid transporter activity" 1
0 1 5 8 "GO:0005324;GO:0015245" "fatty acid transmembrane transporter activity" 1
0 1 2 24 "GO:0005326" "neurotransmitter transmembrane transporter activity" 1
0 1 2 8 "GO:0005337" "nucleoside transmembrane transporter activity" 1
0 1 2 8 "GO:0005338;GO:0005459;GO:0015165" "nucleotide-sugar transmembrane transporter activity" 1
0 1 4 148 "GO:0005342;GO:0046943;GO:0008514" "organic anion transmembrane transporter activity" 1
0 1 4 5 "GO:0005345" "purine nucleobase transmembrane transporter activity" 1
0 1 5 6 "GO:0005354;GO:0008516;GO:0015292;GO:0015284" "uniporter activity" 1
0 1 5 13 "GO:0005355;GO:0015149" "glucose transmembrane transporter activity" 1
0 1 2 8 "GO:0005372;GO:0015250" "water transmembrane transporter activity" 1
0 1 2 6 "GO:0005375" "copper ion transmembrane transporter activity" 1
0 1 5 17 "GO:0005381" "iron ion transmembrane transporter activity" 1
0 1 4 13 "GO:0005385" "zinc ion transmembrane transporter activity" 1
0 1 4 6 "GO:0005388" "calcium transmembrane transporter activity, phosphorylative mechanism" 1
0 1 4 9 "GO:0005402" "carbohydrate:cation symporter activity" 1
0 1 5 9 "GO:0005451;GO:0015299;GO:0015385;GO:0051139" "solute:proton antiporter activity" 1
0 1 2 5 "GO:0005452" "inorganic anion exchanger activity" 1
0 1 4 5 "GO:0005462" "UDP-N-acetylglucosamine transmembrane transporter activity" 1
0 1 2 13 "GO:0005484" "SNAP receptor activity" 1
0 1 3 48 "GO:0005496" "steroid binding" 1
0 1 2 12 "GO:0005504" "fatty acid binding" 1
0 1 2 43 "GO:0005506" "iron ion binding" 1
0 1 2 28 "GO:0005507" "copper ion binding" 1
0 0.108829481483329 2 176 "GO:0005509" "calcium ion binding" 1
0 1 2 60 "GO:0005516" "calmodulin binding" 1
0 1 2 21 "GO:0005518" "collagen binding" 1
0 1 2 311 "GO:0005524;GO:0032559;GO:0030554" "adenyl nucleotide binding" 1
0 1 2 180 "GO:0005525;GO:0032561;GO:0019001" "guanyl nucleotide binding" 1
0 1 2 12 "GO:0005527;GO:0005528" "macrolide binding" 1
0 1 2 12 "GO:0005536" "glucose binding" 1
0 1 4 22 "GO:0005537" "mannose binding" 1
0 0.0648292399599354 2 103 "GO:0005539" "glycosaminoglycan binding" 1
0 1 3 7 "GO:0005542" "folic acid binding" 1
0 1 2 154 "GO:0005543" "phospholipid binding" 1
0 1 4 26 "GO:0005544" "calcium-dependent phospholipid binding" 1
0 1 5 13 "GO:0005545" "1-phosphatidylinositol binding" 1
0 1 7 21 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 1
0 1 2 19 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 1
0 1 2 12 "GO:0005548" "phospholipid transporter activity" 1
0 1 3 28 "GO:0008013" "beta-catenin binding" 1
0 1 2 132 "GO:0008017;GO:0015631" "tubulin binding" 1
0 1 3 34 "GO:0008022" "protein C-terminus binding" 1
0 1 5 54 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 1
0 1 2 14 "GO:0008035" "high-density lipoprotein particle binding" 1
0 1 2 21 "GO:0008046" "axon guidance receptor activity" 1
0 0.107052471966493 2 173 "GO:0008047" "enzyme activator activity" 1
0 1 2 22 "GO:0008066" "glutamate receptor activity" 1
0 1 2 22 "GO:0008080" "N-acetyltransferase activity" 1
0 1 3 41 "GO:0008081" "phosphoric diester hydrolase activity" 1
0 1 2 25 "GO:0008083" "growth factor activity" 1
0 1 2 366 "GO:0008092" "cytoskeletal protein binding" 1
0 1 3 5 "GO:0008093" "cytoskeletal anchor activity" 1
0 1 2 69 "GO:0008094" "DNA-dependent ATPase activity" 1
0 1 2 5 "GO:0008121;GO:0016681" "ubiquinol-cytochrome-c reductase activity" 1
0 1 2 227 "GO:0008134" "transcription factor binding" 1
0 1 3 63 "GO:0008135" "translation factor activity, RNA binding" 1
0 1 2 19 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 1
0 1 2 7 "GO:0008139" "nuclear localization sequence binding" 1
0 1 2 5 "GO:0008142" "oxysterol binding" 1
0 1 7 15 "GO:0008143;GO:0070717" "poly-purine tract binding" 1
0 1 2 69 "GO:0008144" "drug binding" 1
0 1 4 19 "GO:0008146" "sulfotransferase activity" 1
0 1 2 12 "GO:0008157" "protein phosphatase 1 binding" 1
0 1 2 95 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 1
0 1 3 39 "GO:0008170" "N-methyltransferase activity" 1
0 1 2 9 "GO:0008171" "O-methyltransferase activity" 1
0 1 3 5 "GO:0008172" "S-methyltransferase activity" 1
0 1 3 21 "GO:0008173" "RNA methyltransferase activity" 1
0 1 2 6 "GO:0008175" "tRNA methyltransferase activity" 1
0 1 2 5 "GO:0008179" "adenylate cyclase binding" 1
0 1 4 20 "GO:0008187;GO:0008266" "poly-pyrimidine tract binding" 1
0 1 2 81 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 1 2 6 "GO:0008195" "phosphatidate phosphatase activity" 1
0 1 3 7 "GO:0008198" "ferrous iron binding" 1
0 1 3 8 "GO:0008199;GO:0015091;GO:0072510" "ferric iron binding" 1
0 1 2 10 "GO:0008200;GO:0016248" "ion channel inhibitor activity" 1
0 0.0444127666851847 2 70 "GO:0008201" "heparin binding" 1
0 1 3 7 "GO:0008227" "G protein-coupled amine receptor activity" 1
0 0.235782084796222 3 403 "GO:0008233" "peptidase activity" 1
0 0.0636012768372446 2 101 "GO:0008234" "cysteine-type peptidase activity" 1
0 1 2 33 "GO:0008235" "metalloexopeptidase activity" 1
0 1 3 84 "GO:0008236;GO:0017171;GO:0016825" "hydrolase activity, acting on acid phosphorus-nitrogen bonds" 1
0 1 2 151 "GO:0008237" "metallopeptidase activity" 1
0 1 2 81 "GO:0008238" "exopeptidase activity" 1
0 1 4 15 "GO:0008239" "dipeptidyl-peptidase activity" 1
0 1 2 8 "GO:0008252;GO:0008253" "nucleotidase activity" 1
0 1 2 146 "GO:0008270" "zinc ion binding" 1
0 1 2 7 "GO:0008271;GO:0015116" "sulfate transmembrane transporter activity" 1
0 1 4 13 "GO:0008273;GO:0005432;GO:0015368" "calcium:cation antiporter activity" 1
0 1 2 33 "GO:0008276" "protein methyltransferase activity" 1
0 1 2 264 "GO:0008289" "lipid binding" 1
0 1 4 5 "GO:0008296" "3'-5'-exodeoxyribonuclease activity" 1
0 1 4 6 "GO:0008297" "single-stranded DNA exodeoxyribonuclease activity" 1
0 1 3 24 "GO:0008301" "DNA binding, bending" 1
0 0.0198552676538281 2 31 "GO:0008307" "structural constituent of muscle" 1
0 1 2 5 "GO:0008308" "voltage-gated anion channel activity" 1
0 1 2 7 "GO:0008312" "7S RNA binding" 1
0 1 3 23 "GO:0008320;GO:0022884;GO:0140318" "macromolecule transmembrane transporter activity" 1
0 1 2 6 "GO:0008331" "high voltage-gated calcium channel activity" 1
0 1 3 5 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 1
0 1 2 32 "GO:0008374" "O-acyltransferase activity" 1
0 1 4 39 "GO:0008375" "acetylglucosaminyltransferase activity" 1
