name	term	lev	seq	value
"external side of plasma membrane"	GO:0009897	2	Amillepora30475	0
"external side of plasma membrane"	GO:0009897	2	Amillepora36942	0
"external side of plasma membrane"	GO:0009897	2	Amillepora32162	0
"external side of plasma membrane"	GO:0009897	2	Amillepora32163	0
"external side of plasma membrane"	GO:0009897	2	Amillepora32591	0
"external side of plasma membrane"	GO:0009897	2	Amillepora32592	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30367	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30369	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30364	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30377	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30373	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30372	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30379	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30380	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30381	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30387	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30397	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30391	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30389	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30388	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30395	0
"external side of plasma membrane"	GO:0009897	2	Amillepora30401	0
"plus-end kinesin complex"	GO:0005873	4	Amillepora04836	0
"plus-end kinesin complex"	GO:0005873	4	Amillepora05107	0
"plus-end kinesin complex"	GO:0005873	4	Amillepora05769	0
"plus-end kinesin complex"	GO:0005873	4	Amillepora06032	0
"plus-end kinesin complex"	GO:0005873	4	Amillepora08928	0
"plus-end kinesin complex"	GO:0005873	4	Amillepora10059	0
"terminal bouton"	GO:0043195	3	Amillepora16900	0
"terminal bouton"	GO:0043195	3	Amillepora16901	0
"terminal bouton"	GO:0043195	3	Amillepora16903	0
"terminal bouton"	GO:0043195	3	Amillepora16905	0
"terminal bouton"	GO:0043195	3	Amillepora16904	0
"terminal bouton"	GO:0043195	3	Amillepora16908	0
"terminal bouton"	GO:0043195	3	Amillepora16959	0
"terminal bouton"	GO:0043195	3	Amillepora26619	0
"terminal bouton"	GO:0043195	3	Amillepora15094	0
"terminal bouton"	GO:0043195	3	Amillepora15105	0
"terminal bouton"	GO:0043195	3	Amillepora16163	0
"terminal bouton"	GO:0043195	3	Amillepora26067	0
"terminal bouton"	GO:0043195	3	Amillepora00537	0
"terminal bouton"	GO:0043195	3	Amillepora00572	0
"terminal bouton"	GO:0043195	3	Amillepora01026	0
"terminal bouton"	GO:0043195	3	Amillepora01027	0
"terminal bouton"	GO:0043195	3	Amillepora01029	0
"terminal bouton"	GO:0043195	3	Amillepora02857	0
"terminal bouton"	GO:0043195	3	Amillepora03235	0
"terminal bouton"	GO:0043195	3	Amillepora03495	0
"terminal bouton"	GO:0043195	3	Amillepora03779	0
"terminal bouton"	GO:0043195	3	Amillepora04740	0
"terminal bouton"	GO:0043195	3	Amillepora04820	0
"terminal bouton"	GO:0043195	3	Amillepora04821	0
"terminal bouton"	GO:0043195	3	Amillepora04817	0
"terminal bouton"	GO:0043195	3	Amillepora04819	0
"terminal bouton"	GO:0043195	3	Amillepora04856	0
"terminal bouton"	GO:0043195	3	Amillepora04987	0
"terminal bouton"	GO:0043195	3	Amillepora05004	0
"terminal bouton"	GO:0043195	3	Amillepora05772	0
"terminal bouton"	GO:0043195	3	Amillepora05878	0
"terminal bouton"	GO:0043195	3	Amillepora05999	0
"terminal bouton"	GO:0043195	3	Amillepora05996	0
"terminal bouton"	GO:0043195	3	Amillepora22238	0
"terminal bouton"	GO:0043195	3	Amillepora22291	0
"terminal bouton"	GO:0043195	3	Amillepora22469	0
"terminal bouton"	GO:0043195	3	Amillepora22468	0
"terminal bouton"	GO:0043195	3	Amillepora22470	0
"terminal bouton"	GO:0043195	3	Amillepora23430	0
"terminal bouton"	GO:0043195	3	Amillepora09569	0
"terminal bouton"	GO:0043195	3	Amillepora09662	0
"terminal bouton"	GO:0043195	3	Amillepora10122	0
"terminal bouton"	GO:0043195	3	Amillepora07200	0
"terminal bouton"	GO:0043195	3	Amillepora07614	0
"terminal bouton"	GO:0043195	3	Amillepora19099	0
"terminal bouton"	GO:0043195	3	Amillepora19672	0
"terminal bouton"	GO:0043195	3	Amillepora10986	0
"terminal bouton"	GO:0043195	3	Amillepora11102	0
"terminal bouton"	GO:0043195	3	Amillepora12824	0
"terminal bouton"	GO:0043195	3	Amillepora12825	0
"terminal bouton"	GO:0043195	3	Amillepora12827	0
"terminal bouton"	GO:0043195	3	Amillepora24146	0
"terminal bouton"	GO:0043195	3	Amillepora24420	0
"terminal bouton"	GO:0043195	3	Amillepora24421	0
"terminal bouton"	GO:0043195	3	Amillepora24451	0
"terminal bouton"	GO:0043195	3	Amillepora24713	0
"terminal bouton"	GO:0043195	3	Amillepora21357	0
"terminal bouton"	GO:0043195	3	Amillepora21498	0
"terminal bouton"	GO:0043195	3	Amillepora21500	0
"terminal bouton"	GO:0043195	3	Amillepora21506	0
"terminal bouton"	GO:0043195	3	Amillepora21517	0
"terminal bouton"	GO:0043195	3	Amillepora29230	0
"terminal bouton"	GO:0043195	3	Amillepora29628	0
"terminal bouton"	GO:0043195	3	Amillepora33414	0
"terminal bouton"	GO:0043195	3	Amillepora33426	0
"terminal bouton"	GO:0043195	3	Amillepora34499	0
"terminal bouton"	GO:0043195	3	Amillepora31368	0
"terminal bouton"	GO:0043195	3	Amillepora31375	0
"terminal bouton"	GO:0043195	3	Amillepora31374	0
"terminal bouton"	GO:0043195	3	Amillepora31370	0
"terminal bouton"	GO:0043195	3	Amillepora31371	0
"terminal bouton"	GO:0043195	3	Amillepora31383	0
"terminal bouton"	GO:0043195	3	Amillepora31379	0
"terminal bouton"	GO:0043195	3	Amillepora31378	0
"polytene chromosome interband"	GO:0005705	2	Amillepora18128	0
"polytene chromosome interband"	GO:0005705	2	Amillepora26528	0
"polytene chromosome interband"	GO:0005705	2	Amillepora15161	0
"polytene chromosome interband"	GO:0005705	2	Amillepora15295	0
"polytene chromosome interband"	GO:0005705	2	Amillepora16499	0
"polytene chromosome interband"	GO:0005705	2	Amillepora21928	0
"polytene chromosome interband"	GO:0005705	2	Amillepora22633	0
"polytene chromosome interband"	GO:0005705	2	Amillepora10385	0
"polytene chromosome interband"	GO:0005705	2	Amillepora08557	0
"polytene chromosome interband"	GO:0005705	2	Amillepora18829	0
"polytene chromosome interband"	GO:0005705	2	Amillepora12678	0
"polytene chromosome interband"	GO:0005705	2	Amillepora12679	0
"polytene chromosome interband"	GO:0005705	2	Amillepora12879	0
"polytene chromosome interband"	GO:0005705	2	Amillepora20840	0
"polytene chromosome interband"	GO:0005705	2	Amillepora32011	0
"polytene chromosome interband"	GO:0005705	2	Amillepora32012	0
"U2 snRNP"	GO:0005686	3	Amillepora14174	0
"U2 snRNP"	GO:0005686	3	Amillepora14537	0
"U2 snRNP"	GO:0005686	3	Amillepora16431	0
"U2 snRNP"	GO:0005686	3	Amillepora00043	0
"U2 snRNP"	GO:0005686	3	Amillepora08743	0
"U2 snRNP"	GO:0005686	3	Amillepora09680	0
"U2 snRNP"	GO:0005686	3	Amillepora09967	0
"U2 snRNP"	GO:0005686	3	Amillepora10033	0
"U2 snRNP"	GO:0005686	3	Amillepora10588	0
"U2 snRNP"	GO:0005686	3	Amillepora06991	0
"U2 snRNP"	GO:0005686	3	Amillepora19457	0
"U2 snRNP"	GO:0005686	3	Amillepora19852	0
"U2 snRNP"	GO:0005686	3	Amillepora11278	0
"U2 snRNP"	GO:0005686	3	Amillepora24361	0
"invadopodium membrane"	GO:0071438	2	Amillepora19865	0
"invadopodium membrane"	GO:0071438	2	Amillepora20768	0
"invadopodium membrane"	GO:0071438	2	Amillepora27785	0
"invadopodium membrane"	GO:0071438	2	Amillepora27788	0
"invadopodium membrane"	GO:0071438	2	Amillepora32860	0
"invadopodium membrane"	GO:0071438	2	Amillepora32859	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora14622	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora14627	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora25187	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora25209	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora25208	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora26174	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora26175	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora04767	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora05429	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora05430	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora21998	0
"storage vacuole"	GO:0000322;GO:0000324;GO:0000329	2	Amillepora09574	0
"germ cell nucleus"	GO:0043073	2	Amillepora13781	0
"germ cell nucleus"	GO:0043073	2	Amillepora15226	0
"germ cell nucleus"	GO:0043073	2	Amillepora15572	0
"germ cell nucleus"	GO:0043073	2	Amillepora02526	0
"germ cell nucleus"	GO:0043073	2	Amillepora03415	0
"germ cell nucleus"	GO:0043073	2	Amillepora03429	0
"germ cell nucleus"	GO:0043073	2	Amillepora03434	0
"germ cell nucleus"	GO:0043073	2	Amillepora03499	0
"germ cell nucleus"	GO:0043073	2	Amillepora21928	0
"germ cell nucleus"	GO:0043073	2	Amillepora21960	0
"germ cell nucleus"	GO:0043073	2	Amillepora23225	0
"germ cell nucleus"	GO:0043073	2	Amillepora09730	0
"germ cell nucleus"	GO:0043073	2	Amillepora10383	0
"germ cell nucleus"	GO:0043073	2	Amillepora10723	0
"germ cell nucleus"	GO:0043073	2	Amillepora06442	0
"germ cell nucleus"	GO:0043073	2	Amillepora06447	0
"germ cell nucleus"	GO:0043073	2	Amillepora06823	0
"germ cell nucleus"	GO:0043073	2	Amillepora19343	0
"germ cell nucleus"	GO:0043073	2	Amillepora11069	0
"germ cell nucleus"	GO:0043073	2	Amillepora23540	0
"germ cell nucleus"	GO:0043073	2	Amillepora30414	0
"large ribosomal subunit"	GO:0015934	2	Amillepora16930	0
"large ribosomal subunit"	GO:0015934	2	Amillepora26329	0
"large ribosomal subunit"	GO:0015934	2	Amillepora12950	0
"large ribosomal subunit"	GO:0015934	2	Amillepora14482	0
"large ribosomal subunit"	GO:0015934	2	Amillepora14619	0
"large ribosomal subunit"	GO:0015934	2	Amillepora14630	0
"large ribosomal subunit"	GO:0015934	2	Amillepora16416	0
"large ribosomal subunit"	GO:0015934	2	Amillepora16444	0
"large ribosomal subunit"	GO:0015934	2	Amillepora00066	0
"large ribosomal subunit"	GO:0015934	2	Amillepora00154	0
"large ribosomal subunit"	GO:0015934	2	Amillepora00650	0
"large ribosomal subunit"	GO:0015934	2	Amillepora02001	0
"large ribosomal subunit"	GO:0015934	2	Amillepora02840	0
"large ribosomal subunit"	GO:0015934	2	Amillepora02962	0
"large ribosomal subunit"	GO:0015934	2	Amillepora02973	0
"large ribosomal subunit"	GO:0015934	2	Amillepora03560	0
"large ribosomal subunit"	GO:0015934	2	Amillepora04113	0
"large ribosomal subunit"	GO:0015934	2	Amillepora04117	0
"large ribosomal subunit"	GO:0015934	2	Amillepora04424	0
"large ribosomal subunit"	GO:0015934	2	Amillepora04669	0
"large ribosomal subunit"	GO:0015934	2	Amillepora04992	0
"large ribosomal subunit"	GO:0015934	2	Amillepora04998	0
"large ribosomal subunit"	GO:0015934	2	Amillepora05732	0
"large ribosomal subunit"	GO:0015934	2	Amillepora05923	0
"large ribosomal subunit"	GO:0015934	2	Amillepora06100	0
"large ribosomal subunit"	GO:0015934	2	Amillepora22035	0
"large ribosomal subunit"	GO:0015934	2	Amillepora22121	0
"large ribosomal subunit"	GO:0015934	2	Amillepora22471	0
"large ribosomal subunit"	GO:0015934	2	Amillepora22687	0
"large ribosomal subunit"	GO:0015934	2	Amillepora23161	0
"large ribosomal subunit"	GO:0015934	2	Amillepora09157	0
"large ribosomal subunit"	GO:0015934	2	Amillepora09208	0
"large ribosomal subunit"	GO:0015934	2	Amillepora09679	0
"large ribosomal subunit"	GO:0015934	2	Amillepora09984	0
"large ribosomal subunit"	GO:0015934	2	Amillepora06161	0
"large ribosomal subunit"	GO:0015934	2	Amillepora06374	0
"large ribosomal subunit"	GO:0015934	2	Amillepora06865	0
"large ribosomal subunit"	GO:0015934	2	Amillepora08022	0
"large ribosomal subunit"	GO:0015934	2	Amillepora08567	0
"large ribosomal subunit"	GO:0015934	2	Amillepora18695	0
"large ribosomal subunit"	GO:0015934	2	Amillepora18730	0
"large ribosomal subunit"	GO:0015934	2	Amillepora19088	0
"large ribosomal subunit"	GO:0015934	2	Amillepora19244	0
"large ribosomal subunit"	GO:0015934	2	Amillepora19395	0
"large ribosomal subunit"	GO:0015934	2	Amillepora20290	0
"large ribosomal subunit"	GO:0015934	2	Amillepora12445	0
"large ribosomal subunit"	GO:0015934	2	Amillepora12482	0
"large ribosomal subunit"	GO:0015934	2	Amillepora12507	0
"large ribosomal subunit"	GO:0015934	2	Amillepora23712	0
"large ribosomal subunit"	GO:0015934	2	Amillepora24046	0
"large ribosomal subunit"	GO:0015934	2	Amillepora20384	0
"large ribosomal subunit"	GO:0015934	2	Amillepora20386	0
"large ribosomal subunit"	GO:0015934	2	Amillepora20423	0
"large ribosomal subunit"	GO:0015934	2	Amillepora20431	0
"large ribosomal subunit"	GO:0015934	2	Amillepora20430	0
"large ribosomal subunit"	GO:0015934	2	Amillepora20422	0
"large ribosomal subunit"	GO:0015934	2	Amillepora20813	0
"large ribosomal subunit"	GO:0015934	2	Amillepora21381	0
"large ribosomal subunit"	GO:0015934	2	Amillepora27942	0
"large ribosomal subunit"	GO:0015934	2	Amillepora27954	0
"large ribosomal subunit"	GO:0015934	2	Amillepora27758	0
"large ribosomal subunit"	GO:0015934	2	Amillepora27765	0
"large ribosomal subunit"	GO:0015934	2	Amillepora31471	0
"large ribosomal subunit"	GO:0015934	2	Amillepora29844	0
"large ribosomal subunit"	GO:0015934	2	Amillepora30352	0
"large ribosomal subunit"	GO:0015934	2	Amillepora30350	0
"large ribosomal subunit"	GO:0015934	2	Amillepora32010	0
"large ribosomal subunit"	GO:0015934	2	Amillepora32019	0
"large ribosomal subunit"	GO:0015934	2	Amillepora36341	0
"large ribosomal subunit"	GO:0015934	2	Amillepora36343	0
"cation channel complex"	GO:0034703	3	Amillepora16875	0
"cation channel complex"	GO:0034703	3	Amillepora17923	0
"cation channel complex"	GO:0034703	3	Amillepora18452	0
"cation channel complex"	GO:0034703	3	Amillepora26584	0
"cation channel complex"	GO:0034703	3	Amillepora27356	0
"cation channel complex"	GO:0034703	3	Amillepora12975	0
"cation channel complex"	GO:0034703	3	Amillepora13215	0
"cation channel complex"	GO:0034703	3	Amillepora13500	0
"cation channel complex"	GO:0034703	3	Amillepora14099	0
"cation channel complex"	GO:0034703	3	Amillepora14323	0
"cation channel complex"	GO:0034703	3	Amillepora14600	0
"cation channel complex"	GO:0034703	3	Amillepora14650	0
"cation channel complex"	GO:0034703	3	Amillepora14880	0
"cation channel complex"	GO:0034703	3	Amillepora15348	0
"cation channel complex"	GO:0034703	3	Amillepora15354	0
"cation channel complex"	GO:0034703	3	Amillepora15392	0
"cation channel complex"	GO:0034703	3	Amillepora25018	0
"cation channel complex"	GO:0034703	3	Amillepora25764	0
"cation channel complex"	GO:0034703	3	Amillepora00051	0
"cation channel complex"	GO:0034703	3	Amillepora01407	0
"cation channel complex"	GO:0034703	3	Amillepora01436	0
"cation channel complex"	GO:0034703	3	Amillepora01458	0
"cation channel complex"	GO:0034703	3	Amillepora01481	0
"cation channel complex"	GO:0034703	3	Amillepora02714	0
"cation channel complex"	GO:0034703	3	Amillepora02712	0
"cation channel complex"	GO:0034703	3	Amillepora02708	0
"cation channel complex"	GO:0034703	3	Amillepora02709	0
"cation channel complex"	GO:0034703	3	Amillepora02710	0
"cation channel complex"	GO:0034703	3	Amillepora02716	0
"cation channel complex"	GO:0034703	3	Amillepora02715	0
"cation channel complex"	GO:0034703	3	Amillepora03576	0
"cation channel complex"	GO:0034703	3	Amillepora04740	0
"cation channel complex"	GO:0034703	3	Amillepora04915	0
"cation channel complex"	GO:0034703	3	Amillepora22178	0
"cation channel complex"	GO:0034703	3	Amillepora22375	0
"cation channel complex"	GO:0034703	3	Amillepora23347	0
"cation channel complex"	GO:0034703	3	Amillepora09119	0
"cation channel complex"	GO:0034703	3	Amillepora10116	0
"cation channel complex"	GO:0034703	3	Amillepora10117	0
"cation channel complex"	GO:0034703	3	Amillepora10150	0
"cation channel complex"	GO:0034703	3	Amillepora10169	0
"cation channel complex"	GO:0034703	3	Amillepora10254	0
"cation channel complex"	GO:0034703	3	Amillepora06665	0
"cation channel complex"	GO:0034703	3	Amillepora06668	0
"cation channel complex"	GO:0034703	3	Amillepora06809	0
"cation channel complex"	GO:0034703	3	Amillepora08429	0
"cation channel complex"	GO:0034703	3	Amillepora08587	0
"cation channel complex"	GO:0034703	3	Amillepora11589	0
"cation channel complex"	GO:0034703	3	Amillepora12545	0
"cation channel complex"	GO:0034703	3	Amillepora24431	0
"cation channel complex"	GO:0034703	3	Amillepora24693	0
"cation channel complex"	GO:0034703	3	Amillepora24705	0
"cation channel complex"	GO:0034703	3	Amillepora24713	0
"cation channel complex"	GO:0034703	3	Amillepora20405	0
"cation channel complex"	GO:0034703	3	Amillepora21498	0
"cation channel complex"	GO:0034703	3	Amillepora21497	0
"cation channel complex"	GO:0034703	3	Amillepora21500	0
"cation channel complex"	GO:0034703	3	Amillepora21506	0
"cation channel complex"	GO:0034703	3	Amillepora21517	0
"cation channel complex"	GO:0034703	3	Amillepora21523	0
"cation channel complex"	GO:0034703	3	Amillepora21659	0
"cation channel complex"	GO:0034703	3	Amillepora29628	0
"cation channel complex"	GO:0034703	3	Amillepora34527	0
"cation channel complex"	GO:0034703	3	Amillepora33092	0
"cation channel complex"	GO:0034703	3	Amillepora32591	0
"cation channel complex"	GO:0034703	3	Amillepora32592	0
"cation channel complex"	GO:0034703	3	Amillepora33268	0
"cation channel complex"	GO:0034703	3	Amillepora34058	0
"dosage compensation complex"	GO:0046536	2	Amillepora18128	0
"dosage compensation complex"	GO:0046536	2	Amillepora15239	0
"dosage compensation complex"	GO:0046536	2	Amillepora26172	0
"dosage compensation complex"	GO:0046536	2	Amillepora26173	0
"dosage compensation complex"	GO:0046536	2	Amillepora01089	0
"dosage compensation complex"	GO:0046536	2	Amillepora06715	0
"dosage compensation complex"	GO:0046536	2	Amillepora08514	0
"dosage compensation complex"	GO:0046536	2	Amillepora19343	0
"dosage compensation complex"	GO:0046536	2	Amillepora32093	0
"female germline ring canal"	GO:0035183;GO:0035324	2	Amillepora26537	0
"female germline ring canal"	GO:0035183;GO:0035324	2	Amillepora16115	0
"female germline ring canal"	GO:0035183;GO:0035324	2	Amillepora03253	0
"female germline ring canal"	GO:0035183;GO:0035324	2	Amillepora03356	0
