chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	602618	606079	Amillepora16817	1	0	0	0	0	0	NA	NA	0	0
chr10	611089	613827	Amillepora16818	2	0	0	0	0	0	0	0	0	0
chr10	670412	676378	Amillepora16824	9	0	0	0	0	0	0	0	0	0
chr10	591800	593833	Amillepora16816	2	0	0	0	0	0	0	0	0	0
chr10	662767	668384	Amillepora16823	6	0	0	0	0	0	0	0	0	0
chr10	653785	660938	Amillepora16822	10	0	0	0	0	0	0	0	0	0
chr10	635745	650592	Amillepora16821	13	0	0	0	0	0	0	0	0	0
chr10	614392	617020	Amillepora16819	4	0	0	0	0	0	0	0	0	0
chr10	621996	631931	Amillepora16820	13	0	0	0	0	0	0	0	0	0
chr10	699434	744377	Amillepora16826	8	1	0.125	0.125	12.5	0	35.35533905932738	12.5	100	0
chr10	677558	694941	Amillepora16825	2	2	1	1	100	100	0	0	100	100
chr10	809375	823674	Amillepora16830	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	817961	830244	Amillepora16831	1	1	1	1	100	100	NA	NA	100	100
chr10	955229	956793	Amillepora16843	1	1	1	1	100	100	NA	NA	100	100
chr10	908747	911709	Amillepora16840	1	0	0	0	0	0	NA	NA	0	0
chr10	958650	962761	Amillepora16844	3	0	0	0	0	0	0	0	0	0
chr10	962825	963451	Amillepora16845	3	2	0.6666666666666666	0.6666666666666666	66.66666666666667	100	57.735026918962575	33.333333333333336	100	0
chr10	876575	882033	Amillepora16836	2	0	0	0	0	0	0	0	0	0
chr10	862727	869790	Amillepora16834	5	0	0	0	0	0	0	0	0	0
chr10	899861	906171	Amillepora16839	3	0	0	0	0	0	0	0	0	0
chr10	1017819	1023926	Amillepora16849	4	0	0	0	0	0	0	0	0	0
chr10	985156	991593	Amillepora16846	4	0	0	0	0	0	0	0	0	0
chr10	1073221	1080690	Amillepora16852	10	0	0	0	0	0	0	0	0	0
chr10	1007914	1015920	Amillepora16848	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	997844	1003675	Amillepora16847	3	0	0	0	0	0	0	0	0	0
chr10	1026335	1038625	Amillepora16850	7	1	0.14285714285714285	0.14285714285714285	14.285714285714286	0	37.79644730092272	14.285714285714285	100	0
chr10	1040973	1072966	Amillepora16851	23	2	0.08695652173913043	0.08695652173913043	8.695652173913043	0	28.810406552003037	6.007385040937022	100	0
chr10	1128884	1134241	Amillepora16855	2	0	0	0	0	0	0	0	0	0
chr10	1160065	1166298	Amillepora16858	5	0	0	0	0	0	0	0	0	0
chr10	1166914	1173960	Amillepora16859	3	0	0	0	0	0	0	0	0	0
chr10	1089763	1090734	Amillepora16853	2	0	0	0	0	0	0	0	0	0
chr10	1136346	1145909	Amillepora16856	1	0	0	0	0	0	NA	NA	0	0
chr10	1108250	1127670	Amillepora16854	4	0	0	0	0	0	0	0	0	0
chr10	1175766	1186441	Amillepora16860	7	0	0	0	0	0	0	0	0	0
chr10	1146957	1156217	Amillepora16857	3	0	0	0	0	0	0	0	0	0
chr10	1268602	1271796	Amillepora16873	1	0	0	0	0	0	NA	NA	0	0
chr10	1259999	1266247	Amillepora16872	1	1	1	1	100	100	NA	NA	100	100
chr10	1187532	1191492	Amillepora16861	1	0	0	0	0	0	NA	NA	0	0
chr10	1201565	1207621	Amillepora16863	5	0	0	0	0	0	0	0	0	0
chr10	1193724	1201372	Amillepora16862	5	0	0	0	0	0	0	0	0	0
chr10	1210027	1217850	Amillepora16864	6	0	0	0	0	0	0	0	0	0
chr10	1232818	1233158	Amillepora16865	1	0	0	0	0	0	NA	NA	0	0
chr10	1329314	1343071	Amillepora16877	9	0	0	0	0	0	0	0	0	0
chr10	1311280	1322125	Amillepora16875	8	2	0.25	0.25	25	0	46.29100498862757	16.366341767699428	100	0
chr10	1277162	1302485	Amillepora16874	12	0	0	0	0	0	0	0	0	0
chr10	1480991	1489453	Amillepora16891	8	0	0	0	0	0	0	0	0	0
chr10	1464797	1467424	Amillepora16886	1	0	0	0	0	0	NA	NA	0	0
chr10	1471835	1472866	Amillepora16889	2	0	0	0	0	0	0	0	0	0
chr10	1362844	1434109	Amillepora16878	20	15	0.75	0.75	75	100	44.426165831931925	9.933992677987828	100	0
chr10	1441209	1443746	Amillepora16884	3	0	0	0	0	0	0	0	0	0
chr10	1443755	1447431	Amillepora16885	1	0	0	0	0	0	NA	NA	0	0
chr10	1543563	1557328	Amillepora16898	9	0	0	0	0	0	0	0	0	0
chr10	1492348	1493856	Amillepora16892	1	0	0	0	0	0	NA	NA	0	0
chr10	1558063	1578487	Amillepora16899	9	1	0.1111111111111111	0.1111111111111111	11.11111111111111	0	33.333333333333336	11.111111111111112	100	0
chr10	1529597	1543308	Amillepora16897	10	1	0.1	0.1	10	0	31.622776601683793	10	100	0
chr10	1520092	1526551	Amillepora16896	1	0	0	0	0	0	NA	NA	0	0
chr10	1650051	1652561	Amillepora16902	3	0	0	0	0	0	0	0	0	0
chr10	1594546	1631644	Amillepora16900	15	0	0	0	0	0	0	0	0	0
chr10	1635058	1659621	Amillepora16901	19	0	0	0	0	0	0	0	0	0
chr10	1663588	1677639	Amillepora16903	6	0	0	0	0	0	0	0	0	0
chr10	1720738	1741689	Amillepora16905	16	0	0	0	0	0	0	0	0	0
chr10	1682851	1715395	Amillepora16904	7	0	0	0	0	0	0	0	0	0
chr10	1747056	1756457	Amillepora16906	4	0	0	0	0	0	0	0	0	0
chr10	1829427	1837350	Amillepora16914	4	0	0	0	0	0	0	0	0	0
chr10	1819893	1828700	Amillepora16913	8	0	0	0	0	0	0	0	0	0
chr10	1774682	1799113	Amillepora16908	3	0	0	0	0	0	0	0	0	0
chr10	1763368	1773118	Amillepora16907	2	0	0	0	0	0	0	0	0	0
chr10	1851236	1854953	Amillepora16915	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	1883907	1884492	Amillepora16917	1	0	0	0	0	0	NA	NA	0	0
chr10	1935341	1937106	Amillepora16919	2	2	1	1	100	100	0	0	100	100
chr10	1992501	2003703	Amillepora16922	7	0	0	0	0	0	0	0	0	0
chr10	2048046	2071807	Amillepora16928	9	0	0	0	0	0	0	0	0	0
chr10	2026251	2045618	Amillepora16926	5	3	0.6	0.6	60	100	54.772255750516614	24.49489742783178	100	0
chr10	2021479	2025695	Amillepora16925	3	0	0	0	0	0	0	0	0	0
chr10	2007159	2018105	Amillepora16923	2	2	1	1	100	100	0	0	100	100
chr10	2073302	2077905	Amillepora16929	3	0	0	0	0	0	0	0	0	0
chr10	2086150	2093574	Amillepora16931	1	1	1	1	100	100	NA	NA	100	100
chr10	2095833	2112136	Amillepora16932	2	2	1	1	100	100	0	0	100	100
chr10	2082697	2084961	Amillepora16930	1	1	1	1	100	100	NA	NA	100	100
chr10	2130356	2145998	Amillepora16934	2	0	0	0	0	0	0	0	0	0
chr10	2169383	2182705	Amillepora16937	7	0	0	0	0	0	0	0	0	0
chr10	2249320	2251249	Amillepora16946	1	0	0	0	0	0	NA	NA	0	0
chr10	2254109	2256981	Amillepora16947	1	0	0	0	0	0	NA	NA	0	0
chr10	2190122	2204488	Amillepora16939	11	0	0	0	0	0	0	0	0	0
chr10	2210509	2221906	Amillepora16941	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	2148874	2162506	Amillepora16936	10	0	0	0	0	0	0	0	0	0
chr10	2231833	2240923	Amillepora16944	3	0	0	0	0	0	0	0	0	0
chr10	2205919	2210439	Amillepora16940	1	1	1	1	100	100	NA	NA	100	100
chr10	2241694	2249302	Amillepora16945	4	0	0	0	0	0	0	0	0	0
chr10	2256993	2263971	Amillepora16948	3	0	0	0	0	0	0	0	0	0
chr10	2364411	2371316	Amillepora16958	5	0	0	0	0	0	0	0	0	0
chr10	2264930	2272038	Amillepora16949	1	0	0	0	0	0	NA	NA	0	0
chr10	2344139	2349159	Amillepora16956	5	0	0	0	0	0	0	0	0	0
chr10	2282515	2301395	Amillepora16952	18	0	0	0	0	0	0	0	0	0
chr10	2272960	2276812	Amillepora16950	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	2322232	2337002	Amillepora16954	1	1	1	1	100	100	NA	NA	100	100
chr10	2299488	2336587	Amillepora16953	20	1	0.05	0.05	5	0	22.360679774997898	5	100	0
chr10	2351942	2359093	Amillepora16957	3	0	0	0	0	0	0	0	0	0
chr10	2432115	2437328	Amillepora16964	1	0	0	0	0	0	NA	NA	0	0
chr10	2387585	2408683	Amillepora16961	7	4	0.5714285714285714	0.5714285714285714	57.142857142857146	100	53.452248382484875	20.203050891044217	100	0
chr10	2372993	2387315	Amillepora16959	14	0	0	0	0	0	0	0	0	0
chr10	2410406	2432155	Amillepora16962	12	0	0	0	0	0	0	0	0	0
chr10	2477548	2478199	Amillepora16971	1	0	0	0	0	0	NA	NA	0	0
chr10	2543262	2546448	Amillepora16977	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	2496949	2507124	Amillepora16972	8	0	0	0	0	0	0	0	0	0
chr10	2520879	2525372	Amillepora16974	4	1	0.25	0.25	25	0	50	25	100	0
chr10	2526496	2539042	Amillepora16975	2	2	1	1	100	100	0	0	100	100
chr10	2552255	2572092	Amillepora16979	4	0	0	0	0	0	0	0	0	0
chr10	2572280	2580758	Amillepora16980	8	0	0	0	0	0	0	0	0	0
chr10	2644233	2649255	Amillepora16985	2	2	1	1	100	100	0	0	100	100
chr10	2630050	2643072	Amillepora16984	10	0	0	0	0	0	0	0	0	0
chr10	2597475	2611037	Amillepora16982	1	0	0	0	0	0	NA	NA	0	0
chr10	2612129	2625392	Amillepora16983	6	0	0	0	0	0	0	0	0	0
chr10	2680343	2684011	Amillepora16991	2	0	0	0	0	0	0	0	0	0
chr10	2655373	2659673	Amillepora16987	1	0	0	0	0	0	NA	NA	0	0
chr10	2649324	2652208	Amillepora16986	1	0	0	0	0	0	NA	NA	0	0
chr10	2581127	2590420	Amillepora16981	6	0	0	0	0	0	0	0	0	0
chr10	2679530	2680327	Amillepora16990	1	0	0	0	0	0	NA	NA	0	0
chr10	2699056	2701502	Amillepora16993	1	0	0	0	0	0	NA	NA	0	0
chr10	2755363	2784751	Amillepora16999	4	0	0	0	0	0	0	0	0	0
chr10	2726870	2729653	Amillepora16996	2	0	0	0	0	0	0	0	0	0
chr10	2748793	2755322	Amillepora16998	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	2685933	2698043	Amillepora16992	1	0	0	0	0	0	NA	NA	0	0
chr10	2703038	2716234	Amillepora16994	1	1	1	1	100	100	NA	NA	100	100
chr10	2829435	2831933	Amillepora17006	4	0	0	0	0	0	0	0	0	0
chr10	2818022	2828668	Amillepora17005	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	2853773	2859131	Amillepora17007	4	0	0	0	0	0	0	0	0	0
chr10	2882514	2888637	Amillepora17010	3	0	0	0	0	0	0	0	0	0
chr10	2786659	2803282	Amillepora17001	8	0	0	0	0	0	0	0	0	0
chr10	2811141	2817631	Amillepora17004	1	1	1	1	100	100	NA	NA	100	100
chr10	2860748	2862387	Amillepora17008	4	0	0	0	0	0	0	0	0	0
chr10	2943018	2956828	Amillepora17016	12	2	0.16666666666666666	0.16666666666666666	16.666666666666668	0	38.92494720807614	11.236664374387368	100	0
chr10	2889310	2889646	Amillepora17011	1	0	0	0	0	0	NA	NA	0	0
chr10	2963673	2972457	Amillepora17018	6	1	0.16666666666666666	0.16666666666666666	16.666666666666668	0	40.8248290463863	16.66666666666667	100	0
chr10	2957442	2961742	Amillepora17017	2	0	0	0	0	0	0	0	0	0
chr10	2930818	2935245	Amillepora17015	2	0	0	0	0	0	0	0	0	0
chr10	2908541	2914146	Amillepora17013	1	0	0	0	0	0	NA	NA	0	0
chr10	2919396	2923013	Amillepora17014	1	0	0	0	0	0	NA	NA	0	0
chr10	2894651	2899612	Amillepora17012	1	0	0	0	0	0	NA	NA	0	0
chr10	3030333	3031777	Amillepora17028	1	0	0	0	0	0	NA	NA	0	0
chr10	2972541	2976562	Amillepora17019	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	3013827	3019964	Amillepora17025	1	1	1	1	100	100	NA	NA	100	100
chr10	2980664	3004522	Amillepora17022	22	1	0.045454545454545456	0.045454545454545456	4.545454545454546	0	21.320071635561042	4.545454545454545	100	0
chr10	3004526	3013574	Amillepora17023	7	1	0.14285714285714285	0.14285714285714285	14.285714285714286	0	37.79644730092272	14.285714285714285	100	0
chr10	3020149	3045184	Amillepora17026	10	0	0	0	0	0	0	0	0	0
chr10	3056101	3058727	Amillepora17030	1	0	0	0	0	0	NA	NA	0	0
chr10	3047048	3055302	Amillepora17029	8	1	0.125	0.125	12.5	0	35.35533905932738	12.5	100	0
chr10	3151460	3155716	Amillepora17036	5	0	0	0	0	0	0	0	0	0
chr10	3165364	3186369	Amillepora17037	17	1	0.058823529411764705	0.058823529411764705	5.882352941176471	0	24.253562503633297	5.88235294117647	100	0
chr10	3135649	3149089	Amillepora17035	6	0	0	0	0	0	0	0	0	0
chr10	3111548	3124290	Amillepora17033	9	1	0.1111111111111111	0.1111111111111111	11.11111111111111	0	33.333333333333336	11.111111111111112	100	0
chr10	3133873	3142725	Amillepora17034	2	0	0	0	0	0	0	0	0	0
chr10	3073153	3095196	Amillepora17031	14	0	0	0	0	0	0	0	0	0
chr10	3248906	3265778	Amillepora17044	7	0	0	0	0	0	0	0	0	0
chr10	3213999	3215793	Amillepora17041	1	0	0	0	0	0	NA	NA	0	0
chr10	3204196	3211850	Amillepora17040	1	0	0	0	0	0	NA	NA	0	0
chr10	3186546	3194652	Amillepora17038	6	1	0.16666666666666666	0.16666666666666666	16.666666666666668	0	40.8248290463863	16.66666666666667	100	0
chr10	3216293	3221638	Amillepora17042	1	1	1	1	100	100	NA	NA	100	100
chr10	3203594	3211306	Amillepora17039	1	0	0	0	0	0	NA	NA	0	0
chr10	3222318	3235175	Amillepora17043	2	0	0	0	0	0	0	0	0	0
chr10	3267959	3273878	Amillepora17045	7	0	0	0	0	0	0	0	0	0
chr10	3326957	3327456	Amillepora17048	1	0	0	0	0	0	NA	NA	0	0
chr10	3480889	3486827	Amillepora17058	7	0	0	0	0	0	0	0	0	0
chr10	3408341	3418210	Amillepora17054	6	1	0.16666666666666666	0.16666666666666666	16.666666666666668	0	40.8248290463863	16.66666666666667	100	0
chr10	3474797	3476345	Amillepora17057	1	0	0	0	0	0	NA	NA	0	0
chr10	3437961	3443622	Amillepora17055	5	0	0	0	0	0	0	0	0	0
chr10	3355447	3362361	Amillepora17050	1	0	0	0	0	0	NA	NA	0	0
chr10	3363922	3394961	Amillepora17051	4	2	0.5	0.5	50	50	57.735026918962575	28.867513459481287	100	0
chr10	3398559	3402886	Amillepora17053	6	1	0.16666666666666666	0.16666666666666666	16.666666666666668	0	40.8248290463863	16.66666666666667	100	0
chr10	3510833	3519576	Amillepora17060	5	0	0	0	0	0	0	0	0	0
chr10	3532784	3548963	Amillepora17064	7	0	0	0	0	0	0	0	0	0
chr10	3558754	3568079	Amillepora17066	3	0	0	0	0	0	0	0	0	0
chr10	3522429	3523542	Amillepora17061	1	0	0	0	0	0	NA	NA	0	0
chr10	3553294	3557612	Amillepora17065	2	0	0	0	0	0	0	0	0	0
chr10	3570863	3576199	Amillepora17067	3	0	0	0	0	0	0	0	0	0
chr10	3524096	3525753	Amillepora17062	1	0	0	0	0	0	NA	NA	0	0
chr10	3610969	3614813	Amillepora17068	2	0	0	0	0	0	0	0	0	0
chr10	3781162	3785072	Amillepora17072	1	0	0	0	0	0	NA	NA	0	0
chr10	3779694	3780701	Amillepora17071	2	0	0	0	0	0	0	0	0	0
chr10	3762648	3773178	Amillepora17070	4	0	0	0	0	0	0	0	0	0
chr10	3840225	3853214	Amillepora17077	2	0	0	0	0	0	0	0	0	0
chr10	3856180	3858807	Amillepora17079	2	0	0	0	0	0	0	0	0	0
chr10	3832964	3839995	Amillepora17076	5	0	0	0	0	0	0	0	0	0
chr10	3791470	3792688	Amillepora17074	2	0	0	0	0	0	0	0	0	0
chr10	3815049	3815876	Amillepora17075	1	0	0	0	0	0	NA	NA	0	0
chr10	3785466	3788249	Amillepora17073	1	0	0	0	0	0	NA	NA	0	0
chr10	3948249	3950757	Amillepora17088	3	0	0	0	0	0	0	0	0	0
chr10	3918869	3922921	Amillepora17082	1	1	1	1	100	100	NA	NA	100	100
chr10	3944752	3946731	Amillepora17087	2	2	1	1	100	100	0	0	100	100
chr10	3871208	3893628	Amillepora17081	18	1	0.05555555555555555	0.05555555555555555	5.555555555555555	0	23.570226039551578	5.555555555555556	100	0
chr10	3950919	3957773	Amillepora17089	1	0	0	0	0	0	NA	NA	0	0
chr10	3960316	3968584	Amillepora17090	2	0	0	0	0	0	0	0	0	0
chr10	3939107	3939403	Amillepora17085	1	0	0	0	0	0	NA	NA	0	0
chr10	4069777	4070890	Amillepora17099	1	0	0	0	0	0	NA	NA	0	0
chr10	4077027	4079291	Amillepora17100	1	0	0	0	0	0	NA	NA	0	0
chr10	4080956	4084735	Amillepora17101	4	0	0	0	0	0	0	0	0	0
chr10	4064752	4066676	Amillepora17098	2	0	0	0	0	0	0	0	0	0
chr10	4038390	4039769	Amillepora17096	1	0	0	0	0	0	NA	NA	0	0
chr10	4013132	4036127	Amillepora17095	9	4	0.4444444444444444	0.4444444444444444	44.44444444444444	0	52.70462766947299	17.568209223157663	100	0
chr10	4048200	4054112	Amillepora17097	1	0	0	0	0	0	NA	NA	0	0
chr10	4132379	4136057	Amillepora17106	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	4167654	4179598	Amillepora17110	10	1	0.1	0.1	10	0	31.622776601683793	10	100	0
chr10	4106423	4107431	Amillepora17103	1	0	0	0	0	0	NA	NA	0	0
chr10	4086528	4098966	Amillepora17102	4	0	0	0	0	0	0	0	0	0
chr10	4136109	4138811	Amillepora17107	1	0	0	0	0	0	NA	NA	0	0
chr10	4161107	4167509	Amillepora17109	2	0	0	0	0	0	0	0	0	0
chr10	4255100	4256664	Amillepora17115	3	0	0	0	0	0	0	0	0	0
chr10	4269268	4271795	Amillepora17116	1	0	0	0	0	0	NA	NA	0	0
chr10	4247133	4253139	Amillepora17114	1	0	0	0	0	0	NA	NA	0	0
chr10	4222011	4240950	Amillepora17113	6	0	0	0	0	0	0	0	0	0
chr10	4183400	4192579	Amillepora17111	3	0	0	0	0	0	0	0	0	0
chr10	4202235	4213505	Amillepora17112	6	0	0	0	0	0	0	0	0	0
chr10	4418546	4420636	Amillepora17130	1	0	0	0	0	0	NA	NA	0	0
chr10	4434375	4442684	Amillepora17131	1	0	0	0	0	0	NA	NA	0	0
chr10	4341968	4343955	Amillepora17124	1	0	0	0	0	0	NA	NA	0	0
chr10	4334983	4336024	Amillepora17123	1	0	0	0	0	0	NA	NA	0	0
chr10	4389008	4391723	Amillepora17128	2	0	0	0	0	0	0	0	0	0
chr10	4439551	4441113	Amillepora17132	1	0	0	0	0	0	NA	NA	0	0
chr10	4509917	4517677	Amillepora17136	3	0	0	0	0	0	0	0	0	0
chr10	4520972	4522629	Amillepora17137	2	0	0	0	0	0	0	0	0	0
chr10	4598484	4600471	Amillepora17144	1	0	0	0	0	0	NA	NA	0	0
chr10	4576742	4597367	Amillepora17143	16	1	0.0625	0.0625	6.25	0	25	6.25	100	0
chr10	4537135	4555083	Amillepora17141	6	0	0	0	0	0	0	0	0	0
chr10	4558028	4574754	Amillepora17142	15	3	0.2	0.2	20	0	41.403933560541255	10.690449676496975	100	0
chr10	4667899	4671155	Amillepora17147	4	0	0	0	0	0	0	0	0	0
chr10	4756962	4760758	Amillepora17156	2	0	0	0	0	0	0	0	0	0
chr10	4729001	4740061	Amillepora17153	1	0	0	0	0	0	NA	NA	0	0
chr10	4745973	4750451	Amillepora17154	4	1	0.25	0.25	25	0	50	25	100	0
chr10	4751064	4751876	Amillepora17155	1	0	0	0	0	0	NA	NA	0	0
chr10	4687165	4728809	Amillepora17150	17	5	0.29411764705882354	0.29411764705882354	29.41176470588235	0	46.96682183138622	11.391127488845344	100	0
chr10	4803105	4811906	Amillepora17161	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	4774341	4779773	Amillepora17158	1	1	1	1	100	100	NA	NA	100	100
chr10	4958030	4963002	Amillepora17186	2	0	0	0	0	0	0	0	0	0
chr10	4964813	4980841	Amillepora17187	3	0	0	0	0	0	0	0	0	0
chr10	4858747	4905640	Amillepora17162	11	0	0	0	0	0	0	0	0	0
chr10	4980845	4981752	Amillepora17188	2	0	0	0	0	0	0	0	0	0
chr10	4988726	4990096	Amillepora17189	1	1	1	1	100	100	NA	NA	100	100
chr10	5160365	5164399	Amillepora17200	3	0	0	0	0	0	0	0	0	0
chr10	5290833	5309242	Amillepora17201	4	0	0	0	0	0	0	0	0	0
chr10	5379605	5385969	Amillepora17204	5	3	0.6	0.6	60	100	54.772255750516614	24.49489742783178	100	0
chr10	5458401	5468225	Amillepora17208	2	0	0	0	0	0	0	0	0	0
chr10	5517195	5521807	Amillepora17212	2	0	0	0	0	0	0	0	0	0
chr10	5654904	5672177	Amillepora17218	4	0	0	0	0	0	0	0	0	0
chr10	5679821	5740724	Amillepora17222	7	0	0	0	0	0	0	0	0	0
chr10	5746281	5749212	Amillepora17224	1	0	0	0	0	0	NA	NA	0	0
chr10	5822572	5823675	Amillepora17233	3	0	0	0	0	0	0	0	0	0
chr10	5856068	5857448	Amillepora17235	1	0	0	0	0	0	NA	NA	0	0
chr10	6074775	6078948	Amillepora17253	7	3	0.42857142857142855	0.42857142857142855	42.857142857142854	0	53.45224838248488	20.203050891044217	100	0
chr10	6045540	6047900	Amillepora17249	3	0	0	0	0	0	0	0	0	0
chr10	6266335	6268394	Amillepora17262	3	0	0	0	0	0	0	0	0	0
chr10	6400888	6417954	Amillepora17270	3	0	0	0	0	0	0	0	0	0
chr10	6512779	6525940	Amillepora17278	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	6495956	6498927	Amillepora17273	2	0	0	0	0	0	0	0	0	0
chr10	6505588	6507629	Amillepora17276	2	0	0	0	0	0	0	0	0	0
chr10	6613143	6616951	Amillepora17280	1	1	1	1	100	100	NA	NA	100	100
chr10	6661819	6663557	Amillepora17288	1	0	0	0	0	0	NA	NA	0	0
chr10	6744345	6744662	Amillepora17299	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	6743972	6744338	Amillepora17298	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	6748770	6750449	Amillepora17301	1	1	1	1	100	100	NA	NA	100	100
chr10	6739874	6742252	Amillepora17297	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	6807751	6835759	Amillepora17315	14	1	0.07142857142857142	0.07142857142857142	7.142857142857143	0	26.72612419124244	7.142857142857143	100	0
chr10	6845836	6854491	Amillepora17317	5	0	0	0	0	0	0	0	0	0
chr10	6872646	6877206	Amillepora17319	1	0	0	0	0	0	NA	NA	0	0
chr10	6894243	6902834	Amillepora17320	2	0	0	0	0	0	0	0	0	0
chr10	7027746	7031513	Amillepora17322	3	0	0	0	0	0	0	0	0	0
chr10	7073734	7084522	Amillepora17327	4	3	0.75	0.75	75	100	50	25	100	0
chr10	7046477	7054044	Amillepora17323	2	1	0.5	0.5	50	50	70.71067811865476	50	100	0
chr10	7099873	7110418	Amillepora17331	10	3	0.3	0.3	30	0	48.3045891539648	15.275252316519467	100	0
chr10	7195855	7204371	Amillepora17339	3	1	0.3333333333333333	0.3333333333333333	33.333333333333336	0	57.735026918962575	33.333333333333336	100	0
chr10	7388004	7388873	Amillepora17367	1	1	1	1	100	100	NA	NA	100	100
chr10	7534763	7537555	Amillepora17378	2	0	0	0	0	0	0	0	0	0
chr10	7649353	7655049	Amillepora17383	8	0	0	0	0	0	0	0	0	0
chr10	7670938	7709584	Amillepora17387	31	3	0.0967741935483871	0.0967741935483871	9.67741935483871	0	30.053715351876438	5.397806622800488	100	0
chr10	7666476	7668540	Amillepora17384	1	0	0	0	0	0	NA	NA	0	0
chr10	7668649	7669929	Amillepora17385	1	0	0	0	0	0	NA	NA	0	0
chr10	7839513	7845243	Amillepora17393	4	0	0	0	0	0	0	0	0	0
chr10	7868853	7870363	Amillepora17395	1	0	0	0	0	0	NA	NA	0	0
