chr	start	end	name	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	461162	467337	Amillepora16802	776	264	0.3402061855670103	0.2809721398933017	26.557539682539684	0	40.095211882942095	1.4393342246432645	100	0
chr10	469024	498354	Amillepora16803	5383	831	0.15437488389373955	0.11788379307453677	12.934590127605174	0	31.889309162618307	0.43464323160845636	100	0
chr10	535880	540044	Amillepora16810	261	202	0.7739463601532567	0.746551724137931	69.20847777169617	100	41.98825222267661	2.5990075653177653	100	0
chr10	602618	606079	Amillepora16817	975	20	0.020512820512820513	0.011441647597254004	1.1106227106227107	0	8.76295945527886	0.2806393038885282	100	0
chr10	611089	613827	Amillepora16818	596	22	0.03691275167785235	0.018545994065281898	1.631711409395973	0	8.821020390311192	0.3613230737646132	100	0
chr10	670412	676378	Amillepora16824	2269	66	0.02908770383428823	0.016593727206418673	1.4831062438196962	0	9.034278616158351	0.1896602121793138	100	0
chr10	591800	593833	Amillepora16816	860	39	0.04534883720930233	0.02402538531278332	2.0148117386489477	0	10.430975202098777	0.35569330214941364	100	0
chr10	662767	668384	Amillepora16823	1857	68	0.0366182014001077	0.017812758906379452	1.9090169090169087	0	11.245105240627838	0.260950162954405	100	0
chr10	653785	660938	Amillepora16822	2018	58	0.028741328047571853	0.015600966820479015	1.7035372127047053	0	10.715926070936701	0.23854434626017776	100	0
chr10	635745	650592	Amillepora16821	4829	163	0.03375440049699731	0.018569087930092845	1.951354138142293	0	11.503384778966526	0.16553774854829909	100	0
chr10	614392	617020	Amillepora16819	692	35	0.05057803468208093	0.025161290322580646	2.126284521515735	0	10.374041561948484	0.3943618873108128	100	0
chr10	621996	631931	Amillepora16820	3401	106	0.031167303734195826	0.01802394421786607	1.6371818746120421	0	10.207348286289237	0.17502884127240084	100	0
chr10	699434	744377	Amillepora16826	3953	1698	0.42954717935745	0.37153211697075733	39.293112725316114	0	47.01581053639089	0.7477914933180193	100	0
chr10	677558	694941	Amillepora16825	1336	636	0.47604790419161674	0.43001443001443	41.83260103170283	0	46.54175920800146	1.273325879357513	100	0
chr10	809375	823674	Amillepora16830	832	436	0.5240384615384616	0.42967359050445103	47.2213637057387	50	47.39593333166974	1.643158344959688	100	0
chr10	817961	830244	Amillepora16831	680	379	0.5573529411764706	0.5092436974789916	47.700280112044815	50	46.012944135273024	1.7645158592772243	100	0
chr10	801508	807448	Amillepora16829	502	241	0.4800796812749004	0.38529411764705884	40.85807563397205	0	45.6180472478207	2.036033090699441	100	0
chr10	843376	854059	Amillepora16833	295	142	0.48135593220338985	0.4723926380368098	45.81544256120527	0	48.850237289932686	2.844170775631872	100	0
chr10	915709	920006	Amillepora16841	282	176	0.624113475177305	0.604887983706721	56.64555893279297	92.85714285714285	46.762390160924156	2.7846598106159988	100	0
chr10	955229	956793	Amillepora16843	91	56	0.6153846153846154	0.4112903225806452	40.935374149659864	40	39.02455914871109	4.090885361535146	100	0
chr10	908747	911709	Amillepora16840	384	169	0.4401041666666667	0.32502396931927136	36.24948330026455	0	44.13384065689555	2.252195624972764	100	0
chr10	958650	962761	Amillepora16844	553	434	0.7848101265822784	0.7336390162567736	66.01772502904267	80	39.23076920289152	1.6682620014061083	100	0
chr10	962825	963451	Amillepora16845	166	97	0.5843373493975904	0.5291750503018109	42.5982175455067	34.84848484848485	41.297657626976424	3.2053198677617902	100	0
chr10	876575	882033	Amillepora16836	1185	46	0.038818565400843885	0.021015067406819986	2.4256580269238497	0	13.431957923887273	0.3901936051625766	100	0
chr10	862727	869790	Amillepora16834	2053	63	0.030686799805163176	0.01670020120724346	1.742020968153457	0	10.84687887521176	0.23939237635226027	100	0
chr10	893468	893845	Amillepora16838	97	4	0.041237113402061855	0.01509433962264151	2.1477663230240545	0	11.98465155322561	1.2168569995030323	100	0
chr10	899861	906171	Amillepora16839	1956	71	0.036298568507157465	0.018450976185367948	1.983399042448122	0	11.442827291371714	0.2587312685692666	100	0
chr10	884924	889458	Amillepora16837	721	25	0.03467406380027739	0.022979985174203115	2.445008374273284	0	13.826859476894658	0.5149391558712165	100	0
chr10	871055	872906	Amillepora16835	389	7	0.017994858611825194	0.012102874432677761	1.2596401028277635	0	9.95903676427597	0.5049432080672737	100	0
chr10	1017819	1023926	Amillepora16849	2310	67	0.029004329004329005	0.016648648648648647	1.5758778258778257	0	10.16818215751833	0.2115618362507262	100	0
chr10	985156	991593	Amillepora16846	1788	54	0.030201342281879196	0.017082179132040628	1.6383883330192055	0	10.244952570930543	0.2422848144417414	100	0
chr10	1073221	1080690	Amillepora16852	3394	97	0.028579846788450207	0.015733704377608904	1.5596691333285322	0	9.565043899239921	0.16418408183100425	100	0
chr10	1007914	1015920	Amillepora16848	2924	92	0.03146374829001368	0.017761445414178532	1.7152095700317314	0	10.569166686204941	0.19545737553252582	100	0
chr10	997844	1003675	Amillepora16847	1564	60	0.03836317135549872	0.02178546057305233	2.0782890915563548	0	11.15906659588506	0.2821691273451478	100	0
chr10	1026335	1038625	Amillepora16850	2371	416	0.17545339519190215	0.1441893830703013	15.713229785351253	0	35.17842424137135	0.7224546739027301	100	0
chr10	1040973	1072966	Amillepora16851	9348	544	0.058194266153187846	0.039952038369304554	4.013853693731742	0	17.665229747870885	0.18270899898566734	100	0
chr10	1128884	1134241	Amillepora16855	879	93	0.10580204778156997	0.07616849394114253	8.143994799284902	0	25.39345948247858	0.8565001306599843	100	0
chr10	1160065	1166298	Amillepora16858	1840	54	0.029347826086956522	0.014743049705139006	1.5456349206349205	0	9.863795560429413	0.2299509196899989	100	0
chr10	1166914	1173960	Amillepora16859	1703	51	0.029947152084556665	0.016102620087336244	1.8575063613231553	0	11.620177067210278	0.28158234530820025	100	0
chr10	1089763	1090734	Amillepora16853	597	16	0.02680067001675042	0.011228070175438596	1.6108319374651032	0	11.063281887005438	0.45278998520922015	100	0
chr10	1136346	1145909	Amillepora16856	2633	149	0.0565894417014812	0.03295507539250738	3.7553728922889573	0	16.853205081897805	0.32844078092587803	100	0
chr10	1108250	1127670	Amillepora16854	4186	343	0.08193979933110368	0.061435322562919004	6.221873364730508	0	22.490089490908943	0.34760944761605633	100	0
chr10	1175766	1186441	Amillepora16860	3189	112	0.035120727500783946	0.019025983245775948	1.882726607561979	0	10.993613403241632	0.19467635270273842	100	0
chr10	1146957	1156217	Amillepora16857	3010	89	0.02956810631229236	0.016987036209208762	1.9207922937158817	0	11.704627802510691	0.2133410166077159	100	0
chr10	1268602	1271796	Amillepora16873	210	23	0.10952380952380952	0.08682634730538923	8.873015873015873	0	27.147279055784892	1.8733402306253153	100	0
chr10	1259999	1266247	Amillepora16872	544	227	0.4172794117647059	0.34973821989528797	36.54879281257958	0	45.561746697897505	1.9534437738276922	100	0
chr10	1187532	1191492	Amillepora16861	1270	41	0.03228346456692913	0.01990049751243781	2.0987717444410356	0	12.317776160451297	0.34564513404951935	100	0
chr10	1201565	1207621	Amillepora16863	1681	48	0.028554431885782272	0.016268980477223426	1.3023474311398164	0	8.464066771304749	0.20644065295865116	100	0
chr10	1193724	1201372	Amillepora16862	2578	84	0.032583397982932506	0.01629430539223921	1.7159211360142312	0	10.41980077088417	0.20521918508617115	100	0
chr10	1235039	1235617	Amillepora16867	240	12	0.05	0.02376599634369287	2.847222222222222	0	13.78488488504611	0.8898104931528299	100	0
chr10	1210027	1217850	Amillepora16864	1973	78	0.039533705017739486	0.021014492753623187	2.2505008085342597	0	12.332038413502762	0.2776331536107208	100	0
chr10	1251924	1253961	Amillepora16871	207	62	0.2995169082125604	0.28187919463087246	28.14009661835749	0	44.06759319011997	3.062909457647801	100	0
chr10	1232818	1233158	Amillepora16865	135	10	0.07407407407407407	0.056	5.419753086419753	0	20.550789042925736	1.7687303047705185	100	0
chr10	1237177	1237977	Amillepora16868	229	20	0.08733624454148471	0.043668122270742356	7.0524017467248905	0	24.560645597963596	1.623013145031977	100	0
chr10	1234787	1234988	Amillepora16866	66	0	0	0	0	0	0	0	0	0
chr10	1329314	1343071	Amillepora16877	4474	126	0.028162717925793473	0.015420424789060227	1.7110508946673453	0	10.94606101135878	0.16364768822536518	100	0
chr10	1311280	1322125	Amillepora16875	2148	526	0.24487895716945995	0.18276762402088773	22.252150394608496	0	40.32508789444741	0.8700779930619342	100	0
chr10	1327250	1328661	Amillepora16876	494	20	0.04048582995951417	0.020072992700729927	2.206477732793522	0	12.475393436225488	0.5612944866882935	100	0
chr10	1277162	1302485	Amillepora16874	8175	542	0.06629969418960245	0.04459376908979841	4.771865884709921	0	19.353503030792677	0.21405023262590334	100	0
chr10	1480991	1489453	Amillepora16891	2326	73	0.031384350816852966	0.015109666937449228	1.746867706669942	0	10.609662517602558	0.21998684664952878	100	0
chr10	1468808	1471174	Amillepora16888	329	130	0.3951367781155015	0.3352803738317757	33.11260674482559	0	43.70104546013394	2.409316626938227	100	0
chr10	1472970	1474635	Amillepora16890	265	67	0.2528301886792453	0.18761061946902655	19.541778975741238	0	36.89244339679245	2.266284782672254	100	0
chr10	1464797	1467424	Amillepora16886	745	29	0.038926174496644296	0.02230971128608924	2.060402684563758	0	11.763617499373222	0.43098559852542556	100	0
chr10	1471835	1472866	Amillepora16889	408	51	0.125	0.062346185397867106	9.716386554621849	0	27.659003225952233	1.3693247042680226	100	0
chr10	1362844	1434109	Amillepora16878	7443	5840	0.7846298535536745	0.7282813840434659	71.29661213267207	100	40.96712621712851	0.47485551950903315	100	0
chr10	1441209	1443746	Amillepora16884	1287	36	0.027972027972027972	0.013449367088607595	1.5431173764507098	0	9.588832663330416	0.26728615666683747	100	0
chr10	1443755	1447431	Amillepora16885	992	57	0.057459677419354836	0.02854006586169045	4.027577764976958	0	17.610802617941584	0.5591435422634697	100	0
chr10	1543563	1557328	Amillepora16898	4033	268	0.06645177287379123	0.045454545454545456	4.86550532422092	0	19.671169045302978	0.30975338390690943	100	0
chr10	1492348	1493856	Amillepora16892	430	20	0.046511627906976744	0.02564102564102564	2.868217054263565	0	14.42287664823038	0.6955328738658341	100	0
chr10	1495560	1500277	Amillepora16893	742	21	0.02830188679245283	0.017741935483870968	1.9442305223976384	0	12.50022449240742	0.4588976777595143	100	0
chr10	1558063	1578487	Amillepora16899	5767	203	0.03520027744061037	0.01917989417989418	2.0838253225109473	0	12.086074081676998	0.1591513314403992	100	0
chr10	1529597	1543308	Amillepora16897	3396	243	0.0715547703180212	0.05134441291717336	5.51615558241	0	21.29755433292601	0.365465086238207	100	0
chr10	1503729	1511093	Amillepora16894	140	11	0.07857142857142857	0.07006369426751592	7.5	0	26.091289651595478	2.2051164460400035	100	0
chr10	1520092	1526551	Amillepora16896	690	198	0.28695652173913044	0.23227752639517346	24.27040069431374	0	40.491178859471134	1.5414728348636988	100	0
chr10	1517108	1519295	Amillepora16895	248	6	0.024193548387096774	0.016597510373443983	1.8087557603686637	0	11.903254940473126	0.7558574445778657	100	0
chr10	1650051	1652561	Amillepora16902	456	15	0.03289473684210526	0.018147086914995225	2.405674856332751	0	13.567962472544115	0.6353780571928855	100	0
chr10	1594546	1631644	Amillepora16900	5125	223	0.043512195121951217	0.022543260835053182	2.442388761128757	0	12.787981022407077	0.17863026735550575	100	0
chr10	1635058	1659621	Amillepora16901	6812	716	0.10510863182618908	0.06489859594383775	6.925437010738241	0	22.115085395762883	0.2679484820417243	100	0
chr10	1663588	1677639	Amillepora16903	2610	72	0.027586206896551724	0.015111258718033876	1.5871371072520497	0	10.388467806985886	0.20334394486799495	100	0
chr10	1720738	1741689	Amillepora16905	4643	398	0.08572043937109627	0.04627227847042088	5.55843443980501	0	20.011304955101917	0.29368114752757074	100	0
chr10	1682851	1715395	Amillepora16904	3030	164	0.05412541254125412	0.0388034188034188	3.886060034574886	0	17.685615961184272	0.3212912335271745	100	0
chr10	1747056	1756457	Amillepora16906	2466	211	0.08556366585563666	0.05341551104262968	6.53446951804616	0	22.991825709198093	0.46299566256411473	100	0
chr10	1829427	1837350	Amillepora16914	1538	145	0.09427828348504551	0.05703883495145631	6.278641889825245	0	21.385070649596067	0.5452962632842465	100	0
chr10	1819893	1828700	Amillepora16913	2974	93	0.03127101546738399	0.01732259535025072	1.770956757506858	0	10.990930900504031	0.20154127207827208	100	0
chr10	1774682	1799113	Amillepora16908	1858	127	0.06835306781485469	0.04540128881077914	5.189784202163104	0	20.512817145537383	0.47588547982312474	100	0
chr10	1763368	1773118	Amillepora16907	1230	59	0.04796747967479675	0.028259991925716592	2.7543876629242483	0	13.536624436767827	0.3859737987043444	100	0
chr10	1851236	1854953	Amillepora16915	877	31	0.03534777651083238	0.01885804085908853	1.9688331432915238	0	11.52091128660513	0.3890335317112106	100	0
chr10	1883907	1884492	Amillepora16917	310	13	0.041935483870967745	0.021436227224008574	2.633384536610343	0	13.454468987899464	0.764162488518766	100	0
chr10	1938157	1938453	Amillepora16921	38	24	0.631578947368421	0.5769230769230769	59.64912280701755	100	47.71530608353226	7.740444762559925	100	0
chr10	1935341	1937106	Amillepora16919	668	554	0.8293413173652695	0.6917138445702522	70.55362759329824	100	38.09666149487469	1.47400408733614	100	0
chr10	1915346	1917447	Amillepora16918	66	41	0.6212121212121212	0.525	53.63636363636364	63.33333333333335	45.21828263759122	5.565985829385978	100	0
chr10	1937314	1937680	Amillepora16920	68	50	0.7352941176470589	0.7021276595744681	63.6624649859944	79.16666666666666	42.18615200284484	5.11582237194386	100	0
chr10	1992501	2003703	Amillepora16922	3205	108	0.033697347893915756	0.018305971233473776	2.118663794170814	0	12.605052024778791	0.2226540635067369	100	0
chr10	2048046	2071807	Amillepora16928	3683	678	0.18408905783328808	0.14873458792991565	16.135386093979633	0	35.396900867670425	0.5832629366602212	100	0
chr10	2026251	2045618	Amillepora16926	1420	1092	0.7690140845070422	0.7552370452039692	73.83894782838445	100	42.07675560692274	1.1166011564289735	100	0
chr10	2021479	2025695	Amillepora16925	1406	65	0.04623044096728307	0.025526862570495697	2.331927792454108	0	11.787046332431903	0.314349178922738	100	0
chr10	2007159	2018105	Amillepora16923	1151	495	0.4300608166811468	0.37021455616323096	39.54652428370934	0	47.26607139210829	1.3931947999170808	100	0
chr10	2073302	2077905	Amillepora16929	1457	78	0.053534660260809885	0.02633863965267728	2.9055680840169513	0	14.036967444716641	0.3677422397127269	100	0
chr10	2086150	2093574	Amillepora16931	474	205	0.43248945147679324	0.40328697850821743	38.64175205947358	0	46.52162746550989	2.13680911900296	100	0
chr10	2095833	2112136	Amillepora16932	1795	1203	0.6701949860724234	0.5961945031712473	60.18429760327544	100	45.58964406224822	1.0760537740449883	100	0
chr10	2082697	2084961	Amillepora16930	196	172	0.8775510204081632	0.8642659279778393	83.46088435374149	100	34.25517035044669	2.446797882174766	100	0
chr10	2112461	2127562	Amillepora16933	1485	623	0.41952861952861953	0.37677053824362605	36.260464189757116	0	45.26889266740022	1.1747261714977435	100	0
chr10	2130356	2145998	Amillepora16934	1262	716	0.5673534072900158	0.4790770434102464	49.07412719242681	50	46.01500002425499	1.2952981615992254	100	0
chr10	2169383	2182705	Amillepora16937	2129	101	0.04744011272898074	0.03704600484261501	2.9004023109854855	0	14.186819887003935	0.30746608950963944	100	0
chr10	2249320	2251249	Amillepora16946	265	69	0.26037735849056604	0.20488721804511278	22.645702306079663	0	39.8889279083812	2.4503573629860056	100	0
chr10	2254109	2256981	Amillepora16947	329	149	0.45288753799392095	0.3389830508474576	39.21913446229556	0	45.58920736848182	2.5134143626384864	100	0
chr10	2190122	2204488	Amillepora16939	5321	213	0.040030069535801543	0.02122423869578591	2.0877664797980526	0	11.315503823426145	0.15512338256512784	100	0
chr10	2210509	2221906	Amillepora16941	1281	731	0.570647931303669	0.5388620304946077	52.2770782431204	66.6666666666667	47.28064043097117	1.3210181533223944	100	0
chr10	2148874	2162506	Amillepora16936	3817	155	0.040607807178412364	0.020171574310224902	2.322412908606254	0	12.627152922776435	0.20438280729820388	100	0
chr10	2231833	2240923	Amillepora16944	1259	261	0.2073073868149325	0.13129102844638948	16.9751440422608	0	35.41189892004895	0.9980133503302814	100	0
chr10	2226348	2230411	Amillepora16943	273	139	0.5091575091575091	0.48902195608782434	47.223161453930686	33.3333333333333	48.26039608975284	2.9208520451020172	100	0
chr10	2205919	2210439	Amillepora16940	257	168	0.6536964980544747	0.6047008547008547	57.85992217898833	80	45.438434265507595	2.8343716550571996	100	0
chr10	2241694	2249302	Amillepora16945	2377	126	0.05300799326882625	0.033482142857142856	3.3992892070300567	0	15.70537395408179	0.32213186783773673	100	0
chr10	2256993	2263971	Amillepora16948	2595	96	0.03699421965317919	0.019142305980115744	2.18967865788675	0	12.265684974698097	0.24078150529937298	100	0
chr10	2364411	2371316	Amillepora16958	1998	79	0.03953953953953954	0.02114671898844561	2.5213904380571046	0	13.672449072946288	0.3058782328304364	100	0
chr10	2264930	2272038	Amillepora16949	541	227	0.4195933456561922	0.35240690281562215	38.39604788310888	0	46.96519320719101	2.0191913669386015	100	0
chr10	2344139	2349159	Amillepora16956	1998	81	0.04054054054054054	0.020491803278688523	2.22893528449084	0	12.13373454208706	0.27145431367604794	100	0
chr10	2282515	2301395	Amillepora16952	6085	369	0.060640920295809364	0.03404416882870341	4.348475955706851	0	18.546121901748798	0.23775125535718614	100	0
chr10	2272960	2276812	Amillepora16950	635	171	0.2692913385826772	0.25823451910408435	23.760279965004376	0	40.72336213555622	1.6160573309895616	100	0
chr10	2277099	2282404	Amillepora16951	522	97	0.18582375478927204	0.12304075235109718	15.490634312473393	0	34.168379867541624	1.4955093590009536	100	0
chr10	2322232	2337002	Amillepora16954	1067	559	0.5238987816307404	0.48131472309770373	48.67972806117136	50	47.95635872797437	1.4681282329498404	100	0
chr10	2299488	2336587	Amillepora16953	8092	808	0.09985170538803757	0.07287491541304461	8.346441654956237	0	26.23046394769488	0.29159363184640535	100	0
chr10	2351942	2359093	Amillepora16957	2262	99	0.04376657824933687	0.02412116679132386	2.561944760220622	0	13.178420389485728	0.2770875783327743	100	0
chr10	2457800	2459788	Amillepora16968	72	5	0.06944444444444445	0.03424657534246575	4.861111111111111	0	19.062022974354125	2.2464809513832606	100	0
chr10	2432115	2437328	Amillepora16964	629	173	0.27503974562798095	0.19065010956902848	22.881747293512	0	39.425815069520816	1.5720101932015207	100	0
chr10	2387585	2408683	Amillepora16961	1533	880	0.5740378343118069	0.5210780926053905	52.90544528313609	66.6666666666667	47.67478861305378	1.2176366137818058	100	0
chr10	2372993	2387315	Amillepora16959	5774	179	0.031001039140976794	0.015733296368172996	1.6169301006502252	0	10.000432612053427	0.13160742682435675	100	0
chr10	2441088	2445633	Amillepora16965	5	0	0	0	0	0	0	0	0	0
chr10	2410406	2432155	Amillepora16962	6054	482	0.07961678229269904	0.05855430439520523	5.907691169088592	0	21.638824252399598	0.27810734007620597	100	0
chr10	2477548	2478199	Amillepora16971	342	7	0.02046783625730994	0.01182033096926714	1.2962962962962963	0	9.461344203689546	0.5116109008432744	100	0
chr10	2543262	2546448	Amillepora16977	279	91	0.32616487455197135	0.31347962382445144	30.41816009557945	0	44.85927428267779	2.685654502080763	100	0
chr10	2496949	2507124	Amillepora16972	3311	116	0.03503473270915131	0.01775301282881949	2.091513138024766	0	12.10297572827104	0.21033549697175596	100	0
chr10	2520879	2525372	Amillepora16974	1507	51	0.0338420703384207	0.018096906012842966	1.947261983758334	0	11.50737903638	0.2964283879373387	100	0
chr10	2526496	2539042	Amillepora16975	1024	613	0.5986328125	0.5201409869083585	54.501461266597985	69.04761904761905	47.19782471611555	1.4749320223786215	100	0
chr10	2552255	2572092	Amillepora16979	3942	168	0.0426179604261796	0.02390829694323144	2.9957901476166318	0	15.316540049316506	0.24395086415163691	100	0
chr10	2572280	2580758	Amillepora16980	2499	73	0.02921168467386955	0.01640552995391705	1.7743287791306999	0	11.028906443960706	0.22062225774409297	100	0
chr10	2546984	2548927	Amillepora16978	441	33	0.07482993197278912	0.04888888888888889	5.5366591080876795	0	21.18018487498003	1.0085802321418993	100	0
chr10	2538169	2543235	Amillepora16976	389	142	0.36503856041131105	0.35653104925053536	34.871853724681486	0	46.835703408097444	2.374664426965919	100	0
chr10	2515072	2515797	Amillepora16973	359	9	0.025069637883008356	0.014211886304909561	1.5021886191802627	0	9.732147623811663	0.5136431062416699	100	0
chr10	2644233	2649255	Amillepora16985	672	474	0.7053571428571429	0.7307415406767459	66.234891926856207	100	44.734976715510314	1.725689191919855	100	0
chr10	2630050	2643072	Amillepora16984	5624	181	0.03218349928876245	0.01619684333861741	1.7563898484951115	0	10.535179109944863	0.14048154260252774	100	0
chr10	2669627	2676122	Amillepora16988	265	209	0.7886792452830189	0.7794759825327511	75.05929919137466	100	40.9984282396919	2.518513426550986	100	0
chr10	2597475	2611037	Amillepora16982	1022	692	0.6771037181996086	0.6528850522489777	63.45331283198211	100	45.88011907979844	1.4351559257071977	100	0
chr10	2612129	2625392	Amillepora16983	2585	532	0.2058027079303675	0.16354201540006696	17.65400202634245	0	36.4569968828904	0.7170519437437752	100	0
chr10	2680343	2684011	Amillepora16991	497	126	0.2535211267605634	0.18043087971274685	19.816627034936893	0	36.72802981375778	1.6474772947207117	100	0
chr10	2655373	2659673	Amillepora16987	1025	38	0.037073170731707315	0.022182786157941437	2.349670925280681	0	12.977057048674583	0.40533516350691584	100	0
chr10	2649324	2652208	Amillepora16986	289	128	0.4429065743944637	0.37302977232924694	40.35563244905806	0	47.17545540049103	2.7750267882641815	100	0
chr10	2581127	2590420	Amillepora16981	2278	301	0.1321334503950834	0.11035327037425674	10.8197109689647	0	29.21576609174005	0.612125425529053	100	0
chr10	2676664	2679250	Amillepora16989	259	171	0.6602316602316602	0.6252545824847251	60.08365508365508	100	45.64099264744791	2.835993292140721	100	0
chr10	2679530	2680327	Amillepora16990	86	10	0.11627906976744186	0.0730593607305936	6.577150239940939	0	20.285137090749785	2.1874025873074787	100	0
chr10	2699056	2701502	Amillepora16993	412	138	0.33495145631067963	0.3716577540106952	31.00651101864694	0	44.88993332080304	2.211568279791511	100	0
