chr	start	end	name	nM	nU	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	1385037	1385162	Amillepora16878-RA:three_prime_utr	204	11	43	43	1	0.9488372093023256	95.5703211517165	100	10.293696188935966	1.5697739522509158	100	50
chr10	1384558	1384667	Amillepora16878-RA:three_prime_utr	184	11	33	32	0.9696969696969697	0.9435897435897436	91.8109668109668	100	20.610688654148728	3.5878603685469055	100	0
chr10	1384269	1384341	Amillepora16878-RA:three_prime_utr	0	1	1	0	0	0	0	0	NA	NA	0	0
chr10	1383995	1384084	Amillepora16878-RA:three_prime_utr	24	10	16	11	0.6875	0.7058823529411765	61.25	90	45.73474244670748	11.43368561167687	100	0
chr10	1383775	1383857	Amillepora16878-RA:three_prime_utr	235	37	56	55	0.9821428571428571	0.8639705882352942	88.28656462585035	100	22.681346457525404	3.030922411242104	100	0
chr10	1383341	1383425	Amillepora16878-RA:three_prime_utr	68	3	13	12	0.9230769230769231	0.9577464788732394	90.9090909090909	100	27.773186030035394	7.702895870330213	100	0
chr10	1383100	1383252	Amillepora16878-RA:three_prime_utr	695	236	92	87	0.9456521739130435	0.7465091299677766	76.52095790728762	95.32608695652175	30.2801710551664	3.156926062558007	100	0
chr10	1382518	1382748	Amillepora16878-RA:three_prime_utr	278	15	41	40	0.975609756097561	0.9488054607508533	93.89602053915276	100	16.6175785103599	2.5952297494421623	100	0
chr10	1381810	1381881	Amillepora16878-RA:three_prime_utr	117	10	32	32	1	0.9212598425196851	96.2890625	100	9.114482918190397	1.6112281696153454	100	66.6666666666667
chr10	1381265	1381450	Amillepora16878-RA:three_prime_utr	506	36	75	74	0.9866666666666667	0.933579335793358	91.92977706673359	100	15.869453382235617	1.8324466364251906	100	0
chr10	1380529	1380587	Amillepora16878-RA:three_prime_utr	66	8	25	24	0.96	0.8918918918918919	87.73333333333333	100	23.988230138657283	4.797646027731455	100	0
chr10	1379955	1380068	Amillepora16878-RA:three_prime_utr	47	3	13	13	1	0.94	96.75213675213675	100	7.940902324332943	2.2024100387564305	100	77.7777777777778
chr10	1379404	1379584	Amillepora16878-RA:three_prime_utr	199	28	41	39	0.9512195121951219	0.8766519823788547	85.53743681792463	100	24.103320986476614	3.7643063124666396	100	0
chr10	1378929	1379108	Amillepora16878-RA:three_prime_utr	316	55	90	81	0.9	0.8517520215633423	81.41534391534391	100	33.39022731302721	3.519638996664331	100	0
chr10	1378469	1378575	Amillepora16878-RA:three_prime_utr	24	8	12	10	0.8333333333333334	0.75	75.13888888888889	100	38.04209745073448	10.981807601859764	100	0
chr10	1377959	1378085	Amillepora16878-RA:three_prime_utr	257	23	31	25	0.8064516129032258	0.9178571428571428	76.36718153845888	94.1176470588235	38.6957922312384	6.949969450856902	100	0
chr10	1377465	1377533	Amillepora16878-RA:three_prime_utr	55	4	16	14	0.875	0.9322033898305084	85	100	33.862466931200785	8.465616732800196	100	0
chr10	1377100	1377177	Amillepora16878-RA:three_prime_utr	109	6	16	16	1	0.9478260869565217	95.79861111111111	100	9.412732708254119	2.353183177063529	100	66.6666666666667
chr10	1376423	1376599	Amillepora16878-RA:three_prime_utr	344	16	50	48	0.96	0.9555555555555556	91.38881673881674	100	21.52769413558245	3.044475701316043	100	0
chr10	1376157	1376347	Amillepora16878-RA:three_prime_utr	112	78	32	26	0.8125	0.5894736842105263	60.36114926739926	66.6666666666667	37.97890233246737	6.713784845327314	100	0
chr10	1375869	1375962	Amillepora16878-RA:three_prime_utr	0	2	2	0	0	0	0	0	0	0	0	0
chr10	1375299	1375539	Amillepora16878-RA:three_prime_utr	276	37	47	45	0.9574468085106383	0.8817891373801917	83.89444086252597	96.2962962962963	27.04083502781984	3.944311171428911	100	0
chr10	1375072	1375172	Amillepora16878-RA:three_prime_utr	86	5	29	27	0.9310344827586207	0.945054945054945	90.88122605363985	100	26.201934764287163	4.865577136947356	100	0
chr10	1374700	1374804	Amillepora16878-RA:three_prime_utr	98	16	29	28	0.9655172413793104	0.8596491228070176	83.52216748768473	100	24.76790378259802	4.599284268846222	100	0
chr10	1374503	1374617	Amillepora16878-RA:three_prime_utr	443	78	62	59	0.9516129032258065	0.8502879078694817	84.32675391789955	94.03508771929825	24.220617575205097	3.0760215080740947	100	0
chr10	1374103	1374224	Amillepora16878-RA:three_prime_utr	81	15	16	15	0.9375	0.84375	79.68005952380952	90	27.444946567996475	6.861236641999119	100	0
chr10	1373105	1373275	Amillepora16878-RA:three_prime_utr	260	114	32	30	0.9375	0.6951871657754011	67.53723179734209	71.2962962962963	31.05769364380607	5.490276445887401	100	0
chr10	1372671	1372757	Amillepora16878-RA:three_prime_utr	72	45	22	17	0.7727272727272727	0.6153846153846154	61.91100566100565	74.6153846153846	41.61881824760489	8.873161864263315	100	0
chr10	1364053	1364145	Amillepora16878-RA:three_prime_utr	0	3	1	0	0	0	0	0	NA	NA	0	0
chr10	1363877	1363937	Amillepora16878-RA:three_prime_utr	16	54	13	7	0.5384615384615384	0.22857142857142856	27.5	20	32.31428419388186	8.962369891612044	100	0
chr10	1363506	1363780	Amillepora16878-RA:three_prime_utr	479	1112	236	145	0.614406779661017	0.30106851037083593	31.975571261922735	28.636363636363647	29.728127882899226	1.9351362972866584	100	0
chr10	1363117	1363228	Amillepora16878-RA:three_prime_utr	121	449	77	38	0.4935064935064935	0.21228070175438596	19.490744268396956	14.2857142857143	21.641718215586593	2.466302683425295	100	0
chr10	1362844	1362947	Amillepora16878-RA:three_prime_utr	34	143	34	13	0.38235294117647056	0.192090395480226	17.322271154451084	0	26.299684037940224	4.510358602201772	100	0
chr10	1556829	1557328	Amillepora16898-RA:three_prime_utr	49	2418	324	13	0.040123456790123455	0.019862180786380218	1.9170269712411763	0	7.642700412978889	0.42459446738771706	100	0
chr10	1564717	1564800	Amillepora16899-RA:three_prime_utr	3	192	44	1	0.022727272727272728	0.015384615384615385	2.8787878787878793	0	15.259866280869918	2.3005114002109823	100	0
chr10	1564341	1564412	Amillepora16899-RA:three_prime_utr	0	83	17	0	0	0	0	0	0	0	0	0
chr10	1564224	1564267	Amillepora16899-RA:three_prime_utr	3	134	30	1	0.03333333333333333	0.021897810218978103	2.3863636363636362	0	9.410289097304174	1.718075870412808	50	0
chr10	1563901	1564010	Amillepora16899-RA:three_prime_utr	10	450	63	3	0.047619047619047616	0.021739130434782608	2.0457584743299035	0	6.137354108402628	0.7732339370844722	28.5714285714286	0
chr10	1562655	1563163	Amillepora16899-RA:three_prime_utr	28	2019	396	13	0.03282828282828283	0.013678553981436248	1.288833571030541	0	6.276633844044938	0.31541271829004625	66.6666666666667	0
chr10	1562300	1562435	Amillepora16899-RA:three_prime_utr	5	341	64	2	0.03125	0.014450867052023121	1.3399621212121218	0	5.032451046536949	0.6290563808171186	25	0
chr10	1561910	1561997	Amillepora16899-RA:three_prime_utr	2	211	28	0	0	0.009389671361502348	0.7202881152460989	0	2.881337714317557	0.5445216453768231	14.2857142857143	0
chr10	1561491	1561506	Amillepora16899-RA:three_prime_utr	1	76	15	0	0	0.012987012987012988	1.1111111111111134	0	4.303314829119361	1.1111111111111134	16.6666666666667	0
