chr	start	end	name	nM	nU	NcpgMeasured	Nmcpg	mCpG_per_CpG	fracMeth	mnMeth	medMeth	sdMeth	stdErrMeth	maxMeth	minMeth
chr10	1926455	1928209	LTR_1382	1336	1076	428	332	0.7757009345794392	0.5538971807628524	56.776300551610085	60	38.18088540359772	1.8455427551864434	100	0
chr10	1928825	1930677	LTR_1383	1474	1283	574	388	0.6759581881533101	0.5346391004715271	49.81611443944064	50	40.87580505569799	1.7061231389968912	100	0
chr10	1928825	1930677	LTR_1384	1474	1283	574	388	0.6759581881533101	0.5346391004715271	49.81611443944064	50	40.87580505569799	1.7061231389968912	100	0
chr10	1931892	1932418	LTR_1385	1430	481	344	293	0.8517441860465116	0.7482993197278912	69.92110264840072	86.60714285714285	36.2568959513438	1.954840819090964	100	0
chr10	1931892	1932418	LTR_1386	1430	481	344	293	0.8517441860465116	0.7482993197278912	69.92110264840072	86.60714285714285	36.2568959513438	1.954840819090964	100	0
chr10	1935535	1936276	LTR_1387	1598	909	298	250	0.8389261744966443	0.6374152373354607	65.95758623018737	77.7777777777778	35.272208852530255	2.0432641977155472	100	0
chr10	1935535	1936276	LTR_1388	1598	909	298	250	0.8389261744966443	0.6374152373354607	65.95758623018737	77.7777777777778	35.272208852530255	2.0432641977155472	100	0
chr10	1940981	1941477	LTR_1389	1395	351	170	154	0.9058823529411765	0.7989690721649485	77.58794971694039	91.28787878787881	31.508182125788316	2.4165672552706154	100	0
chr10	1940981	1941477	LTR_1390	1395	351	170	154	0.9058823529411765	0.7989690721649485	77.58794971694039	91.28787878787881	31.508182125788316	2.4165672552706154	100	0
chr10	1942618	1943809	LTR_1391	1416	563	308	268	0.8701298701298701	0.7155128852956039	70.475955317318	82.57575757575755	33.89767002520169	1.9314990083552865	100	0
chr10	1942618	1943809	LTR_1392	1416	563	308	268	0.8701298701298701	0.7155128852956039	70.475955317318	82.57575757575755	33.89767002520169	1.9314990083552865	100	0
chr10	1944382	1944832	LTR_1393	364	343	202	147	0.7277227722772277	0.5148514851485149	57.227705963873696	66.6666666666667	42.20580764154642	2.9695902629951063	100	0
chr10	1944382	1944832	LTR_1394	364	343	202	147	0.7277227722772277	0.5148514851485149	57.227705963873696	66.6666666666667	42.20580764154642	2.9695902629951063	100	0
chr10	3317393	3321029	LTR_1395	3029	2220	1058	796	0.7523629489603024	0.5770622975804915	58.05151476929762	66.6666666666667	39.30186974990342	1.2082877658029252	100	0
chr10	3317393	3321029	LTR_1396	3029	2220	1058	796	0.7523629489603024	0.5770622975804915	58.05151476929762	66.6666666666667	39.30186974990342	1.2082877658029252	100	0
chr10	3321201	3322499	LTR_1397	895	690	373	256	0.6863270777479893	0.5646687697160884	49.5397736014358	50	40.32199504216496	2.087793763620152	100	0
chr10	3321201	3322499	LTR_1398	895	690	373	256	0.6863270777479893	0.5646687697160884	49.5397736014358	50	40.32199504216496	2.087793763620152	100	0
chr10	3368621	3368947	LTR_1399	15	24	22	13	0.5909090909090909	0.38461538461538464	44.015151515151516	41.66666666666665	43.76058931834874	9.329788990815624	100	0
chr10	3368621	3368947	LTR_1400	15	24	22	13	0.5909090909090909	0.38461538461538464	44.015151515151516	41.66666666666665	43.76058931834874	9.329788990815624	100	0
chr10	3642318	3643274	LTR_1401	208	1387	233	84	0.3605150214592275	0.1304075235109718	15.392508264470134	0	26.407215319592215	1.7299941959952578	100	0
chr10	3642318	3643274	LTR_1402	208	1387	233	84	0.3605150214592275	0.1304075235109718	15.392508264470134	0	26.407215319592215	1.7299941959952578	100	0
chr10	3643335	3643390	LTR_1403	20	23	25	13	0.52	0.46511627906976744	43.46666666666667	20	46.81998623569972	9.363997247139945	100	0
chr10	3643335	3643390	LTR_1404	20	23	25	13	0.52	0.46511627906976744	43.46666666666667	20	46.81998623569972	9.363997247139945	100	0
chr10	3665232	3665419	LTR_1405	2	227	34	0	0	0.008733624454148471	0.5106209150326794	0	2.1578211772029126	0.37006327888084234	11.1111111111111	0
chr10	3665232	3665419	LTR_1406	2	227	34	0	0	0.008733624454148471	0.5106209150326794	0	2.1578211772029126	0.37006327888084234	11.1111111111111	0
chr10	3727730	3727915	LTR_1407	7	114	37	5	0.13513513513513514	0.05785123966942149	10.81081081081081	0	28.657248726478233	4.711222669590761	100	0
chr10	3727730	3727915	LTR_1408	7	114	37	5	0.13513513513513514	0.05785123966942149	10.81081081081081	0	28.657248726478233	4.711222669590761	100	0
chr10	3852050	3852104	LTR_1409	5	462	48	1	0.020833333333333332	0.010706638115631691	1.3857323232323224	0	5.255426902835273	0.7585555342645869	33.3333333333333	0
chr10	3852050	3852104	LTR_1410	5	462	48	1	0.020833333333333332	0.010706638115631691	1.3857323232323224	0	5.255426902835273	0.7585555342645869	33.3333333333333	0
chr10	3928299	3929585	LTR_1413	129	825	184	43	0.23369565217391305	0.13522012578616352	9.398394977186706	0	19.03074367212697	1.4029650370504145	100	0
chr10	3928299	3929585	LTR_1414	129	825	184	43	0.23369565217391305	0.13522012578616352	9.398394977186706	0	19.03074367212697	1.4029650370504145	100	0
chr10	4423315	4429290	LTR_1417	67	164	61	19	0.3114754098360656	0.29004329004329005	24.6969696969697	0	38.610387165568916	4.943553505680574	100	0
chr10	4423315	4429290	LTR_1418	67	164	61	19	0.3114754098360656	0.29004329004329005	24.6969696969697	0	38.610387165568916	4.943553505680574	100	0
chr10	4660522	4660614	LTR_1419	0	11	7	0	0	0	0	0	0	0	0	0
chr10	4660522	4660614	LTR_1420	0	11	7	0	0	0	0	0	0	0	0	0
chr10	4901028	4901237	LTR_1421	0	43	13	0	0	0	0	0	0	0	0	0
chr10	4901028	4901237	LTR_1422	0	43	13	0	0	0	0	0	0	0	0	0
chr10	4947770	4948176	LTR_1423	0	151	57	0	0	0	0	0	0	0	0	0
chr10	4947770	4948176	LTR_1424	0	151	57	0	0	0	0	0	0	0	0	0
chr10	4948911	4951523	LTR_1425	9	669	245	4	0.0163265306122449	0.01327433628318584	0.9201871224680347	0	7.097532961792205	0.45344474786036665	100	0
chr10	4948911	4951523	LTR_1426	9	669	245	4	0.0163265306122449	0.01327433628318584	0.9201871224680347	0	7.097532961792205	0.45344474786036665	100	0
chr10	4954892	4955668	LTR_1427	32	372	148	23	0.1554054054054054	0.07920792079207921	11.401807651807651	0	28.22927022870779	2.3204317189844166	100	0
chr10	4954892	4955668	LTR_1428	32	372	148	23	0.1554054054054054	0.07920792079207921	11.401807651807651	0	28.22927022870779	2.3204317189844166	100	0
chr10	5000697	5001063	LTR_1429	12	240	88	7	0.07954545454545454	0.047619047619047616	4.242424242424242	0	17.062182665912776	1.8188347834814398	100	0
chr10	5000697	5001063	LTR_1430	12	240	88	7	0.07954545454545454	0.047619047619047616	4.242424242424242	0	17.062182665912776	1.8188347834814398	100	0
chr10	5001361	5002471	LTR_1431	35	999	283	22	0.07773851590106007	0.033849129593810444	4.718185523970274	0	18.421135755618398	1.0950228590913507	100	0
chr10	5001361	5002471	LTR_1432	35	999	283	22	0.07773851590106007	0.033849129593810444	4.718185523970274	0	18.421135755618398	1.0950228590913507	100	0
chr10	5011186	5011501	LTR_1433	3	266	35	1	0.02857142857142857	0.011152416356877323	0.35714285714285715	0	2.112885636821291	0.35714285714285715	12.5	0
chr10	5011186	5011501	LTR_1434	3	266	35	1	0.02857142857142857	0.011152416356877323	0.35714285714285715	0	2.112885636821291	0.35714285714285715	12.5	0
chr10	5011949	5013210	LTR_1435	33	264	137	20	0.145985401459854	0.1111111111111111	10.50974572872383	0	28.232296584570232	2.4120478781958354	100	0
chr10	5011949	5013210	LTR_1436	33	264	137	20	0.145985401459854	0.1111111111111111	10.50974572872383	0	28.232296584570232	2.4120478781958354	100	0
chr10	5030834	5037716	LTR_1437	138	5942	706	55	0.07790368271954674	0.022697368421052633	4.6976835092276135	0	18.317051942471558	0.6893713438086865	100	0
chr10	5030834	5037716	LTR_1438	138	5942	706	55	0.07790368271954674	0.022697368421052633	4.6976835092276135	0	18.317051942471558	0.6893713438086865	100	0
chr10	5064221	5066469	LTR_1439	11	104	46	7	0.15217391304347827	0.09565217391304348	8.146135265700481	0	22.376015226895202	3.299163456005192	100	0
chr10	5064221	5066469	LTR_1440	11	104	46	7	0.15217391304347827	0.09565217391304348	8.146135265700481	0	22.376015226895202	3.299163456005192	100	0
chr10	5074074	5076956	LTR_1441	122	803	365	83	0.2273972602739726	0.1318918918918919	17.14425680864037	0	33.93800949403404	1.7763966054271276	100	0
chr10	5074074	5076956	LTR_1442	122	803	365	83	0.2273972602739726	0.1318918918918919	17.14425680864037	0	33.93800949403404	1.7763966054271276	100	0
chr10	5100001	5102823	LTR_1443	19	80	62	16	0.25806451612903225	0.1919191919191919	19.489247311827956	0	37.11301686629368	4.713357855379507	100	0
chr10	5100001	5102823	LTR_1444	19	80	62	16	0.25806451612903225	0.1919191919191919	19.489247311827956	0	37.11301686629368	4.713357855379507	100	0
chr10	5102920	5104756	LTR_1445	48	320	174	32	0.1839080459770115	0.13043478260869565	14.462867911143773	0	31.8473395981247	2.4143405842531265	100	0
chr10	5102920	5104756	LTR_1446	48	320	174	32	0.1839080459770115	0.13043478260869565	14.462867911143773	0	31.8473395981247	2.4143405842531265	100	0
chr10	5105555	5106241	LTR_1447	0	11	9	0	0	0	0	0	0	0	0	0
chr10	5105555	5106241	LTR_1448	0	11	9	0	0	0	0	0	0	0	0	0
chr10	5160851	5160956	LTR_1449	42	21	27	19	0.7037037037037037	0.6666666666666666	55.24691358024691	50	43.186891865432024	8.311321214656811	100	0
chr10	5160851	5160956	LTR_1450	42	21	27	19	0.7037037037037037	0.6666666666666666	55.24691358024691	50	43.186891865432024	8.311321214656811	100	0
chr10	5162217	5163625	LTR_1451	1544	6857	617	298	0.4829821717990275	0.1837876443280562	19.21269072166681	10	24.695878691576727	0.9942186399224906	100	0
chr10	5162217	5163625	LTR_1452	1544	6857	617	298	0.4829821717990275	0.1837876443280562	19.21269072166681	10	24.695878691576727	0.9942186399224906	100	0
chr10	5196002	5196529	LTR_1453	13	410	99	7	0.0707070707070707	0.030732860520094562	2.9340933881697553	0	12.064561210618235	1.212534024118078	100	0
chr10	5196002	5196529	LTR_1454	13	410	99	7	0.0707070707070707	0.030732860520094562	2.9340933881697553	0	12.064561210618235	1.212534024118078	100	0
chr10	5262350	5263124	LTR_1455	147	2283	294	47	0.1598639455782313	0.06049382716049383	5.941045516419946	0	14.90230448565188	0.8691200471770486	100	0
chr10	5262350	5263124	LTR_1456	147	2283	294	47	0.1598639455782313	0.06049382716049383	5.941045516419946	0	14.90230448565188	0.8691200471770486	100	0
chr10	5272849	5273364	LTR_1457	5	264	110	4	0.03636363636363636	0.01858736059479554	2.4025974025974026	0	13.82031129310142	1.3177149789700549	100	0
chr10	5272849	5273364	LTR_1458	5	264	110	4	0.03636363636363636	0.01858736059479554	2.4025974025974026	0	13.82031129310142	1.3177149789700549	100	0
chr10	5289166	5289297	LTR_1459	3	303	61	1	0.01639344262295082	0.00980392156862745	0.6733021077283378	0	3.968465385989253	0.5081099261437597	28.5714285714286	0
chr10	5289166	5289297	LTR_1460	3	303	61	1	0.01639344262295082	0.00980392156862745	0.6733021077283378	0	3.968465385989253	0.5081099261437597	28.5714285714286	0
chr10	5298649	5299989	LTR_1461	31	1209	358	17	0.04748603351955307	0.025	3.2699783921850964	0	14.862033573379943	0.7854828816491753	100	0
chr10	5298649	5299989	LTR_1462	31	1209	358	17	0.04748603351955307	0.025	3.2699783921850964	0	14.862033573379943	0.7854828816491753	100	0
chr10	5310880	5317852	LTR_1463	135	1544	565	65	0.11504424778761062	0.08040500297796307	8.465248315374346	0	24.791543748484237	1.0429880843658794	100	0
chr10	5310880	5317852	LTR_1464	135	1544	565	65	0.11504424778761062	0.08040500297796307	8.465248315374346	0	24.791543748484237	1.0429880843658794	100	0
chr10	5323262	5323487	LTR_1465	1	23	12	1	0.08333333333333333	0.041666666666666664	4.166666666666667	0	14.433756729740649	4.166666666666667	50	0
chr10	5323262	5323487	LTR_1466	1	23	12	1	0.08333333333333333	0.041666666666666664	4.166666666666667	0	14.433756729740649	4.166666666666667	50	0
chr10	5348160	5351211	LTR_1467	52	841	415	37	0.0891566265060241	0.05823068309070549	5.177471791929623	0	18.778655660923086	0.9218079517095642	100	0
chr10	5348160	5351211	LTR_1468	52	841	415	37	0.0891566265060241	0.05823068309070549	5.177471791929623	0	18.778655660923086	0.9218079517095642	100	0
chr10	5482685	5483693	LTR_1469	7	139	95	7	0.07368421052631578	0.04794520547945205	6.526315789473684	0	24.48483773349104	2.5120913468879533	100	0
chr10	5482685	5483693	LTR_1470	7	139	95	7	0.07368421052631578	0.04794520547945205	6.526315789473684	0	24.48483773349104	2.5120913468879533	100	0
chr10	5487990	5488235	LTR_1471	0	25	14	0	0	0	0	0	0	0	0	0
chr10	5487990	5488235	LTR_1472	0	25	14	0	0	0	0	0	0	0	0	0
chr10	5634330	5634679	LTR_1473	65	102	70	41	0.5857142857142857	0.38922155688622756	42.960317460317455	30.95238095238095	43.518995769193694	5.201514879284276	100	0
chr10	5634330	5634679	LTR_1474	65	102	70	41	0.5857142857142857	0.38922155688622756	42.960317460317455	30.95238095238095	43.518995769193694	5.201514879284276	100	0
chr10	5634757	5635502	LTR_1475	633	1048	353	214	0.6062322946175638	0.3765615704937537	38.65932021000474	33.3333333333333	36.615678574857256	1.9488559275477115	100	0
chr10	5634757	5635502	LTR_1476	633	1048	353	214	0.6062322946175638	0.3765615704937537	38.65932021000474	33.3333333333333	36.615678574857256	1.9488559275477115	100	0
chr10	5635605	5636238	LTR_1477	3	144	80	3	0.0375	0.02040816326530612	3.75	0	19.118219820734463	2.137481956397305	100	0
chr10	5635605	5636238	LTR_1478	3	144	80	3	0.0375	0.02040816326530612	3.75	0	19.118219820734463	2.137481956397305	100	0
chr10	5639355	5640009	LTR_1479	47	1705	330	25	0.07575757575757576	0.02682648401826484	3.035673394581359	0	9.74935310598071	0.5366842251553459	50	0
chr10	5639355	5640009	LTR_1480	47	1705	330	25	0.07575757575757576	0.02682648401826484	3.035673394581359	0	9.74935310598071	0.5366842251553459	50	0
chr10	5727744	5728819	LTR_1481	4	306	101	3	0.0297029702970297	0.012903225806451613	2.3102310231023098	0	14.342962457498317	1.427178106299647	100	0
chr10	5727744	5728819	LTR_1482	4	306	101	3	0.0297029702970297	0.012903225806451613	2.3102310231023098	0	14.342962457498317	1.427178106299647	100	0
chr10	5729189	5729818	LTR_1483	25	214	109	15	0.13761467889908258	0.10460251046025104	8.63914373088685	0	23.201695625933265	2.2223193932219494	100	0
chr10	5729189	5729818	LTR_1484	25	214	109	15	0.13761467889908258	0.10460251046025104	8.63914373088685	0	23.201695625933265	2.2223193932219494	100	0
chr10	5730770	5732118	LTR_1485	6	296	119	6	0.05042016806722689	0.019867549668874173	4.061624649859944	0	18.786939326037547	1.722195904393881	100	0
chr10	5730770	5732118	LTR_1486	6	296	119	6	0.05042016806722689	0.019867549668874173	4.061624649859944	0	18.786939326037547	1.722195904393881	100	0
chr10	5732579	5735632	LTR_1487	59	853	305	39	0.12786885245901639	0.06469298245614036	5.54135754955427	0	17.148335164538562	0.9819108151470735	100	0
chr10	5732579	5735632	LTR_1488	59	853	305	39	0.12786885245901639	0.06469298245614036	5.54135754955427	0	17.148335164538562	0.9819108151470735	100	0
chr10	5742817	5744071	LTR_1489	311	691	208	103	0.4951923076923077	0.31037924151696605	30.245012929189965	16.6666666666667	34.94288305273308	2.422853010753286	100	0
chr10	5742817	5744071	LTR_1490	311	691	208	103	0.4951923076923077	0.31037924151696605	30.245012929189965	16.6666666666667	34.94288305273308	2.422853010753286	100	0
chr10	5744122	5744266	LTR_1491	101	148	43	28	0.6511627906976745	0.40562248995983935	40.63559179838249	33.3333333333333	36.844000126206794	5.618657344580844	100	0
chr10	5744122	5744266	LTR_1492	101	148	43	28	0.6511627906976745	0.40562248995983935	40.63559179838249	33.3333333333333	36.844000126206794	5.618657344580844	100	0
chr10	5744813	5744883	LTR_1493	4	20	8	3	0.375	0.16666666666666666	12.946428571428575	0	19.27413673653831	6.814436393961495	50	0
chr10	5744813	5744883	LTR_1494	4	20	8	3	0.375	0.16666666666666666	12.946428571428575	0	19.27413673653831	6.814436393961495	50	0
chr10	5747329	5747588	LTR_1495	17	320	84	8	0.09523809523809523	0.050445103857566766	8.485449735449736	0	26.33838981137021	2.873753928425184	100	0
chr10	5747329	5747588	LTR_1496	17	320	84	8	0.09523809523809523	0.050445103857566766	8.485449735449736	0	26.33838981137021	2.873753928425184	100	0
chr10	5748321	5749149	LTR_1497	79	725	130	28	0.2153846153846154	0.09825870646766169	11.412287162633827	0	27.35590471447459	2.399271560522893	100	0
chr10	5748321	5749149	LTR_1498	79	725	130	28	0.2153846153846154	0.09825870646766169	11.412287162633827	0	27.35590471447459	2.399271560522893	100	0
chr10	5789775	5790211	LTR_1499	97	161	89	52	0.5842696629213483	0.375968992248062	41.69341894060995	40	40.4250606238351	4.285047856039379	100	0
chr10	5789775	5790211	LTR_1500	97	161	89	52	0.5842696629213483	0.375968992248062	41.69341894060995	40	40.4250606238351	4.285047856039379	100	0
chr10	5790888	5791353	LTR_1501	160	239	125	61	0.488	0.40100250626566414	32.66836940836941	12.5	38.46791114722967	3.4406745711050966	100	0
chr10	5790888	5791353	LTR_1502	160	239	125	61	0.488	0.40100250626566414	32.66836940836941	12.5	38.46791114722967	3.4406745711050966	100	0
chr10	5824634	5824968	LTR_1503	6	12	15	6	0.4	0.3333333333333333	40	0	50.709255283710995	13.093073414159543	100	0
chr10	5824634	5824968	LTR_1504	6	12	15	6	0.4	0.3333333333333333	40	0	50.709255283710995	13.093073414159543	100	0
chr10	5827704	5827866	LTR_1505	0	4	4	0	0	0	0	0	0	0	0	0
chr10	5827704	5827866	LTR_1506	0	4	4	0	0	0	0	0	0	0	0	0
chr10	5835336	5835572	LTR_1507	3	8	7	3	0.42857142857142855	0.2727272727272727	33.33333333333333	0	47.14045207910317	17.81741612749496	100	0
chr10	5835336	5835572	LTR_1508	3	8	7	3	0.42857142857142855	0.2727272727272727	33.33333333333333	0	47.14045207910317	17.81741612749496	100	0
chr10	5860645	5861065	LTR_1509	58	288	120	30	0.25	0.1676300578034682	14.552489177489177	0	27.19941983595898	2.4829559658680322	100	0
chr10	5860645	5861065	LTR_1510	58	288	120	30	0.25	0.1676300578034682	14.552489177489177	0	27.19941983595898	2.4829559658680322	100	0
chr10	5861676	5862567	LTR_1511	58	336	132	34	0.25757575757575757	0.14720812182741116	14.008434747071112	0	27.095067948054094	2.3583229581788077	100	0
chr10	5861676	5862567	LTR_1512	58	336	132	34	0.25757575757575757	0.14720812182741116	14.008434747071112	0	27.095067948054094	2.3583229581788077	100	0
chr10	5889274	5889511	LTR_1513	43	372	91	21	0.23076923076923078	0.10361445783132531	12.271795664652808	0	26.01529879887444	2.7271443253650007	100	0
chr10	5889274	5889511	LTR_1514	43	372	91	21	0.23076923076923078	0.10361445783132531	12.271795664652808	0	26.01529879887444	2.7271443253650007	100	0
chr10	5889953	5890090	LTR_1515	257	572	91	57	0.6263736263736264	0.3100120627261761	32.34207386838654	22.7272727272727	32.295885985591646	3.385528756719562	100	0
chr10	5889953	5890090	LTR_1516	257	572	91	57	0.6263736263736264	0.3100120627261761	32.34207386838654	22.7272727272727	32.295885985591646	3.385528756719562	100	0
chr10	6036704	6040995	LTR_1517	54	800	307	38	0.1237785016286645	0.06323185011709602	9.275179670130811	0	26.88083015136052	1.5341700104396945	100	0
chr10	6036704	6040995	LTR_1518	54	800	307	38	0.1237785016286645	0.06323185011709602	9.275179670130811	0	26.88083015136052	1.5341700104396945	100	0
chr10	6044327	6044609	LTR_1519	21	815	207	14	0.06763285024154589	0.025119617224880382	2.828003987424277	0	11.901209333566895	0.827191230253098	100	0
chr10	6044327	6044609	LTR_1520	21	815	207	14	0.06763285024154589	0.025119617224880382	2.828003987424277	0	11.901209333566895	0.827191230253098	100	0
chr10	6046141	6047708	LTR_1521	67	1654	408	39	0.09558823529411764	0.0389308541545613	5.365556284673931	0	17.91964298326293	0.8871545235448498	100	0
chr10	6046141	6047708	LTR_1522	67	1654	408	39	0.09558823529411764	0.0389308541545613	5.365556284673931	0	17.91964298326293	0.8871545235448498	100	0
chr10	6051224	6051555	LTR_1523	1	5	4	1	0.25	0.16666666666666666	25	0	50	25	100	0
chr10	6051224	6051555	LTR_1524	1	5	4	1	0.25	0.16666666666666666	25	0	50	25	100	0
chr10	6051990	6052252	LTR_1525	12	32	25	9	0.36	0.2727272727272727	31.333333333333332	0	45.21553322083513	9.043106644167024	100	0
chr10	6051990	6052252	LTR_1526	12	32	25	9	0.36	0.2727272727272727	31.333333333333332	0	45.21553322083513	9.043106644167024	100	0
chr10	6052577	6053071	LTR_1527	13	21	16	8	0.5	0.38235294117647056	38.02083333333333	12.5	45.538826535410664	11.384706633852666	100	0
chr10	6052577	6053071	LTR_1528	13	21	16	8	0.5	0.38235294117647056	38.02083333333333	12.5	45.538826535410664	11.384706633852666	100	0
chr10	6116509	6117242	LTR_1529	48	288	143	31	0.21678321678321677	0.14285714285714285	16.907536907536908	0	34.69973039545556	2.901737229259986	100	0
chr10	6116509	6117242	LTR_1530	48	288	143	31	0.21678321678321677	0.14285714285714285	16.907536907536908	0	34.69973039545556	2.901737229259986	100	0
chr10	6158663	6159850	LTR_1531	1	3	4	1	0.25	0.25	25	0	50	25	100	0
chr10	6158663	6159850	LTR_1532	1	3	4	1	0.25	0.25	25	0	50	25	100	0
chr10	6160375	6160919	LTR_1535	14	157	71	11	0.15492957746478872	0.08187134502923976	10.880281690140846	0	28.772812662145963	3.4147046322082653	100	0
chr10	6160375	6160919	LTR_1536	14	157	71	11	0.15492957746478872	0.08187134502923976	10.880281690140846	0	28.772812662145963	3.4147046322082653	100	0
chr10	6189077	6190259	LTR_1537	0	5	3	0	0	0	0	0	0	0	0	0
chr10	6189077	6190259	LTR_1538	0	5	3	0	0	0	0	0	0	0	0	0
chr10	6190356	6191342	LTR_1539	6	26	26	6	0.23076923076923078	0.1875	23.076923076923077	0	42.966892442365946	8.426500884694864	100	0
chr10	6190356	6191342	LTR_1540	6	26	26	6	0.23076923076923078	0.1875	23.076923076923077	0	42.966892442365946	8.426500884694864	100	0
chr10	6293245	6296965	LTR_1541	628	3036	605	200	0.3305785123966942	0.17139737991266377	15.174056971462127	0	26.80706246094661	1.0898620716319878	100	0
chr10	6293245	6296965	LTR_1542	628	3036	605	200	0.3305785123966942	0.17139737991266377	15.174056971462127	0	26.80706246094661	1.0898620716319878	100	0
chr10	6318179	6320293	LTR_1543	155	1404	537	97	0.18063314711359404	0.09942270686337396	10.934833839861772	0	25.80884235054647	1.1137337537561653	100	0
chr10	6318179	6320293	LTR_1544	155	1404	537	97	0.18063314711359404	0.09942270686337396	10.934833839861772	0	25.80884235054647	1.1137337537561653	100	0
chr10	6329399	6332608	LTR_1545	252	11228	2136	105	0.04915730337078652	0.02195121951219512	2.4421709219666026	0	11.035422251393376	0.2387747126910044	100	0
chr10	6329399	6332608	LTR_1546	252	11228	2136	105	0.04915730337078652	0.02195121951219512	2.4421709219666026	0	11.035422251393376	0.2387747126910044	100	0
chr10	6350315	6351911	LTR_1547	171	4980	1033	77	0.07454017424975799	0.033197437390797904	3.858951152943241	0	15.362777441910453	0.47799084464054326	100	0
chr10	6350315	6351911	LTR_1548	171	4980	1033	77	0.07454017424975799	0.033197437390797904	3.858951152943241	0	15.362777441910453	0.47799084464054326	100	0
chr10	6363572	6364758	LTR_1549	48	2826	727	29	0.039889958734525444	0.016701461377870562	2.0783243736152546	0	10.995646322267607	0.40780594888442234	100	0
chr10	6363572	6364758	LTR_1550	48	2826	727	29	0.039889958734525444	0.016701461377870562	2.0783243736152546	0	10.995646322267607	0.40780594888442234	100	0
chr10	6413675	6413735	LTR_1551	20	23	14	11	0.7857142857142857	0.46511627906976744	47.87414965986395	50	33.229097132855316	8.880849767355492	100	0
chr10	6413675	6413735	LTR_1552	20	23	14	11	0.7857142857142857	0.46511627906976744	47.87414965986395	50	33.229097132855316	8.880849767355492	100	0
chr10	6433340	6440806	LTR_1553	25	542	217	18	0.08294930875576037	0.04409171075837742	6.092064617410239	0	21.36211165694113	1.4501546309470723	100	0
chr10	6433340	6440806	LTR_1554	25	542	217	18	0.08294930875576037	0.04409171075837742	6.092064617410239	0	21.36211165694113	1.4501546309470723	100	0
