chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr1	2078348	2078462	LTR_39	35	32	27	21	0	4	0	2	3	1
chr1	2078348	2078462	LTR_40	35	32	27	21	0	4	0	2	3	1
chr1	2079979	2080249	LTR_41	73	67	78	53	0	9	0	2	4	2
chr1	2079979	2080249	LTR_42	73	67	78	53	0	9	0	2	4	2
chr1	2166125	2166554	LTR_43	174	70	109	77	0	21	3	0	11	13
chr1	2166125	2166554	LTR_44	174	70	109	77	0	21	3	0	11	13
chr1	2166611	2166722	LTR_45	52	20	22	18	0	3	0	2	2	1
chr1	2166611	2166722	LTR_46	52	20	22	18	0	3	0	2	2	1
chr1	2336661	2337531	LTR_47	277	204	216	174	0	26	4	7	12	12
chr1	2336661	2337531	LTR_48	277	204	216	174	0	26	4	7	12	12
chr1	2506834	2506937	LTR_49	31	20	28	25	0	3	2	0	2	1
chr1	2506834	2506937	LTR_50	31	20	28	25	0	3	2	0	2	1
chr1	2507697	2507834	LTR_51	45	17	38	38	0	2	1	0	1	2
chr1	2507697	2507834	LTR_52	45	17	38	38	0	2	1	0	1	2
chr1	2512591	2517602	LTR_53	1255	931	1543	1283	0	187	25	47	76	110
chr1	2512591	2517602	LTR_54	1255	931	1543	1283	0	187	25	47	76	110
chr1	2519723	2519768	LTR_55	14	10	12	10	0	0	0	0	0	0
chr1	2519723	2519768	LTR_56	14	10	12	10	0	0	0	0	0	0
chr1	2520151	2520670	LTR_57	138	108	148	126	0	14	2	6	9	5
chr1	2520151	2520670	LTR_58	138	108	148	126	0	14	2	6	9	5
chr1	2582951	2583629	LTR_59	251	123	178	127	0	35	8	6	19	20
chr1	2582951	2583629	LTR_60	251	123	178	127	0	35	8	6	19	20
chr1	2634337	2635567	LTR_61	359	262	358	252	0	53	8	14	22	23
chr1	2634337	2635567	LTR_62	359	262	358	252	0	53	8	14	22	23
chr1	2650104	2650229	LTR_63	41	22	39	24	0	6	1	2	2	4
chr1	2650104	2650229	LTR_64	41	22	39	24	0	6	1	2	2	4
chr1	2654519	2655667	LTR_65	322	275	293	259	0	51	10	12	22	19
chr1	2654519	2655667	LTR_66	322	275	293	259	0	51	10	12	22	19
chr1	2656221	2656714	LTR_67	178	94	135	87	0	13	3	2	5	5
chr1	2656221	2656714	LTR_68	178	94	135	87	0	13	3	2	5	5
chr1	2674411	2674674	LTR_69	80	59	70	55	0	4	3	2	2	2
chr1	2674411	2674674	LTR_70	80	59	70	55	0	4	3	2	2	2
chr1	2674768	2675012	LTR_71	72	52	81	40	0	1	0	0	0	0
chr1	2674768	2675012	LTR_72	72	52	81	40	0	1	0	0	0	0
chr1	2683976	2686548	LTR_73	685	634	647	607	0	127	25	23	71	46
chr1	2683976	2686548	LTR_74	685	634	647	607	0	127	25	23	71	46
chr1	2699305	2699987	LTR_75	143	171	207	162	0	32	4	8	16	12
chr1	2699305	2699987	LTR_76	143	171	207	162	0	32	4	8	16	12
chr1	2700003	2700860	LTR_77	202	188	267	201	0	35	5	5	13	12
chr1	2700003	2700860	LTR_78	202	188	267	201	0	35	5	5	13	12
chr1	2743620	2743931	LTR_79	101	61	71	79	0	15	3	2	8	7
chr1	2743620	2743931	LTR_80	101	61	71	79	0	15	3	2	8	7
chr1	2747056	2747192	LTR_81	42	27	37	31	0	1	1	0	1	0
chr1	2747056	2747192	LTR_82	42	27	37	31	0	1	1	0	1	0
chr1	2747497	2747663	LTR_83	45	31	51	40	0	2	0	0	0	0
chr1	2747497	2747663	LTR_84	45	31	51	40	0	2	0	0	0	0
chr1	2748371	2748524	LTR_85	45	35	46	28	0	5	1	0	3	4
chr1	2748371	2748524	LTR_86	45	35	46	28	0	5	1	0	3	4
chr1	2767751	2768479	LTR_87	195	138	219	177	0	34	12	6	13	22
chr1	2767751	2768479	LTR_88	195	138	219	177	0	34	12	6	13	22
chr1	3295691	3296393	LTR_89	209	170	170	154	0	35	11	5	20	14
chr1	3295691	3296393	LTR_90	209	170	170	154	0	35	11	5	20	14
chr1	3319111	3319668	LTR_91	167	131	141	119	0	25	5	2	16	12
chr1	3319111	3319668	LTR_92	167	131	141	119	0	25	5	2	16	12
chr1	3377386	3377962	LTR_93	171	135	141	130	0	28	8	2	16	12
chr1	3377386	3377962	LTR_94	171	135	141	130	0	28	8	2	16	12
chr1	3389089	3389263	LTR_95	45	52	43	35	0	10	1	3	6	6
chr1	3389089	3389263	LTR_96	45	52	43	35	0	10	1	3	6	6
chr1	3410418	3418215	LTR_97	2473	1897	2023	1405	0	307	69	46	164	133
chr1	3410418	3418215	LTR_98	2473	1897	2023	1405	0	307	69	46	164	133
chr1	3418567	3419055	LTR_99	143	117	123	106	0	22	8	2	14	10
chr1	3418567	3419055	LTR_100	143	117	123	106	0	22	8	2	14	10
chr1	3449962	3450164	LTR_101	51	41	63	48	0	6	1	1	4	5
chr1	3449962	3450164	LTR_102	51	41	63	48	0	6	1	1	4	5
chr1	3837174	3837327	LTR_103	53	24	44	33	0	7	2	1	3	4
chr1	3837174	3837327	LTR_104	53	24	44	33	0	7	2	1	3	4
chr1	3838110	3838337	LTR_105	56	57	71	44	0	5	0	3	4	2
chr1	3838110	3838337	LTR_106	56	57	71	44	0	5	0	3	4	2
chr1	3838986	3839272	LTR_107	65	68	86	68	0	11	4	2	7	4
chr1	3838986	3839272	LTR_108	65	68	86	68	0	11	4	2	7	4
chr1	3839334	3839468	LTR_109	34	26	46	29	0	1	0	0	1	0
chr1	3839334	3839468	LTR_110	34	26	46	29	0	1	0	0	1	0
chr1	3839760	3840180	LTR_111	98	101	125	97	0	14	4	4	7	9
chr1	3839760	3840180	LTR_112	98	101	125	97	0	14	4	4	7	9
chr1	3840275	3841634	LTR_113	319	273	448	320	0	48	8	11	26	34
chr1	3840275	3841634	LTR_114	319	273	448	320	0	48	8	11	26	34
chr1	3882265	3882413	LTR_115	39	29	45	36	0	5	2	1	1	3
chr1	3882265	3882413	LTR_116	39	29	45	36	0	5	2	1	1	3
chr1	3916727	3917345	LTR_117	154	152	177	136	0	31	3	7	12	12
chr1	3916727	3917345	LTR_118	154	152	177	136	0	31	3	7	12	12
chr1	3917835	3919531	LTR_119	414	362	505	416	0	59	12	14	21	23
chr1	3917835	3919531	LTR_120	414	362	505	416	0	59	12	14	21	23
chr1	3929486	3929975	LTR_121	115	110	152	113	0	9	3	1	5	6
chr1	3929486	3929975	LTR_122	115	110	152	113	0	9	3	1	5	6
chr1	3930385	3930462	LTR_123	18	14	27	19	0	3	0	0	2	2
chr1	3930385	3930462	LTR_124	18	14	27	19	0	3	0	0	2	2
chr1	3931007	3931520	LTR_125	108	136	160	110	0	20	3	4	9	13
chr1	3931007	3931520	LTR_126	108	136	160	110	0	20	3	4	9	13
chr1	4067757	4071028	LTR_127	997	688	1033	554	0	45	1	6	23	24
chr1	4067757	4071028	LTR_128	997	688	1033	554	0	45	1	6	23	24
chr1	4118823	4119249	LTR_129	145	86	97	99	0	7	3	2	3	4
chr1	4118823	4119249	LTR_130	145	86	97	99	0	7	3	2	3	4
chr1	4120200	4120345	LTR_131	31	34	42	39	0	4	1	1	0	3
chr1	4120200	4120345	LTR_132	31	34	42	39	0	4	1	1	0	3
chr1	4121063	4123416	LTR_133	675	488	662	529	0	45	8	9	27	22
chr1	4121063	4123416	LTR_134	675	488	662	529	0	45	8	9	27	22
chr1	4172093	4172454	LTR_135	58	101	125	78	0	16	2	3	5	5
chr1	4172093	4172454	LTR_136	58	101	125	78	0	16	2	3	5	5
chr1	4182852	4185244	LTR_137	883	571	438	501	0	85	20	15	50	32
chr1	4182852	4185244	LTR_138	883	571	438	501	0	85	20	15	50	32
chr1	4185662	4185778	LTR_139	40	29	20	28	0	3	2	0	2	0
chr1	4185662	4185778	LTR_140	40	29	20	28	0	3	2	0	2	0
chr1	4284808	4287258	LTR_141	536	568	739	608	0	116	24	30	50	58
chr1	4284808	4287258	LTR_142	536	568	739	608	0	116	24	30	50	58
chr1	4287535	4287863	LTR_143	75	75	99	80	0	18	4	5	12	7
chr1	4287535	4287863	LTR_144	75	75	99	80	0	18	4	5	12	7
chr1	4366868	4367034	LTR_145	64	35	38	30	0	5	2	1	3	1
chr1	4366868	4367034	LTR_146	64	35	38	30	0	5	2	1	3	1
chr1	4367692	4367796	LTR_147	32	20	22	31	0	3	2	0	1	1
chr1	4367692	4367796	LTR_148	32	20	22	31	0	3	2	0	1	1
chr1	4368172	4369450	LTR_149	451	284	284	260	0	35	14	7	19	16
chr1	4368172	4369450	LTR_150	451	284	284	260	0	35	14	7	19	16
chr1	4372781	4372825	LTR_151	19	7	14	5	0	0	0	0	0	0
chr1	4372781	4372825	LTR_152	19	7	14	5	0	0	0	0	0	0
chr1	4421403	4421460	LTR_153	18	11	21	8	0	1	0	0	0	0
chr1	4421403	4421460	LTR_154	18	11	21	8	0	1	0	0	0	0
chr1	4434394	4434476	LTR_155	22	16	27	18	0	1	0	1	0	0
chr1	4434394	4434476	LTR_156	22	16	27	18	0	1	0	1	0	0
chr1	4437948	4441174	LTR_157	965	702	833	727	0	96	18	19	55	42
chr1	4437948	4441174	LTR_158	965	702	833	727	0	96	18	19	55	42
chr1	4483224	4483302	LTR_159	20	15	18	26	0	2	1	0	1	1
chr1	4483224	4483302	LTR_160	20	15	18	26	0	2	1	0	1	1
chr1	4483559	4483947	LTR_161	134	86	89	80	0	13	3	1	9	5
chr1	4483559	4483947	LTR_162	134	86	89	80	0	13	3	1	9	5
chr1	4501257	4502912	LTR_163	547	337	442	330	0	53	12	6	30	22
chr1	4501257	4502912	LTR_164	547	337	442	330	0	53	12	6	30	22
chr1	4503079	4504358	LTR_165	296	244	479	261	0	43	3	7	18	24
chr1	4503079	4504358	LTR_166	296	244	479	261	0	43	3	7	18	24
chr1	4602272	4608653	LTR_167	1494	1313	2177	1398	0	264	41	53	117	150
chr1	4602272	4608653	LTR_168	1494	1313	2177	1398	0	264	41	53	117	150
chr1	5088345	5090561	LTR_169	691	525	522	479	0	80	14	19	45	33
chr1	5088345	5090561	LTR_170	691	525	522	479	0	80	14	19	45	33
chr1	5281822	5281872	LTR_171	17	7	17	10	0	2	0	0	2	1
chr1	5281822	5281872	LTR_172	17	7	17	10	0	2	0	0	2	1
chr1	5814073	5814317	LTR_173	76	59	63	47	0	12	3	5	6	5
chr1	5814073	5814317	LTR_174	76	59	63	47	0	12	3	5	6	5
chr1	6282071	6283412	LTR_175	409	289	324	320	0	44	7	8	24	21
chr1	6282071	6283412	LTR_176	409	289	324	320	0	44	7	8	24	21
chr1	6319823	6320232	LTR_177	113	121	93	83	0	23	7	9	14	9
chr1	6319823	6320232	LTR_178	113	121	93	83	0	23	7	9	14	9
chr1	6322386	6326529	LTR_179	1184	1054	1022	884	0	219	33	58	105	89
chr1	6322386	6326529	LTR_180	1184	1054	1022	884	0	219	33	58	105	89
chr1	6351155	6352298	LTR_181	317	254	291	282	0	34	9	9	14	14
chr1	6351155	6352298	LTR_182	317	254	291	282	0	34	9	9	14	14
chr1	6441202	6442280	LTR_183	298	235	307	239	0	30	3	11	13	13
chr1	6441202	6442280	LTR_184	298	235	307	239	0	30	3	11	13	13
chr1	6442430	6443367	LTR_185	220	236	268	214	0	37	7	7	21	22
chr1	6442430	6443367	LTR_186	220	236	268	214	0	37	7	7	21	22
chr1	6524998	6525545	LTR_187	190	88	174	96	0	15	3	0	6	11
chr1	6524998	6525545	LTR_188	190	88	174	96	0	15	3	0	6	11
chr1	6549721	6555534	LTR_189	1626	1284	1809	1095	0	165	34	47	70	88
chr1	6549721	6555534	LTR_190	1626	1284	1809	1095	0	165	34	47	70	88
chr1	6578417	6582722	LTR_191	1189	947	1348	822	0	106	29	31	46	56
chr1	6578417	6582722	LTR_192	1189	947	1348	822	0	106	29	31	46	56
chr1	6582840	6588656	LTR_193	1619	1279	1813	1106	0	165	32	46	71	88
chr1	6582840	6588656	LTR_194	1619	1279	1813	1106	0	165	32	46	71	88
chr1	6746790	6746954	LTR_195	39	40	46	40	0	9	2	2	0	6
chr1	6746790	6746954	LTR_196	39	40	46	40	0	9	2	2	0	6
chr1	6755299	6755391	LTR_197	30	20	22	21	0	2	1	0	2	1
chr1	6755299	6755391	LTR_198	30	20	22	21	0	2	1	0	2	1
chr1	6796889	6796981	LTR_199	29	22	21	21	0	5	1	0	4	2
chr1	6796889	6796981	LTR_200	29	22	21	21	0	5	1	0	4	2
chr1	6802142	6802240	LTR_201	32	23	22	22	0	4	1	0	3	1
chr1	6802142	6802240	LTR_202	32	23	22	22	0	4	1	0	3	1
chr1	6804682	6804824	LTR_203	45	40	27	31	0	5	3	0	3	2
chr1	6804682	6804824	LTR_204	45	40	27	31	0	5	3	0	3	2
chr1	6816324	6816796	LTR_205	136	80	129	128	0	6	3	1	4	2
chr1	6816324	6816796	LTR_206	136	80	129	128	0	6	3	1	4	2
chr1	6819125	6820176	LTR_207	328	210	295	219	0	27	2	4	11	11
chr1	6819125	6820176	LTR_208	328	210	295	219	0	27	2	4	11	11
chr1	6829588	6829981	LTR_209	77	76	176	65	0	12	0	4	4	9
chr1	6829588	6829981	LTR_210	77	76	176	65	0	12	0	4	4	9
chr1	6830032	6830652	LTR_211	125	146	217	133	0	27	6	8	10	17
chr1	6830032	6830652	LTR_212	125	146	217	133	0	27	6	8	10	17
chr1	6830702	6830776	LTR_213	15	18	29	13	0	2	0	1	0	0
chr1	6830702	6830776	LTR_214	15	18	29	13	0	2	0	1	0	0
chr1	6830886	6831881	LTR_215	225	240	321	210	0	45	15	14	15	23
chr1	6830886	6831881	LTR_216	225	240	321	210	0	45	15	14	15	23
chr1	6831944	6832265	LTR_217	62	66	135	59	0	7	1	2	3	4
chr1	6831944	6832265	LTR_218	62	66	135	59	0	7	1	2	3	4
chr1	6890195	6890864	LTR_219	209	134	162	165	0	16	2	4	6	5
chr1	6890195	6890864	LTR_220	209	134	162	165	0	16	2	4	6	5
chr1	6890924	6891497	LTR_221	166	101	152	155	0	8	3	1	3	3
chr1	6890924	6891497	LTR_222	166	101	152	155	0	8	3	1	3	3
chr1	6891873	6893626	LTR_223	535	393	450	376	0	64	11	10	31	23
chr1	6891873	6893626	LTR_224	535	393	450	376	0	64	11	10	31	23
chr1	6897589	6898075	LTR_225	118	117	151	101	0	28	6	7	10	14
chr1	6897589	6898075	LTR_226	118	117	151	101	0	28	6	7	10	14
chr1	6898133	6898224	LTR_227	17	22	38	15	0	3	0	1	2	2
chr1	6898133	6898224	LTR_228	17	22	38	15	0	3	0	1	2	2
chr1	6898301	6899895	LTR_229	349	370	530	346	0	72	20	18	22	39
chr1	6898301	6899895	LTR_230	349	370	530	346	0	72	20	18	22	39
chr1	7024153	7024744	LTR_231	183	120	136	153	0	12	1	1	5	5
chr1	7024153	7024744	LTR_232	183	120	136	153	0	12	1	1	5	5
chr1	7024804	7025356	LTR_233	162	98	145	148	0	8	2	1	4	1
chr1	7024804	7025356	LTR_234	162	98	145	148	0	8	2	1	4	1
chr1	7026031	7027543	LTR_235	461	334	392	326	0	52	7	7	24	21
chr1	7026031	7027543	LTR_236	461	334	392	326	0	52	7	7	24	21
chr1	7072329	7073488	LTR_237	363	266	269	262	0	51	7	6	23	20
chr1	7072329	7073488	LTR_238	363	266	269	262	0	51	7	6	23	20
chr1	7536083	7536270	LTR_239	52	37	53	46	0	7	1	1	4	3
chr1	7536083	7536270	LTR_240	52	37	53	46	0	7	1	1	4	3
chr1	7570802	7570969	LTR_241	57	35	41	35	0	2	1	1	1	0
chr1	7570802	7570969	LTR_242	57	35	41	35	0	2	1	1	1	0
chr1	7574849	7575967	LTR_243	395	238	257	229	0	29	7	7	14	12
chr1	7574849	7575967	LTR_244	395	238	257	229	0	29	7	7	14	12
chr1	7640607	7640680	LTR_245	18	16	23	17	0	2	0	1	0	1
chr1	7640607	7640680	LTR_246	18	16	23	17	0	2	0	1	0	1
chr1	7641756	7641928	LTR_247	48	43	43	39	0	4	1	1	2	2
chr1	7641756	7641928	LTR_248	48	43	43	39	0	4	1	1	2	2
chr1	7642065	7643588	LTR_249	403	379	397	345	0	67	18	10	24	34
chr1	7642065	7643588	LTR_250	403	379	397	345	0	67	18	10	24	34
chr1	7644125	7645166	LTR_251	274	278	283	207	0	51	14	8	17	19
chr1	7644125	7645166	LTR_252	274	278	283	207	0	51	14	8	17	19
chr1	7652548	7652694	LTR_253	53	21	38	35	0	4	0	1	2	3
chr1	7652548	7652694	LTR_254	53	21	38	35	0	4	0	1	2	3
chr1	7664865	7666034	LTR_255	353	276	279	262	0	31	7	9	20	15
chr1	7664865	7666034	LTR_256	353	276	279	262	0	31	7	9	20	15
chr1	7801954	7803518	LTR_257	359	322	466	418	0	69	13	21	29	29
chr1	7801954	7803518	LTR_258	359	322	466	418	0	69	13	21	29	29
chr1	7803577	7804062	LTR_259	108	108	156	114	0	17	4	5	7	10
chr1	7803577	7804062	LTR_260	108	108	156	114	0	17	4	5	7	10
chr1	8293498	8293684	LTR_261	68	29	67	23	0	0	0	0	0	0
chr1	8293498	8293684	LTR_262	68	29	67	23	0	0	0	0	0	0
chr1	8851635	8851762	LTR_263	43	25	44	16	0	1	0	0	1	0
chr1	8851635	8851762	LTR_264	43	25	44	16	0	1	0	0	1	0
chr1	9187019	9187323	LTR_265	81	73	92	59	0	6	1	1	3	2
chr1	9187019	9187323	LTR_266	81	73	92	59	0	6	1	1	3	2
chr1	9318701	9319201	LTR_267	93	136	166	106	0	27	5	6	10	10
chr1	9318701	9319201	LTR_268	93	136	166	106	0	27	5	6	10	10
chr1	9320325	9320459	LTR_269	26	28	51	30	0	3	0	2	0	1
chr1	9320325	9320459	LTR_270	26	28	51	30	0	3	0	2	0	1
chr1	9364626	9364696	LTR_271	24	12	25	10	0	0	0	0	0	0
chr1	9364626	9364696	LTR_272	24	12	25	10	0	0	0	0	0	0
chr1	9366102	9366417	LTR_273	67	68	102	79	0	13	2	2	8	6
chr1	9366102	9366417	LTR_274	67	68	102	79	0	13	2	2	8	6
chr1	9366719	9367033	LTR_275	89	66	91	69	0	8	1	2	4	5
chr1	9366719	9367033	LTR_276	89	66	91	69	0	8	1	2	4	5
chr1	9367124	9367582	LTR_277	109	118	134	98	0	22	2	9	11	10
chr1	9367124	9367582	LTR_278	109	118	134	98	0	22	2	9	11	10
chr1	9375238	9375476	LTR_279	91	50	41	57	0	10	1	3	5	1
chr1	9375238	9375476	LTR_280	91	50	41	57	0	10	1	3	5	1
chr1	9375553	9376372	LTR_281	247	203	193	177	0	32	6	6	15	13
chr1	9375553	9376372	LTR_282	247	203	193	177	0	32	6	6	15	13
chr1	9376898	9377502	LTR_283	207	111	148	139	0	20	5	1	9	11
chr1	9376898	9377502	LTR_284	207	111	148	139	0	20	5	1	9	11
chr1	9396327	9397047	LTR_285	147	152	234	188	0	30	11	7	7	16
chr1	9396327	9397047	LTR_286	147	152	234	188	0	30	11	7	7	16
chr1	9406677	9407318	LTR_287	155	157	175	155	0	23	2	3	13	9
chr1	9406677	9407318	LTR_288	155	157	175	155	0	23	2	3	13	9
chr1	9409586	9410739	LTR_289	393	250	248	263	0	42	7	8	28	17
chr1	9409586	9410739	LTR_290	393	250	248	263	0	42	7	8	28	17
chr1	9411129	9412271	LTR_291	252	264	343	284	0	63	12	6	26	27
chr1	9411129	9412271	LTR_292	252	264	343	284	0	63	12	6	26	27
chr1	9412819	9413131	LTR_293	69	69	94	81	0	18	5	1	7	11
chr1	9412819	9413131	LTR_294	69	69	94	81	0	18	5	1	7	11
chr1	9413381	9414406	LTR_295	222	238	318	248	0	50	8	9	23	28
chr1	9413381	9414406	LTR_296	222	238	318	248	0	50	8	9	23	28
chr1	9416828	9416916	LTR_297	34	17	20	18	0	4	0	1	2	1
chr1	9416828	9416916	LTR_298	34	17	20	18	0	4	0	1	2	1
chr1	9418166	9418863	LTR_299	166	166	195	171	0	27	2	3	15	11
chr1	9418166	9418863	LTR_300	166	166	195	171	0	27	2	3	15	11
chr1	9421130	9422284	LTR_301	393	250	248	264	0	42	7	8	28	17
chr1	9421130	9422284	LTR_302	393	250	248	264	0	42	7	8	28	17
chr1	9422674	9423816	LTR_303	252	264	343	284	0	63	12	6	26	27
chr1	9422674	9423816	LTR_304	252	264	343	284	0	63	12	6	26	27
chr1	9424364	9424676	LTR_305	69	69	94	81	0	18	5	1	7	11
chr1	9424364	9424676	LTR_306	69	69	94	81	0	18	5	1	7	11
chr1	9424926	9425951	LTR_307	222	238	318	248	0	50	8	9	23	28
chr1	9424926	9425951	LTR_308	222	238	318	248	0	50	8	9	23	28
chr1	9428368	9429027	LTR_309	228	123	160	149	0	24	8	4	13	8
chr1	9428368	9429027	LTR_310	228	123	160	149	0	24	8	4	13	8
chr1	9436225	9436790	LTR_311	139	132	190	105	0	20	3	7	8	10
chr1	9436225	9436790	LTR_312	139	132	190	105	0	20	3	7	8	10
chr1	9445112	9445776	LTR_313	215	173	138	139	0	30	7	11	15	7
chr1	9445112	9445776	LTR_314	215	173	138	139	0	30	7	11	15	7
chr1	9464731	9465157	LTR_315	101	97	141	88	0	18	1	4	10	8
chr1	9464731	9465157	LTR_316	101	97	141	88	0	18	1	4	10	8
chr1	9465726	9466545	LTR_317	194	177	248	201	0	31	6	6	13	15
chr1	9465726	9466545	LTR_318	194	177	248	201	0	31	6	6	13	15
chr1	9466646	9467025	LTR_319	76	89	139	76	0	14	3	3	3	6
chr1	9466646	9467025	LTR_320	76	89	139	76	0	14	3	3	3	6
chr1	9467167	9467423	LTR_321	65	46	92	54	0	9	1	3	3	5
chr1	9467167	9467423	LTR_322	65	46	92	54	0	9	1	3	3	5
chr1	9475909	9476223	LTR_323	91	69	89	66	0	8	2	1	5	4
chr1	9475909	9476223	LTR_324	91	69	89	66	0	8	2	1	5	4
chr1	9519056	9519426	LTR_325	115	85	74	97	0	15	4	3	6	5
chr1	9519056	9519426	LTR_326	115	85	74	97	0	15	4	3	6	5
chr1	9519687	9519821	LTR_327	51	30	26	28	0	3	2	0	1	0
chr1	9519687	9519821	LTR_328	51	30	26	28	0	3	2	0	1	0
chr1	9520957	9521457	LTR_329	166	106	93	136	0	27	6	5	10	10
chr1	9520957	9521457	LTR_330	166	106	93	136	0	27	6	5	10	10
chr1	10787584	10787655	LTR_331	13	22	12	25	0	4	1	1	4	4
chr1	10787584	10787655	LTR_332	13	22	12	25	0	4	1	1	4	4
chr1	10815159	10815448	LTR_333	68	62	91	69	0	9	1	4	7	3
chr1	10815159	10815448	LTR_334	68	62	91	69	0	9	1	4	7	3
chr1	10816133	10817474	LTR_335	342	280	404	316	0	53	4	12	23	22
chr1	10816133	10817474	LTR_336	342	280	404	316	0	53	4	12	23	22
chr1	11457548	11463391	LTR_337	1492	1074	1771	1507	0	233	33	56	96	134
chr1	11457548	11463391	LTR_338	1492	1074	1771	1507	0	233	33	56	96	134
chr1	11876952	11877240	LTR_339	90	72	65	62	0	13	6	2	9	9
chr1	11876952	11877240	LTR_340	90	72	65	62	0	13	6	2	9	9
chr1	12047159	12048581	LTR_341	440	285	414	284	0	59	12	17	32	27
chr1	12047159	12048581	LTR_342	440	285	414	284	0	59	12	17	32	27
chr1	12049657	12049720	LTR_343	22	11	22	9	0	1	0	0	1	1
chr1	12049657	12049720	LTR_344	22	11	22	9	0	1	0	0	1	1
chr1	12158354	12158722	LTR_345	109	74	116	70	0	16	2	4	8	8
chr1	12158354	12158722	LTR_346	109	74	116	70	0	16	2	4	8	8
chr1	12864426	12864530	LTR_347	35	21	29	20	0	2	0	0	1	1
chr1	12864426	12864530	LTR_348	35	21	29	20	0	2	0	0	1	1
chr1	12944107	12944672	LTR_349	159	130	141	136	0	27	3	5	10	14
chr1	12944107	12944672	LTR_350	159	130	141	136	0	27	3	5	10	14
chr1	12944724	12945407	LTR_351	195	144	158	187	0	31	6	4	14	11
chr1	12944724	12945407	LTR_352	195	144	158	187	0	31	6	4	14	11
chr1	12945889	12946277	LTR_353	120	66	102	101	0	6	2	2	1	4
chr1	12945889	12946277	LTR_354	120	66	102	101	0	6	2	2	1	4
chr1	13400001	13402176	LTR_355	656	362	734	424	0	23	1	1	13	12
chr1	13400001	13402176	LTR_356	656	362	734	424	0	23	1	1	13	12
chr1	14618101	14619578	LTR_357	401	266	470	341	0	29	4	5	15	18
chr1	14618101	14619578	LTR_358	401	266	470	341	0	29	4	5	15	18
chr1	14620101	14620530	LTR_359	108	92	136	94	0	6	1	2	0	5
chr1	14620101	14620530	LTR_360	108	92	136	94	0	6	1	2	0	5
chr1	14630865	14631106	LTR_361	58	44	73	67	0	7	3	2	2	4
chr1	14630865	14631106	LTR_362	58	44	73	67	0	7	3	2	2	4
chr1	15013293	15013451	LTR_363	47	24	59	29	0	8	0	0	4	5
chr1	15013293	15013451	LTR_364	47	24	59	29	0	8	0	0	4	5
chr1	15015759	15016830	LTR_365	284	221	324	243	0	64	9	12	27	34
