chr	start	end	name	nA	nG	nT	nC	nN	nCpG	nCCG	nCGG	nCGNR	nYNCG
chr1	1634028	1634069	Low_complexity_83	29	4	1	8	0	1	0	0	1	1
chr1	1634028	1634069	Low_complexity_84	29	4	1	8	0	1	0	0	1	1
chr1	1720757	1720817	Low_complexity_85	34	6	19	2	0	0	0	0	0	0
chr1	1720757	1720817	Low_complexity_86	34	6	19	2	0	0	0	0	0	0
chr1	1797389	1797434	Low_complexity_87	33	5	4	4	0	0	0	0	0	0
chr1	1797389	1797434	Low_complexity_88	33	5	4	4	0	0	0	0	0	0
chr1	1823166	1823225	Low_complexity_89	42	9	6	3	0	0	0	0	0	0
chr1	1823166	1823225	Low_complexity_90	42	9	6	3	0	0	0	0	0	0
chr1	1877725	1877783	Low_complexity_91	32	1	21	5	0	0	0	0	0	0
chr1	1877725	1877783	Low_complexity_92	32	1	21	5	0	0	0	0	0	0
chr1	1902534	1902571	Low_complexity_93	26	6	6	0	0	0	0	0	0	0
chr1	1902534	1902571	Low_complexity_94	26	6	6	0	0	0	0	0	0	0
chr1	2035291	2035323	Low_complexity_95	17	3	7	6	0	0	0	0	0	0
chr1	2035291	2035323	Low_complexity_96	17	3	7	6	0	0	0	0	0	0
chr1	2103400	2103447	Low_complexity_97	33	3	3	9	0	1	0	0	1	0
chr1	2103400	2103447	Low_complexity_98	33	3	3	9	0	1	0	0	1	0
chr1	2231691	2231764	Low_complexity_99	48	7	5	14	0	1	0	0	1	0
chr1	2231691	2231764	Low_complexity_100	48	7	5	14	0	1	0	0	1	0
chr1	2305776	2305811	Low_complexity_101	29	4	2	1	0	0	0	0	0	0
chr1	2305776	2305811	Low_complexity_102	29	4	2	1	0	0	0	0	0	0
chr1	2313368	2313414	Low_complexity_103	11	30	5	1	0	1	0	1	1	0
chr1	2313368	2313414	Low_complexity_104	11	30	5	1	0	1	0	1	1	0
chr1	2418353	2418401	Low_complexity_105	31	2	5	11	0	1	0	0	1	0
chr1	2418353	2418401	Low_complexity_106	31	2	5	11	0	1	0	0	1	0
chr1	2472229	2472281	Low_complexity_107	34	2	14	3	0	1	0	0	0	0
chr1	2472229	2472281	Low_complexity_108	34	2	14	3	0	1	0	0	0	0
chr1	2480459	2480492	Low_complexity_109	19	4	8	3	0	1	0	0	1	0
chr1	2480459	2480492	Low_complexity_110	19	4	8	3	0	1	0	0	1	0
chr1	2485468	2485499	Low_complexity_111	22	5	2	3	0	0	0	0	0	0
chr1	2485468	2485499	Low_complexity_112	22	5	2	3	0	0	0	0	0	0
chr1	2605404	2605453	Low_complexity_113	34	6	6	4	0	0	0	0	0	0
chr1	2605404	2605453	Low_complexity_114	34	6	6	4	0	0	0	0	0	0
chr1	2629209	2629319	Low_complexity_115	67	6	35	3	0	1	0	0	1	0
chr1	2629209	2629319	Low_complexity_116	67	6	35	3	0	1	0	0	1	0
chr1	2697274	2697356	Low_complexity_117	52	6	21	4	0	1	0	1	1	1
chr1	2697274	2697356	Low_complexity_118	52	6	21	4	0	1	0	1	1	1
chr1	2794234	2794261	Low_complexity_119	21	7	0	0	0	0	0	0	0	0
chr1	2794234	2794261	Low_complexity_120	21	7	0	0	0	0	0	0	0	0
chr1	2834059	2834092	Low_complexity_121	24	7	2	1	0	0	0	0	0	0
chr1	2834059	2834092	Low_complexity_122	24	7	2	1	0	0	0	0	0	0
chr1	2970834	2970875	Low_complexity_123	29	8	2	3	0	1	0	0	1	0
chr1	2970834	2970875	Low_complexity_124	29	8	2	3	0	1	0	0	1	0
chr1	3012221	3012254	Low_complexity_125	18	2	8	6	0	0	0	0	0	0
chr1	3012221	3012254	Low_complexity_126	18	2	8	6	0	0	0	0	0	0
chr1	3076363	3076407	Low_complexity_127	35	3	1	6	0	1	0	0	1	0
chr1	3076363	3076407	Low_complexity_128	35	3	1	6	0	1	0	0	1	0
chr1	3089412	3089448	Low_complexity_129	27	5	2	3	0	0	0	0	0	0
chr1	3089412	3089448	Low_complexity_130	27	5	2	3	0	0	0	0	0	0
chr1	3091382	3091416	Low_complexity_131	30	2	1	2	0	0	0	0	0	0
chr1	3091382	3091416	Low_complexity_132	30	2	1	2	0	0	0	0	0	0
chr1	3121258	3121338	Low_complexity_133	60	9	2	10	0	3	0	1	3	1
chr1	3121258	3121338	Low_complexity_134	60	9	2	10	0	3	0	1	3	1
chr1	3125258	3125295	Low_complexity_135	29	3	0	6	0	1	0	0	1	0
chr1	3125258	3125295	Low_complexity_136	29	3	0	6	0	1	0	0	1	0
chr1	3131304	3131344	Low_complexity_137	24	5	8	4	0	0	0	0	0	0
chr1	3131304	3131344	Low_complexity_138	24	5	8	4	0	0	0	0	0	0
chr1	3193300	3193341	Low_complexity_139	27	8	6	1	0	0	0	0	0	0
chr1	3193300	3193341	Low_complexity_140	27	8	6	1	0	0	0	0	0	0
chr1	3194399	3194441	Low_complexity_141	36	1	0	6	0	0	0	0	0	0
chr1	3194399	3194441	Low_complexity_142	36	1	0	6	0	0	0	0	0	0
chr1	3225729	3225762	Low_complexity_143	27	3	2	2	0	1	0	1	1	0
chr1	3225729	3225762	Low_complexity_144	27	3	2	2	0	1	0	1	1	0
chr1	3238592	3238656	Low_complexity_145	55	3	0	7	0	0	0	0	0	0
chr1	3238592	3238656	Low_complexity_146	55	3	0	7	0	0	0	0	0	0
chr1	3250021	3250062	Low_complexity_147	29	6	1	6	0	1	0	0	1	0
chr1	3250021	3250062	Low_complexity_148	29	6	1	6	0	1	0	0	1	0
chr1	3284803	3284881	Low_complexity_149	39	8	25	7	0	1	0	0	0	1
chr1	3284803	3284881	Low_complexity_150	39	8	25	7	0	1	0	0	0	1
chr1	3297966	3297992	Low_complexity_151	23	2	2	0	0	0	0	0	0	0
chr1	3297966	3297992	Low_complexity_152	23	2	2	0	0	0	0	0	0	0
chr1	3351429	3351468	Low_complexity_153	18	2	17	3	0	0	0	0	0	0
chr1	3351429	3351468	Low_complexity_154	18	2	17	3	0	0	0	0	0	0
chr1	3354360	3354401	Low_complexity_155	36	0	1	5	0	0	0	0	0	0
chr1	3354360	3354401	Low_complexity_156	36	0	1	5	0	0	0	0	0	0
chr1	3521449	3521497	Low_complexity_157	42	1	0	6	0	0	0	0	0	0
chr1	3521449	3521497	Low_complexity_158	42	1	0	6	0	0	0	0	0	0
chr1	3552980	3553014	Low_complexity_159	24	8	2	1	0	0	0	0	0	0
chr1	3552980	3553014	Low_complexity_160	24	8	2	1	0	0	0	0	0	0
chr1	3639384	3639410	Low_complexity_161	16	5	4	2	0	0	0	0	0	0
chr1	3639384	3639410	Low_complexity_162	16	5	4	2	0	0	0	0	0	0
chr1	3728369	3728411	Low_complexity_163	31	4	2	6	0	1	0	0	0	0
chr1	3728369	3728411	Low_complexity_164	31	4	2	6	0	1	0	0	0	0
chr1	3767016	3767093	Low_complexity_165	55	5	7	11	0	0	0	0	0	0
chr1	3767016	3767093	Low_complexity_166	55	5	7	11	0	0	0	0	0	0
chr1	3915832	3915943	Low_complexity_167	73	12	11	16	0	5	0	0	5	2
chr1	3915832	3915943	Low_complexity_168	73	12	11	16	0	5	0	0	5	2
chr1	4072203	4072251	Low_complexity_169	30	0	11	8	0	0	0	0	0	0
chr1	4072203	4072251	Low_complexity_170	30	0	11	8	0	0	0	0	0	0
chr1	4125416	4125468	Low_complexity_171	40	1	11	1	0	0	0	0	0	0
chr1	4125416	4125468	Low_complexity_172	40	1	11	1	0	0	0	0	0	0
chr1	4252127	4252168	Low_complexity_173	32	3	6	1	0	0	0	0	0	0
chr1	4252127	4252168	Low_complexity_174	32	3	6	1	0	0	0	0	0	0
chr1	4318793	4318871	Low_complexity_175	41	30	3	5	0	0	0	0	0	0
chr1	4318793	4318871	Low_complexity_176	41	30	3	5	0	0	0	0	0	0
chr1	4452390	4452440	Low_complexity_177	26	5	8	12	0	2	0	1	1	0
chr1	4452390	4452440	Low_complexity_178	26	5	8	12	0	2	0	1	1	0
chr1	4463069	4463119	Low_complexity_179	26	5	8	12	0	2	0	1	1	0
chr1	4463069	4463119	Low_complexity_180	26	5	8	12	0	2	0	1	1	0
chr1	4487959	4487991	Low_complexity_181	24	2	6	1	0	0	0	0	0	0
chr1	4487959	4487991	Low_complexity_182	24	2	6	1	0	0	0	0	0	0
chr1	4498389	4498414	Low_complexity_183	15	4	3	4	0	0	0	0	0	0
chr1	4498389	4498414	Low_complexity_184	15	4	3	4	0	0	0	0	0	0
chr1	4500756	4500802	Low_complexity_185	34	6	2	5	0	0	0	0	0	0
chr1	4500756	4500802	Low_complexity_186	34	6	2	5	0	0	0	0	0	0
chr1	4557459	4557580	Low_complexity_187	81	15	25	1	0	0	0	0	0	0
chr1	4557459	4557580	Low_complexity_188	81	15	25	1	0	0	0	0	0	0
chr1	4558405	4558464	Low_complexity_189	35	19	2	4	0	1	0	0	1	0
chr1	4558405	4558464	Low_complexity_190	35	19	2	4	0	1	0	0	1	0
chr1	4587119	4587178	Low_complexity_191	36	18	2	4	0	1	0	0	1	0
chr1	4587119	4587178	Low_complexity_192	36	18	2	4	0	1	0	0	1	0
chr1	4623468	4623500	Low_complexity_193	23	6	1	3	0	0	0	0	0	0
chr1	4623468	4623500	Low_complexity_194	23	6	1	3	0	0	0	0	0	0
chr1	4669732	4669794	Low_complexity_195	47	7	7	2	0	0	0	0	0	0
chr1	4669732	4669794	Low_complexity_196	47	7	7	2	0	0	0	0	0	0
chr1	4708442	4708478	Low_complexity_197	26	6	1	4	0	1	0	1	1	0
chr1	4708442	4708478	Low_complexity_198	26	6	1	4	0	1	0	1	1	0
chr1	4779556	4779603	Low_complexity_199	27	17	3	1	0	1	0	0	1	1
chr1	4779556	4779603	Low_complexity_200	27	17	3	1	0	1	0	0	1	1
chr1	4805208	4805236	Low_complexity_201	19	9	0	1	0	0	0	0	0	0
chr1	4805208	4805236	Low_complexity_202	19	9	0	1	0	0	0	0	0	0
chr1	4805287	4805316	Low_complexity_203	20	6	4	0	0	0	0	0	0	0
chr1	4805287	4805316	Low_complexity_204	20	6	4	0	0	0	0	0	0	0
chr1	4811929	4811966	Low_complexity_205	15	2	15	6	0	1	0	0	0	1
chr1	4811929	4811966	Low_complexity_206	15	2	15	6	0	1	0	0	0	1
chr1	4831514	4831572	Low_complexity_207	44	5	9	1	0	0	0	0	0	0
chr1	4831514	4831572	Low_complexity_208	44	5	9	1	0	0	0	0	0	0
chr1	4989951	4989983	Low_complexity_209	25	4	2	2	0	0	0	0	0	0
chr1	4989951	4989983	Low_complexity_210	25	4	2	2	0	0	0	0	0	0
chr1	5045613	5045642	Low_complexity_211	19	4	7	0	0	0	0	0	0	0
chr1	5045613	5045642	Low_complexity_212	19	4	7	0	0	0	0	0	0	0
chr1	5076083	5076126	Low_complexity_213	27	5	8	4	0	1	0	0	0	0
chr1	5076083	5076126	Low_complexity_214	27	5	8	4	0	1	0	0	0	0
chr1	5088213	5088259	Low_complexity_215	24	3	15	5	0	0	0	0	0	0
chr1	5088213	5088259	Low_complexity_216	24	3	15	5	0	0	0	0	0	0
chr1	5099181	5099227	Low_complexity_217	24	6	1	16	0	5	4	1	4	0
chr1	5099181	5099227	Low_complexity_218	24	6	1	16	0	5	4	1	4	0
chr1	5138795	5139053	Low_complexity_219	162	84	1	12	0	0	0	0	0	0
chr1	5138795	5139053	Low_complexity_220	162	84	1	12	0	0	0	0	0	0
chr1	5141778	5141812	Low_complexity_221	23	0	11	1	0	0	0	0	0	0
chr1	5141778	5141812	Low_complexity_222	23	0	11	1	0	0	0	0	0	0
chr1	5148736	5148784	Low_complexity_223	34	2	2	11	0	0	0	0	0	0
chr1	5148736	5148784	Low_complexity_224	34	2	2	11	0	0	0	0	0	0
chr1	5245991	5246029	Low_complexity_225	27	7	5	0	0	0	0	0	0	0
chr1	5245991	5246029	Low_complexity_226	27	7	5	0	0	0	0	0	0	0
chr1	5253451	5253478	Low_complexity_227	24	1	1	2	0	0	0	0	0	0
chr1	5253451	5253478	Low_complexity_228	24	1	1	2	0	0	0	0	0	0
chr1	5259467	5259519	Low_complexity_229	38	5	7	3	0	0	0	0	0	0
chr1	5259467	5259519	Low_complexity_230	38	5	7	3	0	0	0	0	0	0
chr1	5358711	5358746	Low_complexity_231	29	1	0	6	0	0	0	0	0	0
chr1	5358711	5358746	Low_complexity_232	29	1	0	6	0	0	0	0	0	0
chr1	5367382	5367418	Low_complexity_233	18	1	13	5	0	0	0	0	0	0
chr1	5367382	5367418	Low_complexity_234	18	1	13	5	0	0	0	0	0	0
chr1	5392214	5392277	Low_complexity_235	45	7	2	10	0	0	0	0	0	0
chr1	5392214	5392277	Low_complexity_236	45	7	2	10	0	0	0	0	0	0
chr1	5452026	5452070	Low_complexity_237	22	3	3	17	0	0	0	0	0	0
chr1	5452026	5452070	Low_complexity_238	22	3	3	17	0	0	0	0	0	0
chr1	5476467	5476503	Low_complexity_239	21	15	1	0	0	0	0	0	0	0
chr1	5476467	5476503	Low_complexity_240	21	15	1	0	0	0	0	0	0	0
chr1	5480208	5480244	Low_complexity_241	15	19	2	1	0	0	0	0	0	0
chr1	5480208	5480244	Low_complexity_242	15	19	2	1	0	0	0	0	0	0
chr1	5484717	5484753	Low_complexity_243	21	15	1	0	0	0	0	0	0	0
chr1	5484717	5484753	Low_complexity_244	21	15	1	0	0	0	0	0	0	0
chr1	5486920	5486956	Low_complexity_245	15	20	2	0	0	0	0	0	0	0
chr1	5486920	5486956	Low_complexity_246	15	20	2	0	0	0	0	0	0	0
chr1	5492638	5492670	Low_complexity_247	19	13	1	0	0	0	0	0	0	0
chr1	5492638	5492670	Low_complexity_248	19	13	1	0	0	0	0	0	0	0
chr1	5559924	5559959	Low_complexity_249	23	4	8	1	0	0	0	0	0	0
chr1	5559924	5559959	Low_complexity_250	23	4	8	1	0	0	0	0	0	0
chr1	5581066	5581093	Low_complexity_251	24	1	2	1	0	0	0	0	0	0
chr1	5581066	5581093	Low_complexity_252	24	1	2	1	0	0	0	0	0	0
chr1	5581308	5581370	Low_complexity_253	48	4	8	3	0	0	0	0	0	0
chr1	5581308	5581370	Low_complexity_254	48	4	8	3	0	0	0	0	0	0
chr1	5609989	5610023	Low_complexity_255	26	6	1	2	0	0	0	0	0	0
chr1	5609989	5610023	Low_complexity_256	26	6	1	2	0	0	0	0	0	0
chr1	5681769	5681808	Low_complexity_257	32	1	2	5	0	0	0	0	0	0
chr1	5681769	5681808	Low_complexity_258	32	1	2	5	0	0	0	0	0	0
chr1	5721793	5721817	Low_complexity_259	14	4	3	4	0	0	0	0	0	0
chr1	5721793	5721817	Low_complexity_260	14	4	3	4	0	0	0	0	0	0
chr1	5723661	5723695	Low_complexity_261	24	6	4	1	0	0	0	0	0	0
chr1	5723661	5723695	Low_complexity_262	24	6	4	1	0	0	0	0	0	0
chr1	5739827	5739882	Low_complexity_263	38	10	7	1	0	0	0	0	0	0
chr1	5739827	5739882	Low_complexity_264	38	10	7	1	0	0	0	0	0	0
chr1	5875688	5875721	Low_complexity_265	19	4	9	2	0	0	0	0	0	0
chr1	5875688	5875721	Low_complexity_266	19	4	9	2	0	0	0	0	0	0
chr1	5887082	5887128	Low_complexity_267	25	8	12	2	0	0	0	0	0	0
chr1	5887082	5887128	Low_complexity_268	25	8	12	2	0	0	0	0	0	0
chr1	5928362	5928419	Low_complexity_269	36	19	3	0	0	0	0	0	0	0
chr1	5928362	5928419	Low_complexity_270	36	19	3	0	0	0	0	0	0	0
chr1	5959674	5959700	Low_complexity_271	23	1	2	1	0	1	0	0	1	0
chr1	5959674	5959700	Low_complexity_272	23	1	2	1	0	1	0	0	1	0
chr1	5979583	5979631	Low_complexity_273	29	4	8	8	0	0	0	0	0	0
chr1	5979583	5979631	Low_complexity_274	29	4	8	8	0	0	0	0	0	0
chr1	6085569	6085602	Low_complexity_275	25	5	1	3	0	0	0	0	0	0
chr1	6085569	6085602	Low_complexity_276	25	5	1	3	0	0	0	0	0	0
chr1	6140306	6140356	Low_complexity_277	34	4	11	2	0	0	0	0	0	0
chr1	6140306	6140356	Low_complexity_278	34	4	11	2	0	0	0	0	0	0
chr1	6179835	6179865	Low_complexity_279	22	6	2	1	0	0	0	0	0	0
chr1	6179835	6179865	Low_complexity_280	22	6	2	1	0	0	0	0	0	0
chr1	6244701	6244731	Low_complexity_281	23	2	6	0	0	0	0	0	0	0
chr1	6244701	6244731	Low_complexity_282	23	2	6	0	0	0	0	0	0	0
chr1	6337659	6337693	Low_complexity_283	27	2	4	2	0	0	0	0	0	0
chr1	6337659	6337693	Low_complexity_284	27	2	4	2	0	0	0	0	0	0
chr1	6396222	6396261	Low_complexity_285	29	3	0	8	0	0	0	0	0	0
chr1	6396222	6396261	Low_complexity_286	29	3	0	8	0	0	0	0	0	0
chr1	6452959	6453019	Low_complexity_287	35	10	9	7	0	1	0	0	1	0
chr1	6452959	6453019	Low_complexity_288	35	10	9	7	0	1	0	0	1	0
chr1	6616180	6616220	Low_complexity_289	29	7	3	2	0	0	0	0	0	0
chr1	6616180	6616220	Low_complexity_290	29	7	3	2	0	0	0	0	0	0
chr1	6637439	6637484	Low_complexity_291	34	8	2	2	0	0	0	0	0	0
chr1	6637439	6637484	Low_complexity_292	34	8	2	2	0	0	0	0	0	0
chr1	6656451	6656496	Low_complexity_293	23	6	16	1	0	0	0	0	0	0
chr1	6656451	6656496	Low_complexity_294	23	6	16	1	0	0	0	0	0	0
chr1	6663763	6663828	Low_complexity_295	45	11	9	1	0	0	0	0	0	0
chr1	6663763	6663828	Low_complexity_296	45	11	9	1	0	0	0	0	0	0
chr1	6670695	6670742	Low_complexity_297	37	6	0	5	0	0	0	0	0	0
chr1	6670695	6670742	Low_complexity_298	37	6	0	5	0	0	0	0	0	0
chr1	6684903	6684941	Low_complexity_299	28	3	0	8	0	1	0	0	0	0
chr1	6684903	6684941	Low_complexity_300	28	3	0	8	0	1	0	0	0	0
chr1	6692018	6692045	Low_complexity_301	20	6	1	1	0	0	0	0	0	0
chr1	6692018	6692045	Low_complexity_302	20	6	1	1	0	0	0	0	0	0
chr1	6816087	6816117	Low_complexity_303	22	8	1	0	0	0	0	0	0	0
chr1	6816087	6816117	Low_complexity_304	22	8	1	0	0	0	0	0	0	0
chr1	6828183	6828223	Low_complexity_305	29	9	2	1	0	0	0	0	0	0
chr1	6828183	6828223	Low_complexity_306	29	9	2	1	0	0	0	0	0	0
chr1	6886076	6886141	Low_complexity_307	47	7	0	12	0	2	0	0	0	0
chr1	6886076	6886141	Low_complexity_308	47	7	0	12	0	2	0	0	0	0
chr1	6923610	6923652	Low_complexity_309	29	1	7	6	0	1	0	0	1	1
chr1	6923610	6923652	Low_complexity_310	29	1	7	6	0	1	0	0	1	1
chr1	6931802	6931831	Low_complexity_311	20	1	3	6	0	0	0	0	0	0
chr1	6931802	6931831	Low_complexity_312	20	1	3	6	0	0	0	0	0	0
chr1	7039720	7039771	Low_complexity_313	38	3	5	6	0	0	0	0	0	0
chr1	7039720	7039771	Low_complexity_314	38	3	5	6	0	0	0	0	0	0
chr1	7043815	7043860	Low_complexity_315	29	9	5	3	0	0	0	0	0	0
chr1	7043815	7043860	Low_complexity_316	29	9	5	3	0	0	0	0	0	0
chr1	7062469	7062495	Low_complexity_317	23	3	1	0	0	0	0	0	0	0
chr1	7062469	7062495	Low_complexity_318	23	3	1	0	0	0	0	0	0	0
chr1	7077414	7077443	Low_complexity_319	25	4	1	0	0	0	0	0	0	0
chr1	7077414	7077443	Low_complexity_320	25	4	1	0	0	0	0	0	0	0
chr1	7081117	7081164	Low_complexity_321	22	20	2	4	0	1	0	1	1	1
chr1	7081117	7081164	Low_complexity_322	22	20	2	4	0	1	0	1	1	1
chr1	7161315	7161347	Low_complexity_323	21	2	8	2	0	0	0	0	0	0
chr1	7161315	7161347	Low_complexity_324	21	2	8	2	0	0	0	0	0	0
chr1	7170292	7170336	Low_complexity_325	29	13	0	3	0	0	0	0	0	0
chr1	7170292	7170336	Low_complexity_326	29	13	0	3	0	0	0	0	0	0
chr1	7188616	7188660	Low_complexity_327	29	13	0	3	0	0	0	0	0	0
chr1	7188616	7188660	Low_complexity_328	29	13	0	3	0	0	0	0	0	0
chr1	7267649	7267684	Low_complexity_329	31	1	1	3	0	0	0	0	0	0
chr1	7267649	7267684	Low_complexity_330	31	1	1	3	0	0	0	0	0	0
chr1	7269309	7269342	Low_complexity_331	25	5	0	4	0	2	0	0	0	1
chr1	7269309	7269342	Low_complexity_332	25	5	0	4	0	2	0	0	0	1
chr1	7282673	7282712	Low_complexity_333	26	8	2	4	0	0	0	0	0	0
chr1	7282673	7282712	Low_complexity_334	26	8	2	4	0	0	0	0	0	0
chr1	7290098	7290137	Low_complexity_335	26	8	2	4	0	0	0	0	0	0
chr1	7290098	7290137	Low_complexity_336	26	8	2	4	0	0	0	0	0	0
chr1	7353606	7353654	Low_complexity_337	25	9	14	1	0	1	0	0	1	1
chr1	7353606	7353654	Low_complexity_338	25	9	14	1	0	1	0	0	1	1
chr1	7415799	7415854	Low_complexity_339	41	2	10	3	0	0	0	0	0	0
chr1	7415799	7415854	Low_complexity_340	41	2	10	3	0	0	0	0	0	0
