chr10	2669627	2676122	ID=Amillepora16988;Name=Amillepora16988;Alias=maker-chr10-snap-gene-26.38;
chr10	2597475	2611037	ID=Amillepora16982;Name=Amillepora16982;Alias=maker-chr10-snap-gene-26.33;
chr10	2612129	2625392	ID=Amillepora16983;Name=Amillepora16983;Alias=maker-chr10-snap-gene-26.34;
chr10	2680343	2684011	ID=Amillepora16991;Name=Amillepora16991;Alias=maker-chr10-snap-gene-26.39;
chr10	2655373	2659673	ID=Amillepora16987;Name=Amillepora16987;Alias=maker-chr10-snap-gene-26.37;
chr10	2649324	2652208	ID=Amillepora16986;Name=Amillepora16986;Alias=maker-chr10-augustus-gene-26.31;
chr10	2581127	2590420	ID=Amillepora16981;Name=Amillepora16981;Alias=maker-chr10-augustus-gene-26.30;
chr10	2676664	2679250	ID=Amillepora16989;Name=Amillepora16989;Alias=maker-chr10-augustus-gene-26.32;
chr10	2679530	2680327	ID=Amillepora16990;Name=Amillepora16990;Alias=augustus_masked-chr10-processed-gene-26.8;
chr10	2699056	2701502	ID=Amillepora16993;Name=Amillepora16993;Alias=maker-chr10-augustus-gene-27.22;
chr10	2755363	2784751	ID=Amillepora16999;Name=Amillepora16999;Alias=maker-chr10-snap-gene-27.32;
chr10	2736448	2740601	ID=Amillepora16997;Name=Amillepora16997;Alias=maker-chr10-augustus-gene-27.23;
chr10	2726870	2729653	ID=Amillepora16996;Name=Amillepora16996;Alias=augustus_masked-chr10-processed-gene-27.7;
chr10	2748793	2755322	ID=Amillepora16998;Name=Amillepora16998;Alias=maker-chr10-snap-gene-27.36;
chr10	2685933	2698043	ID=Amillepora16992;Name=Amillepora16992;Alias=maker-chr10-augustus-gene-27.25;
chr10	2703038	2716234	ID=Amillepora16994;Name=Amillepora16994;Alias=maker-chr10-snap-gene-27.34;
chr10	2717896	2724322	ID=Amillepora16995;Name=Amillepora16995;Alias=maker-chr10-snap-gene-27.35;
chr10	2829435	2831933	ID=Amillepora17006;Name=Amillepora17006;Alias=snap_masked-chr10-processed-gene-28.17;
chr10	2818022	2828668	ID=Amillepora17005;Name=Amillepora17005;Alias=maker-chr10-snap-gene-28.38;
chr10	2803259	2809408	ID=Amillepora17002;Name=Amillepora17002;Alias=maker-chr10-augustus-gene-28.28;
chr10	2853773	2859131	ID=Amillepora17007;Name=Amillepora17007;Alias=maker-chr10-snap-gene-28.40;
chr10	2865468	2870035	ID=Amillepora17009;Name=Amillepora17009;Alias=maker-chr10-snap-gene-28.41;
chr10	2882514	2888637	ID=Amillepora17010;Name=Amillepora17010;Alias=maker-chr10-snap-gene-28.42;
chr10	2786659	2803282	ID=Amillepora17001;Name=Amillepora17001;Alias=maker-chr10-augustus-gene-28.34;
chr10	2811141	2817631	ID=Amillepora17004;Name=Amillepora17004;Alias=maker-chr10-augustus-gene-28.35;
chr10	2860748	2862387	ID=Amillepora17008;Name=Amillepora17008;Alias=maker-chr10-snap-gene-28.45;
chr10	2943018	2956828	ID=Amillepora17016;Name=Amillepora17016;Alias=maker-chr10-snap-gene-29.29;
chr10	2889310	2889646	ID=Amillepora17011;Name=Amillepora17011;Alias=maker-chr10-snap-gene-29.28;
chr10	2976822	2983500	ID=Amillepora17021;Name=Amillepora17021;Alias=maker-chr10-augustus-gene-29.27;
chr10	2963673	2972457	ID=Amillepora17018;Name=Amillepora17018;Alias=maker-chr10-augustus-gene-29.26;
chr10	2957442	2961742	ID=Amillepora17017;Name=Amillepora17017;Alias=maker-chr10-snap-gene-29.34;
chr10	2930818	2935245	ID=Amillepora17015;Name=Amillepora17015;Alias=maker-chr10-snap-gene-29.33;
chr10	2908541	2914146	ID=Amillepora17013;Name=Amillepora17013;Alias=maker-chr10-snap-gene-29.31;
chr10	2919396	2923013	ID=Amillepora17014;Name=Amillepora17014;Alias=maker-chr10-snap-gene-29.32;
chr10	2894651	2899612	ID=Amillepora17012;Name=Amillepora17012;Alias=maker-chr10-snap-gene-29.30;
chr10	3030333	3031777	ID=Amillepora17028;Name=Amillepora17028;Alias=maker-chr10-snap-gene-30.35;
chr10	2972541	2976562	ID=Amillepora17019;Name=Amillepora17019;Alias=maker-chr10-snap-gene-30.32;
chr10	3013827	3019964	ID=Amillepora17025;Name=Amillepora17025;Alias=maker-chr10-snap-gene-30.34;
chr10	2980664	3004522	ID=Amillepora17022;Name=Amillepora17022;Alias=maker-chr10-snap-gene-30.33;
chr10	3004526	3013574	ID=Amillepora17023;Name=Amillepora17023;Alias=maker-chr10-snap-gene-30.36;
chr10	3020149	3045184	ID=Amillepora17026;Name=Amillepora17026;Alias=snap_masked-chr10-processed-gene-30.18;
chr10	3056101	3058727	ID=Amillepora17030;Name=Amillepora17030;Alias=snap_masked-chr10-processed-gene-30.21;
chr10	3047048	3055302	ID=Amillepora17029;Name=Amillepora17029;Alias=snap_masked-chr10-processed-gene-30.20;
chr10	3151460	3155716	ID=Amillepora17036;Name=Amillepora17036;Alias=maker-chr10-snap-gene-31.26;
chr10	3165364	3186369	ID=Amillepora17037;Name=Amillepora17037;Alias=maker-chr10-snap-gene-31.27;
chr10	3135649	3149089	ID=Amillepora17035;Name=Amillepora17035;Alias=snap_masked-chr10-processed-gene-31.12;
chr10	3111548	3124290	ID=Amillepora17033;Name=Amillepora17033;Alias=maker-chr10-augustus-gene-31.23;
chr10	3133873	3142725	ID=Amillepora17034;Name=Amillepora17034;Alias=maker-chr10-snap-gene-31.30;
chr10	3073153	3095196	ID=Amillepora17031;Name=Amillepora17031;Alias=maker-chr10-snap-gene-31.28;
chr10	3248906	3265778	ID=Amillepora17044;Name=Amillepora17044;Alias=maker-chr10-snap-gene-32.35;
chr10	3213999	3215793	ID=Amillepora17041;Name=Amillepora17041;Alias=maker-chr10-snap-gene-32.34;
chr10	3204196	3211850	ID=Amillepora17040;Name=Amillepora17040;Alias=snap_masked-chr10-processed-gene-32.11;
chr10	3186546	3194652	ID=Amillepora17038;Name=Amillepora17038;Alias=maker-chr10-snap-gene-32.36;
chr10	3216293	3221638	ID=Amillepora17042;Name=Amillepora17042;Alias=maker-chr10-snap-gene-32.38;
chr10	3203594	3211306	ID=Amillepora17039;Name=Amillepora17039;Alias=augustus_masked-chr10-processed-gene-32.5;
chr10	3222318	3235175	ID=Amillepora17043;Name=Amillepora17043;Alias=maker-chr10-snap-gene-32.39;
chr10	3267959	3273878	ID=Amillepora17045;Name=Amillepora17045;Alias=maker-chr10-snap-gene-32.40;
chr10	3314135	3314929	ID=Amillepora17047;Name=Amillepora17047;Alias=augustus_masked-chr10-processed-gene-33.1;
chr10	3280364	3282164	ID=Amillepora17046;Name=Amillepora17046;Alias=maker-chr10-augustus-gene-33.21;
chr10	3328236	3328947	ID=Amillepora17049;Name=Amillepora17049;Alias=maker-chr10-snap-gene-33.24;
chr10	3326957	3327456	ID=Amillepora17048;Name=Amillepora17048;Alias=maker-chr10-augustus-gene-33.22;
chr10	3480889	3486827	ID=Amillepora17058;Name=Amillepora17058;Alias=augustus_masked-chr10-processed-gene-34.10;
chr10	3408341	3418210	ID=Amillepora17054;Name=Amillepora17054;Alias=maker-chr10-augustus-gene-34.19;
chr10	3474797	3476345	ID=Amillepora17057;Name=Amillepora17057;Alias=maker-chr10-snap-gene-34.29;
