chr	start	end	name	mrF-L5-s1_S10	mrF-L5-s2_S11	mrF-L5-s3_S12	mrF-L5-t1_S7	mrF-L5-t2_S8	mrF-L5-t3_S9	mrF-N12-s1_S4	mrF-N12-s2_S5	mrF-N12-s3_S6	mrF-N12-t1_S1	mrF-N12-t2_S2	mrF-N12-t3_S3	mrM-L5-s1_S22	mrM-L5-s2_S23	mrM-L5-s3_S24	mrM-L5-t1_S19	mrM-L5-t2_S20	mrM-L5-t3_S21	mrM-N12-s1_S16	mrM-N12-s2_S17	mrM-N12-s3_S18	mrM-N12-t1_S13	mrM-N12-t2_S14	mrM-N12-t3_S15	
chr1	463830	463868	Low_complexity_13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
chr1	463830	463868	Low_complexity_14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
chr1	509520	509548	Low_complexity_15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	1
chr1	509520	509548	Low_complexity_16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	1
chr1	518398	518425	Low_complexity_17	0	4	0	1	1	2	0	0	0	0	0	0	30	36	27	16	23	23	32	17	12	20	23	28
chr1	518398	518425	Low_complexity_18	0	4	0	1	1	2	0	0	0	0	0	0	30	36	27	16	23	23	32	17	12	20	23	28
chr1	539890	539923	Low_complexity_19	5	2	0	1	0	0	3	0	0	0	0	0	17	3	3	4	3	7	5	3	6	4	6	3
chr1	539890	539923	Low_complexity_20	5	2	0	1	0	0	3	0	0	0	0	0	17	3	3	4	3	7	5	3	6	4	6	3
chr1	602446	602481	Low_complexity_21	8	6	7	11	4	5	1	0	0	0	2	0	1	0	0	1	1	0	1	0	1	0	0	3
chr1	602446	602481	Low_complexity_22	8	6	7	11	4	5	1	0	0	0	2	0	1	0	0	1	1	0	1	0	1	0	0	3
chr1	738647	738700	Low_complexity_23	7	2	1	3	2	5	5	1	1	2	3	3	8	2	0	3	1	2	1	0	3	1	0	6
chr1	738647	738700	Low_complexity_24	7	2	1	3	2	5	5	1	1	2	3	3	8	2	0	3	1	2	1	0	3	1	0	6
chr1	755863	755904	Low_complexity_25	3	2	1	0	1	0	0	0	0	0	0	0	12	7	3	11	5	3	4	1	0	0	0	0
chr1	755863	755904	Low_complexity_26	3	2	1	0	1	0	0	0	0	0	0	0	12	7	3	11	5	3	4	1	0	0	0	0
chr1	758002	758035	Low_complexity_27	5	15	13	15	15	15	1	18	9	14	0	3	8	0	2	2	1	0	3	1	2	2	1	2
chr1	758002	758035	Low_complexity_28	5	15	13	15	15	15	1	18	9	14	0	3	8	0	2	2	1	0	3	1	2	2	1	2
chr1	803949	803996	Low_complexity_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	803949	803996	Low_complexity_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	918427	918466	Low_complexity_31	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
chr1	918427	918466	Low_complexity_32	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
chr1	945489	945522	Low_complexity_33	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0
chr1	945489	945522	Low_complexity_34	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0
chr1	981383	981432	Low_complexity_35	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
chr1	981383	981432	Low_complexity_36	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
chr1	1057847	1057891	Low_complexity_37	0	0	1	0	0	0	0	0	0	0	0	0	5	4	0	0	0	5	3	1	2	2	1	4
chr1	1057847	1057891	Low_complexity_38	0	0	1	0	0	0	0	0	0	0	0	0	5	4	0	0	0	5	3	1	2	2	1	4
chr1	1084054	1084088	Low_complexity_39	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
chr1	1084054	1084088	Low_complexity_40	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
chr1	1093713	1093741	Low_complexity_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1
chr1	1093713	1093741	Low_complexity_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1
chr1	1114155	1114192	Low_complexity_43	0	1	0	0	0	0	0	0	0	0	0	0	13	5	5	6	6	9	10	3	5	5	5	8
chr1	1114155	1114192	Low_complexity_44	0	1	0	0	0	0	0	0	0	0	0	0	13	5	5	6	6	9	10	3	5	5	5	8
chr1	1174245	1174286	Low_complexity_45	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	1
chr1	1174245	1174286	Low_complexity_46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	0	0	1
chr1	1174875	1174907	Low_complexity_47	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	3	0	0	0	1	0	0	0	2
chr1	1174875	1174907	Low_complexity_48	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	3	0	0	0	1	0	0	0	2
chr1	1179854	1179908	Low_complexity_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	1179854	1179908	Low_complexity_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	1180148	1180193	Low_complexity_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
chr1	1180148	1180193	Low_complexity_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
chr1	1195864	1195938	Low_complexity_53	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0
chr1	1195864	1195938	Low_complexity_54	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0
chr1	1239646	1239717	Low_complexity_55	5	3	0	1	0	0	0	0	0	0	0	0	15	6	3	9	4	11	9	5	4	10	4	17
chr1	1239646	1239717	Low_complexity_56	5	3	0	1	0	0	0	0	0	0	0	0	15	6	3	9	4	11	9	5	4	10	4	17
chr1	1286144	1286172	Low_complexity_57	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	4	0	1	0	0	4
chr1	1286144	1286172	Low_complexity_58	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	4	0	1	0	0	4
chr1	1365401	1365488	Low_complexity_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
chr1	1365401	1365488	Low_complexity_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
chr1	1366036	1366084	Low_complexity_61	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	1366036	1366084	Low_complexity_62	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	1373192	1373225	Low_complexity_63	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
chr1	1373192	1373225	Low_complexity_64	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0
chr1	1455322	1455350	Low_complexity_65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
chr1	1455322	1455350	Low_complexity_66	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
chr1	1466781	1466830	Low_complexity_67	5	6	1	2	2	2	0	0	0	0	0	0	14	14	3	12	3	15	8	0	3	3	2	4
chr1	1466781	1466830	Low_complexity_68	5	6	1	2	2	2	0	0	0	0	0	0	14	14	3	12	3	15	8	0	3	3	2	4
chr1	1505336	1505394	Low_complexity_69	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1
chr1	1505336	1505394	Low_complexity_70	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1
chr1	1519277	1519339	Low_complexity_71	2	8	7	10	10	12	0	32	12	19	2	20	6	3	3	2	3	5	1	0	1	1	0	0
chr1	1519277	1519339	Low_complexity_72	2	8	7	10	10	12	0	32	12	19	2	20	6	3	3	2	3	5	1	0	1	1	0	0
chr1	1529372	1529487	Low_complexity_73	0	0	0	0	0	0	0	0	0	0	0	0	22	5	6	7	6	1	19	3	2	4	1	13
chr1	1529372	1529487	Low_complexity_74	0	0	0	0	0	0	0	0	0	0	0	0	22	5	6	7	6	1	19	3	2	4	1	13
chr1	1592645	1592701	Low_complexity_75	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	4	0	4	5	0	0	0	0	1
chr1	1592645	1592701	Low_complexity_76	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	4	0	4	5	0	0	0	0	1
chr1	1594372	1594434	Low_complexity_77	1	1	0	0	0	0	1	5	3	4	0	0	6	3	0	1	0	3	4	0	0	2	0	1
chr1	1594372	1594434	Low_complexity_78	1	1	0	0	0	0	1	5	3	4	0	0	6	3	0	1	0	3	4	0	0	2	0	1
chr1	1595671	1595775	Low_complexity_79	6	0	0	1	0	0	3	0	1	0	0	1	8	1	6	3	3	1	5	2	1	0	2	8
chr1	1595671	1595775	Low_complexity_80	6	0	0	1	0	0	3	0	1	0	0	1	8	1	6	3	3	1	5	2	1	0	2	8
chr1	1596406	1596446	Low_complexity_81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr1	1596406	1596446	Low_complexity_82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr1	1634028	1634069	Low_complexity_83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr1	1634028	1634069	Low_complexity_84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr1	1720757	1720817	Low_complexity_85	0	0	0	0	0	0	0	0	6	1	0	0	2	0	0	0	0	1	12	5	12	7	6	5
chr1	1720757	1720817	Low_complexity_86	0	0	0	0	0	0	0	0	6	1	0	0	2	0	0	0	0	1	12	5	12	7	6	5
chr1	1797389	1797434	Low_complexity_87	1	0	0	1	0	0	0	0	0	0	1	0	5	1	1	0	1	0	4	0	1	1	2	4
chr1	1797389	1797434	Low_complexity_88	1	0	0	1	0	0	0	0	0	0	1	0	5	1	1	0	1	0	4	0	1	1	2	4
chr1	1823166	1823225	Low_complexity_89	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	2	2	2	0	1	0	0	4
chr1	1823166	1823225	Low_complexity_90	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	2	2	2	0	1	0	0	4
chr1	1877725	1877783	Low_complexity_91	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	2	1	1	0	1
chr1	1877725	1877783	Low_complexity_92	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	3	2	1	1	0	1
chr1	1902534	1902571	Low_complexity_93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr1	1902534	1902571	Low_complexity_94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr1	2035291	2035323	Low_complexity_95	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr1	2035291	2035323	Low_complexity_96	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr1	2103400	2103447	Low_complexity_97	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr1	2103400	2103447	Low_complexity_98	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr1	2231691	2231764	Low_complexity_99	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0
chr1	2231691	2231764	Low_complexity_100	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0
chr1	2305776	2305811	Low_complexity_101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	2305776	2305811	Low_complexity_102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	2313368	2313414	Low_complexity_103	0	2	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	2	0	0	0	0	0
chr1	2313368	2313414	Low_complexity_104	0	2	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	2	0	0	0	0	0
chr1	2418353	2418401	Low_complexity_105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
chr1	2418353	2418401	Low_complexity_106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
chr1	2472229	2472281	Low_complexity_107	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
chr1	2472229	2472281	Low_complexity_108	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
chr1	2480459	2480492	Low_complexity_109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr1	2480459	2480492	Low_complexity_110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr1	2485468	2485499	Low_complexity_111	3	0	0	0	0	0	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0
chr1	2485468	2485499	Low_complexity_112	3	0	0	0	0	0	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0
chr1	2605404	2605453	Low_complexity_113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	2605404	2605453	Low_complexity_114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	2629209	2629319	Low_complexity_115	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
chr1	2629209	2629319	Low_complexity_116	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
chr1	2697274	2697356	Low_complexity_117	2	1	0	1	0	0	1	0	0	0	0	1	2	3	5	8	1	9	7	13	10	4	5	6
chr1	2697274	2697356	Low_complexity_118	2	1	0	1	0	0	1	0	0	0	0	1	2	3	5	8	1	9	7	13	10	4	5	6
chr1	2794234	2794261	Low_complexity_119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr1	2794234	2794261	Low_complexity_120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr1	2834059	2834092	Low_complexity_121	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
chr1	2834059	2834092	Low_complexity_122	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
chr1	2970834	2970875	Low_complexity_123	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	5	0	0	1	0	1	3
chr1	2970834	2970875	Low_complexity_124	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	5	0	0	1	0	1	3
chr1	3012221	3012254	Low_complexity_125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr1	3012221	3012254	Low_complexity_126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr1	3076363	3076407	Low_complexity_127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
chr1	3076363	3076407	Low_complexity_128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
chr1	3089412	3089448	Low_complexity_129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	3089412	3089448	Low_complexity_130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	3091382	3091416	Low_complexity_131	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr1	3091382	3091416	Low_complexity_132	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
chr1	3121258	3121338	Low_complexity_133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
chr1	3121258	3121338	Low_complexity_134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
chr1	3125258	3125295	Low_complexity_135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
chr1	3125258	3125295	Low_complexity_136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
chr1	3131304	3131344	Low_complexity_137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	3131304	3131344	Low_complexity_138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	3193300	3193341	Low_complexity_139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr1	3193300	3193341	Low_complexity_140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr1	3194399	3194441	Low_complexity_141	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
chr1	3194399	3194441	Low_complexity_142	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
chr1	3225729	3225762	Low_complexity_143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr1	3225729	3225762	Low_complexity_144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr1	3238592	3238656	Low_complexity_145	1	0	0	0	0	0	1	2	0	1	0	1	1	0	0	0	0	1	2	0	1	0	0	0
chr1	3238592	3238656	Low_complexity_146	1	0	0	0	0	0	1	2	0	1	0	1	1	0	0	0	0	1	2	0	1	0	0	0
chr1	3250021	3250062	Low_complexity_147	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	4	0	0	0	1	0
chr1	3250021	3250062	Low_complexity_148	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	4	0	0	0	1	0
chr1	3284803	3284881	Low_complexity_149	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	2	0	0	0
chr1	3284803	3284881	Low_complexity_150	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	1	0	2	0	0	0
chr1	3297966	3297992	Low_complexity_151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	3297966	3297992	Low_complexity_152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	3351429	3351468	Low_complexity_153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	3351429	3351468	Low_complexity_154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	3354360	3354401	Low_complexity_155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1	3354360	3354401	Low_complexity_156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1	3521449	3521497	Low_complexity_157	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	2	0	0	0
chr1	3521449	3521497	Low_complexity_158	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	2	0	0	0
chr1	3552980	3553014	Low_complexity_159	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
chr1	3552980	3553014	Low_complexity_160	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
chr1	3639384	3639410	Low_complexity_161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
chr1	3639384	3639410	Low_complexity_162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
chr1	3728369	3728411	Low_complexity_163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr1	3728369	3728411	Low_complexity_164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr1	3767016	3767093	Low_complexity_165	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	1	0	0	2	0	0	2	1	2
chr1	3767016	3767093	Low_complexity_166	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	1	0	0	2	0	0	2	1	2
chr1	3915832	3915943	Low_complexity_167	1	3	5	2	2	3	1	3	1	0	0	0	7	16	9	8	2	13	13	11	8	7	7	17
chr1	3915832	3915943	Low_complexity_168	1	3	5	2	2	3	1	3	1	0	0	0	7	16	9	8	2	13	13	11	8	7	7	17
chr1	4072203	4072251	Low_complexity_169	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	1	3	3
chr1	4072203	4072251	Low_complexity_170	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	1	3	3
chr1	4125416	4125468	Low_complexity_171	0	0	0	0	1	0	0	0	1	0	0	0	17	15	11	13	8	17	25	12	23	20	11	24
chr1	4125416	4125468	Low_complexity_172	0	0	0	0	1	0	0	0	1	0	0	0	17	15	11	13	8	17	25	12	23	20	11	24
chr1	4252127	4252168	Low_complexity_173	0	0	0	0	0	0	1	0	0	0	0	0	27	8	6	11	4	10	14	7	14	11	8	11
chr1	4252127	4252168	Low_complexity_174	0	0	0	0	0	0	1	0	0	0	0	0	27	8	6	11	4	10	14	7	14	11	8	11
chr1	4318793	4318871	Low_complexity_175	10	1	0	0	2	0	6	0	0	0	0	2	5	4	0	0	1	1	0	1	0	0	1	5
chr1	4318793	4318871	Low_complexity_176	10	1	0	0	2	0	6	0	0	0	0	2	5	4	0	0	1	1	0	1	0	0	1	5
chr1	4452390	4452440	Low_complexity_177	14	9	12	20	11	19	8	15	9	16	27	21	17	22	15	10	11	19	14	20	10	24	7	19
chr1	4452390	4452440	Low_complexity_178	14	9	12	20	11	19	8	15	9	16	27	21	17	22	15	10	11	19	14	20	10	24	7	19
chr1	4463069	4463119	Low_complexity_179	14	16	9	14	10	15	16	11	11	10	23	21	13	13	13	6	11	17	11	19	20	7	16	32
chr1	4463069	4463119	Low_complexity_180	14	16	9	14	10	15	16	11	11	10	23	21	13	13	13	6	11	17	11	19	20	7	16	32
chr1	4487959	4487991	Low_complexity_181	2	1	0	0	0	0	0	0	0	0	0	0	26	25	9	9	19	32	24	18	25	17	22	36
chr1	4487959	4487991	Low_complexity_182	2	1	0	0	0	0	0	0	0	0	0	0	26	25	9	9	19	32	24	18	25	17	22	36
chr1	4498389	4498414	Low_complexity_183	0	1	0	0	0	0	1	0	0	2	0	0	13	9	6	10	4	9	9	6	9	3	6	20
chr1	4498389	4498414	Low_complexity_184	0	1	0	0	0	0	1	0	0	2	0	0	13	9	6	10	4	9	9	6	9	3	6	20
chr1	4500756	4500802	Low_complexity_185	3	4	1	2	2	4	1	5	13	1	1	1	17	17	11	16	10	14	22	24	23	24	32	54
chr1	4500756	4500802	Low_complexity_186	3	4	1	2	2	4	1	5	13	1	1	1	17	17	11	16	10	14	22	24	23	24	32	54
chr1	4557459	4557580	Low_complexity_187	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2
chr1	4557459	4557580	Low_complexity_188	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2
chr1	4558405	4558464	Low_complexity_189	50	26	1	9	8	6	12	1	0	2	4	1	60	46	37	34	42	38	32	18	17	22	17	49
chr1	4558405	4558464	Low_complexity_190	50	26	1	9	8	6	12	1	0	2	4	1	60	46	37	34	42	38	32	18	17	22	17	49
chr1	4587119	4587178	Low_complexity_191	21	6	2	6	6	1	3	1	0	0	6	5	48	61	53	35	32	55	22	17	29	24	33	39
chr1	4587119	4587178	Low_complexity_192	21	6	2	6	6	1	3	1	0	0	6	5	48	61	53	35	32	55	22	17	29	24	33	39
chr1	4623468	4623500	Low_complexity_193	11	6	1	5	3	1	14	4	0	8	6	6	1	5	3	3	1	4	7	4	3	3	2	7
chr1	4623468	4623500	Low_complexity_194	11	6	1	5	3	1	14	4	0	8	6	6	1	5	3	3	1	4	7	4	3	3	2	7
