"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
133 0.253526088120539 2 154 "GO:0015629" "actin cytoskeleton" 0.981251236808661
-33 0.574783781782781 2 685 "GO:0015630" "microtubule cytoskeleton" 0.981251236808661
301 0.13657028496264 2 50 "GO:0015934" "large ribosomal subunit" 0.981251236808661
-63 0.630673946855107 3 123 "GO:0016323" "basolateral plasma membrane" 0.981251236808661
58 0.602550987436203 3 168 "GO:0016324" "apical plasma membrane" 0.981251236808661
286 0.101990167879044 2 67 "GO:0016363;GO:0034399" "nuclear periphery" 0.981251236808661
169 0.132000854847929 2 166 "GO:0016604" "nuclear body" 0.981251236808661
205 0.162234660350377 6 96 "GO:0016607" "nuclear speck" 0.981251236808661
87 0.566250698293354 2 89 "GO:0019897;GO:0019898" "extrinsic component of membrane" 0.981251236808661
54 0.690616508941889 4 114 "GO:0030016;GO:0030017" "myofibril" 0.981251236808661
168 0.354725255023513 2 62 "GO:0030018;GO:0031674" "I band" 0.981251236808661
6 0.969063110868543 4 75 "GO:0030027" "lamellipodium" 0.993089276477358
-65 0.4683540803792 1 266 "GO:0030054" "cell junction" 0.981251236808661
224 0.217494759384233 2 62 "GO:0030055;GO:0005924;GO:0005925" "cell-substrate junction" 0.981251236808661
73 0.494654116193273 2 183 "GO:0030133" "transport vesicle" 0.981251236808661
-31 0.781096154267687 2 174 "GO:0030135;GO:0030136" "coated vesicle" 0.981251236808661
147 0.218559655280335 2 147 "GO:0030139" "endocytic vesicle" 0.981251236808661
-24 0.842709245949796 3 147 "GO:0030141" "secretory granule" 0.993089276477358
54 0.504147733926743 2 328 "GO:0030424" "axon" 0.981251236808661
80 0.350615018066794 2 296 "GO:0030425" "dendrite" 0.981251236808661
-148 0.319205024598824 3 93 "GO:0030426;GO:0030427" "site of polarized growth" 0.981251236808661
83 0.606191706328515 2 79 "GO:0030496" "midbody" 0.981251236808661
94 0.584683413260942 4 70 "GO:0030658" "transport vesicle membrane" 0.981251236808661
21 0.900771290053195 2 75 "GO:0030662" "coated vesicle membrane" 0.993089276477358
-57 0.770247477477119 2 53 "GO:0030665" "clathrin-coated vesicle membrane" 0.981251236808661
171 0.338550683432194 3 64 "GO:0030666" "endocytic vesicle membrane" 0.981251236808661
10 0.924879829129345 2 205 "GO:0031012" "extracellular matrix" 0.993089276477358
69 0.729170912181904 3 52 "GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 0.981251236808661
-130 0.26118895534736 2 157 "GO:0031252" "cell leading edge" 0.981251236808661
65 0.608335229008003 3 130 "GO:0031253" "cell projection membrane" 0.981251236808661
-104 0.582486796628748 2 57 "GO:0031256" "leading edge membrane" 0.981251236808661
-125 0.343901503206813 2 120 "GO:0031300;GO:0031301" "intrinsic component of organelle membrane" 0.981251236808661
-8 0.968354849628893 2 55 "GO:0031594" "neuromuscular junction" 0.993089276477358
-12 0.952927329480203 5 53 "GO:0031902" "late endosome membrane" 0.993089276477358
214 0.0779261436514934 4 142 "GO:0031965" "nuclear membrane" 0.981251236808661
-12 0.85776391050422 2 545 "GO:0031967;GO:0031975" "envelope" 0.993089276477358
-41 0.783641486232312 2 94 "GO:0031985" "Golgi cisterna" 0.981251236808661
53 0.78168204301899 4 56 "GO:0032580" "Golgi cisterna membrane" 0.981251236808661
-151 0.410940284309606 3 61 "GO:0032838" "plasma membrane bounded cell projection cytoplasm" 0.981251236808661
-127 0.531054554403267 2 50 "GO:0032993" "protein-DNA complex" 0.981251236808661
34 0.761191614811861 2 168 "GO:0033267" "axon part" 0.981251236808661
91 0.536315507624824 2 95 "GO:0034702" "ion channel complex" 0.981251236808661
188 0.305680789934035 3 61 "GO:0034703" "cation channel complex" 0.981251236808661
103 0.472572645518839 2 100 "GO:0035770;GO:0036464" "ribonucleoprotein granule" 0.981251236808661
13 0.947433927295642 5 57 "GO:0042470;GO:0048770" "melanosome" 0.993089276477358
59 0.344109343158262 3 591 "GO:0043005" "neuron projection" 0.981251236808661
-4 0.958872918159712 2 378 "GO:0043025;GO:0044297" "cell body" 0.993089276477358
209 0.250331200036872 5 62 "GO:0043186;GO:0045495;GO:0060293" "pole plasm" 0.981251236808661
291 0.068302068810146 3 81 "GO:0043195;GO:0098793;GO:0043679;GO:0044306" "neuron projection terminus" 0.981251236808661
108 0.590559468712548 3 51 "GO:0043204" "perikaryon" 0.981251236808661
93 0.500145642491725 2 108 "GO:0043235" "receptor complex" 0.981251236808661
-5 0.968924126041057 2 148 "GO:0043292;GO:0044449" "contractile fiber" 0.993089276477358
-120 0.5012116327239 2 65 "GO:0043296" "apical junction complex" 0.981251236808661
40 0.784602943285739 2 99 "GO:0044420" "extracellular matrix component" 0.981251236808661
45 0.511463561182941 1 470 "GO:0044421" "extracellular region part" 0.981251236808661
-94 0.169983147419904 3 477 "GO:0044427;GO:0005694" "chromosome" 0.981251236808661
-21 0.767342105164823 2 438 "GO:0044429" "mitochondrial part" 0.981251236808661
47 0.494431218685279 2 465 "GO:0044431" "Golgi apparatus part" 0.981251236808661
41 0.585840545098199 2 382 "GO:0044433" "cytoplasmic vesicle part" 0.981251236808661
33 0.782053068781427 3 150 "GO:0044441;GO:0031514" "ciliary part" 0.981251236808661
54 0.718627582090017 2 93 "GO:0044445" "cytosolic part" 0.981251236808661
-90 0.59858865723092 2 70 "GO:0044448" "cell cortex part" 0.981251236808661
52 0.780211087161285 2 58 "GO:0044450" "microtubule organizing center part" 0.981251236808661
57 0.394478300893014 4 506 "GO:0044451" "nucleoplasm part" 0.981251236808661
-79 0.614217821756326 3 84 "GO:0044455" "mitochondrial membrane part" 0.981251236808661
104 0.193385807167394 1 343 "GO:0044456" "synapse part" 0.981251236808661
-114 0.379386454315566 3 124 "GO:0045121;GO:0098857;GO:0098589" "membrane region" 0.981251236808661
52 0.572339378296017 2 250 "GO:0045177" "apical part of cell" 0.981251236808661
22 0.761678082714235 1 434 "GO:0045202" "synapse" 0.981251236808661
115 0.425325849964443 2 100 "GO:0045211" "postsynaptic membrane" 0.981251236808661
10 0.953446957938289 2 69 "GO:0045335" "phagocytic vesicle" 0.993089276477358
193 0.334364052381915 2 51 "GO:0046930" "pore complex" 0.981251236808661
63 0.407775862073274 2 378 "GO:0048471" "perinuclear region of cytoplasm" 0.981251236808661
-20 0.918762040483613 3 52 "GO:0055037" "recycling endosome" 0.993089276477358
165 0.210631232179916 3 119 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 0.981251236808661
-51 0.703073811040118 5 117 "GO:0071011;GO:0071013" "precatalytic spliceosome" 0.981251236808661
55 0.65820801713269 3 136 "GO:0097060" "synaptic membrane" 0.981251236808661
-65 0.726575313536825 2 60 "GO:0097223" "sperm part" 0.981251236808661
194 0.0701770372368842 2 184 "GO:0098552" "side of membrane" 0.981251236808661
46 0.500997391752457 2 487 "GO:0098590" "plasma membrane region" 0.981251236808661
-49 0.683685599559904 2 146 "GO:0098687" "chromosomal region" 0.981251236808661
-17 0.861308795405246 3 227 "GO:0098791;GO:0031984" "organelle subcompartment" 0.993089276477358
63 0.365185815051868 2 470 "GO:0098796" "membrane protein complex" 0.981251236808661
176 0.0793415386780695 2 210 "GO:0098797" "plasma membrane protein complex" 0.981251236808661
-82 0.56400814254027 2 103 "GO:0098798" "mitochondrial protein complex" 0.981251236808661
196 0.229934353503964 2 77 "GO:0098802" "plasma membrane receptor complex" 0.981251236808661
-11 0.870203433388876 2 505 "GO:0098805" "whole membrane" 0.993089276477358
-54 0.744842561459279 4 74 "GO:0098858" "actin-based cell projection" 0.981251236808661
84 0.560299733176232 2 100 "GO:0098862" "cluster of actin-based cell projections" 0.981251236808661
-24 0.801022424870441 2 234 "GO:0099503" "secretory vesicle" 0.981251236808661
21 0.809532270367145 2 296 "GO:0099512;GO:0099081;GO:0099080" "supramolecular complex" 0.981251236808661
43 0.714890021362553 4 150 "GO:0099513" "polymeric cytoskeletal fiber" 0.981251236808661
73 0.229767725343657 2 622 "GO:0120038;GO:0044463" "cell projection part" 0.981251236808661
45 0.451827465726296 2 652 "GO:1902494" "catalytic complex" 0.981251236808661
31 0.80812569641165 3 127 "GO:1902495;GO:1990351" "transporter complex" 0.981251236808661
17 0.923872209269167 2 65 "GO:1904949" "ATPase complex" 0.993089276477358
17 0.92923017300593 2 53 "GO:1905368" "peptidase complex" 0.993089276477358
33 0.692315434803872 2 313 "GO:1990234" "transferase complex" 0.981251236808661
9 0.911310818987764 2 367 "GO:1990904" "ribonucleoprotein complex" 0.993089276477358
