"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-178 0.934238212107141 3 244 "GO:0001568;GO:0001944;GO:0048514" "vasculature development" 0.995737617451985
-137 0.955172550476406 3 548 "GO:0001654;GO:0007423" "sensory organ development" 0.995737617451985
-78 0.740761988938662 3 235 "GO:0001655;GO:0072001" "urogenital system development" 0.995737617451985
111 0.203558350699877 2 187 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 0.98217035517035
-211 0.963431164143746 3 244 "GO:0001667" "ameboidal-type cell migration" 0.995737617451985
-140 0.80703632978218 5 128 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.995737617451985
110 0.191410736300659 2 211 "GO:0001701" "in utero embryonic development" 0.98217035517035
-58 0.598578054884179 2 60 "GO:0001703" "gastrulation with mouth forming first" 0.995737617451985
-376 0.976430065103908 3 92 "GO:0001704;GO:0001707;GO:0048332" "formation of primary germ layer" 0.995737617451985
-229 0.898673331225364 2 103 "GO:0001708" "cell fate specification" 0.995737617451985
2 0.495388462860901 3 138 "GO:0001709" "cell fate determination" 0.995737617451985
-150 0.738876306304776 4 60 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.995737617451985
-110 0.706602405445269 5 81 "GO:0001738" "morphogenesis of a polarized epithelium" 0.995737617451985
-162 0.90432506256902 6 220 "GO:0001745;GO:0048749" "compound eye development" 0.995737617451985
-191 0.861498259313938 3 107 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.995737617451985
-199 0.919197373990223 2 166 "GO:0001754;GO:0046530" "photoreceptor cell differentiation" 0.995737617451985
-28 0.555887283072835 2 84 "GO:0001756;GO:0061053" "somite development" 0.995737617451985
-174 0.865581040403606 2 135 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 0.995737617451985
-446 0.98318789647989 2 75 "GO:0001764" "neuron migration" 0.995737617451985
-149 0.910617262934937 2 277 "GO:0001775" "cell activation" 0.995737617451985
-34 0.584212060406538 2 131 "GO:0001817" "regulation of cytokine production" 0.995737617451985
-101 0.697321967971958 2 87 "GO:0001819" "positive regulation of cytokine production" 0.995737617451985
-54 0.6439749669973 3 156 "GO:0001822" "kidney development" 0.995737617451985
294 0.0393754353806492 2 119 "GO:0001838;GO:0072175;GO:0035148" "tube formation" 0.897386687085776
499 0.00591736003979177 4 84 "GO:0001841" "neural tube formation" 0.897386687085776
602 0.00449777305177888 3 62 "GO:0001843;GO:0060606;GO:0014020" "primary neural tube formation" 0.897386687085776
14 0.470414825925725 4 95 "GO:0001889;GO:0061008" "hepaticobiliary system development" 0.995737617451985
-23 0.567154561606879 2 177 "GO:0001894;GO:0048871" "multicellular organismal homeostasis" 0.995737617451985
244 0.0489383274717611 3 154 "GO:0001933;GO:0042326" "negative regulation of phosphorylation" 0.897386687085776
-135 0.744671188808338 5 78 "GO:0001947;GO:0003143;GO:0061371" "determination of heart left/right asymmetry" 0.995737617451985
-229 0.98917232050346 3 348 "GO:0002064" "epithelial cell development" 0.995737617451985
-425 0.980645492947473 2 78 "GO:0002065" "columnar/cuboidal epithelial cell differentiation" 0.995737617451985
-15 0.536783562314836 3 119 "GO:0002218;GO:0002253;GO:0045089;GO:0002757;GO:0002764" "activation of immune response" 0.995737617451985
36 0.433933830521301 2 72 "GO:0002221;GO:0002758" "innate immune response-activating signal transduction" 0.995737617451985
19 0.465941257521384 6 64 "GO:0002224;GO:0008063;GO:0034142" "Toll signaling pathway" 0.995737617451985
9 0.479971755978699 3 114 "GO:0002237;GO:0032496" "response to molecule of bacterial origin" 0.995737617451985
34 0.444855429529911 3 56 "GO:0002250;GO:0002460" "adaptive immune response" 0.995737617451985
13 0.467633810139067 2 134 "GO:0002252" "immune effector process" 0.995737617451985
-359 0.919025513703597 2 50 "GO:0002262" "myeloid cell homeostasis" 0.995737617451985
135 0.296089692365056 2 52 "GO:0002274" "myeloid leukocyte activation" 0.98217035517035
43 0.432985399604685 3 50 "GO:0002443" "leukocyte mediated immunity" 0.995737617451985
85 0.362861946868741 3 56 "GO:0002474" "antigen processing and presentation of peptide antigen via MHC class I" 0.995737617451985
98 0.336492017031718 4 61 "GO:0002495;GO:0002504;GO:0019886" "antigen processing and presentation of peptide antigen via MHC class II" 0.98217035517035
-110 0.852247249401463 3 313 "GO:0002520;GO:0030097;GO:0048534" "immune system development" 0.995737617451985
-166 0.841217906155387 3 121 "GO:0002521" "leukocyte differentiation" 0.995737617451985
-156 0.730178191855707 2 51 "GO:0002573" "myeloid leukocyte differentiation" 0.995737617451985
-48 0.685600172147065 3 358 "GO:0002682" "regulation of immune system process" 0.995737617451985
109 0.275042092008125 2 100 "GO:0002683" "negative regulation of immune system process" 0.98217035517035
-118 0.832349510831262 2 225 "GO:0002684" "positive regulation of immune system process" 0.995737617451985
-126 0.797581114316912 2 145 "GO:0002694;GO:0050865;GO:0051249" "regulation of cell activation" 0.995737617451985
-267 0.924804361469591 3 96 "GO:0002696;GO:0050867;GO:0051251" "positive regulation of cell activation" 0.995737617451985
76 0.327075882130504 2 117 "GO:0002697" "regulation of immune effector process" 0.98217035517035
-172 0.775967159271719 5 64 "GO:0002699" "positive regulation of immune effector process" 0.995737617451985
173 0.239855066424902 2 55 "GO:0002700" "regulation of production of molecular mediator of immune response" 0.98217035517035
3 0.494540692370135 5 60 "GO:0002819;GO:0002703" "regulation of leukocyte mediated immunity" 0.995737617451985
155 0.228528447619264 4 76 "GO:0002831" "regulation of response to biotic stimulus" 0.98217035517035
155 0.175658603104367 5 120 "GO:0003001;GO:0007269;GO:0099643;GO:0023061" "signal release" 0.98217035517035
-7 0.519183851112615 4 151 "GO:0003007" "heart morphogenesis" 0.995737617451985
-169 0.830886582977889 2 106 "GO:0003012;GO:0006936" "muscle system process" 0.995737617451985
-102 0.762612762019666 2 164 "GO:0003013;GO:0008015" "circulatory system process" 0.995737617451985
-90 0.653565371365644 2 63 "GO:0003205" "cardiac chamber development" 0.995737617451985
-32 0.626946317527865 2 364 "GO:0005975" "carbohydrate metabolic process" 0.995737617451985
-146 0.791662616120737 3 102 "GO:0005996;GO:0019318" "monosaccharide metabolic process" 0.995737617451985
-35 0.564186440807754 3 69 "GO:0006006" "glucose metabolic process" 0.995737617451985
-294 0.927045861709056 2 81 "GO:0006022;GO:0030203" "aminoglycan metabolic process" 0.995737617451985
-133 0.723729102926866 2 66 "GO:0006029" "proteoglycan metabolic process" 0.995737617451985
138 0.150406493721156 2 188 "GO:0006066" "alcohol metabolic process" 0.98217035517035
-95 0.886188737883512 3 576 "GO:0006082;GO:0019752;GO:0043436" "organic acid metabolic process" 0.995737617451985
82 0.281997693653338 3 164 "GO:0006091;GO:0015980" "generation of precursor metabolites and energy" 0.98217035517035
17 0.472551069887346 2 57 "GO:0006112" "energy reserve metabolic process" 0.995737617451985
-60 0.678543925909136 2 203 "GO:0006140;GO:1900542" "regulation of nucleotide metabolic process" 0.995737617451985
139 0.181786993890717 -1 143 "GO:0006184;GO:0046039;GO:1901068;GO:1901069" "guanosine-containing compound metabolic process" 0.98217035517035
-6 0.528526221193826 3 439 "GO:0006259" "DNA metabolic process" 0.995737617451985
-32 0.578617964700891 5 127 "GO:0006260" "DNA replication" 0.995737617451985
-9 0.517666697774388 2 79 "GO:0006261" "DNA-dependent DNA replication" 0.995737617451985
-23 0.540201414277593 3 63 "GO:0006275" "regulation of DNA replication" 0.995737617451985
2 0.492329164525629 5 226 "GO:0006281" "DNA repair" 0.995737617451985
395 0.0529740068583186 2 55 "GO:0006289" "nucleotide-excision repair" 0.897386687085776
11 0.477794072854453 2 84 "GO:0006302" "double-strand break repair" 0.995737617451985
207 0.207465691904841 4 51 "GO:0006308" "DNA catabolic process" 0.98217035517035
-234 0.910314318131842 5 109 "GO:0006310" "DNA recombination" 0.995737617451985
-213 0.848137044115179 2 77 "GO:0006323" "DNA packaging" 0.995737617451985
-212 0.97406175143112 3 288 "GO:0006325" "chromatin organization" 0.995737617451985
-192 0.77357660903068 2 50 "GO:0006333" "chromatin assembly or disassembly" 0.995737617451985
-52 0.599220701835549 2 76 "GO:0006338" "chromatin remodeling" 0.995737617451985
162 0.0374561227125457 6 422 "GO:0006351;GO:0097659;GO:0032774" "RNA biosynthetic process" 0.897386687085776
291 0.0547468069497694 2 100 "GO:0006352;GO:0006367" "DNA-templated transcription, initiation" 0.897386687085776
309 0.0788820365149095 2 69 "GO:0006353" "DNA-templated transcription, termination" 0.958305229370372
29 0.455101686110813 5 51 "GO:0006354" "DNA-templated transcription, elongation" 0.995737617451985
-220 0.844700394709455 2 70 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.995737617451985
160 0.0650729816606275 2 308 "GO:0006366" "transcription by RNA polymerase II" 0.897386687085776
13 0.446337573883258 2 389 "GO:0006396" "RNA processing" 0.995737617451985
-37 0.627456524914317 2 267 "GO:0006397" "mRNA processing" 0.995737617451985
21 0.465493046503684 7 58 "GO:0006399" "tRNA metabolic process" 0.995737617451985
204 0.0958587981884313 2 136 "GO:0006403" "RNA localization" 0.98217035517035
329 0.0634716596517415 2 71 "GO:0006405;GO:0006406;GO:0051028" "mRNA transport" 0.897386687085776
242 0.111360064119061 3 84 "GO:0006413" "translational initiation" 0.98217035517035
-19 0.529640424153892 2 53 "GO:0006414" "translational elongation" 0.995737617451985
61 0.326484132165115 3 182 "GO:0006417;GO:0034248" "regulation of cellular amide metabolic process" 0.98217035517035
184 0.117646910558817 2 138 "GO:0006457" "protein folding" 0.98217035517035
276 0.0583600853726829 6 107 "GO:0006469;GO:0033673" "negative regulation of kinase activity" 0.897386687085776
204 0.171432963174006 2 71 "GO:0006470" "protein dephosphorylation" 0.98217035517035
-234 0.887213827278026 6 89 "GO:0006473;GO:0043543;GO:0006475;GO:0016573;GO:0018393;GO:0018394" "protein acylation" 0.995737617451985
-61 0.599002003553978 3 55 "GO:0006479;GO:0008213" "protein methylation" 0.995737617451985
185 0.0965432348696011 3 166 "GO:0006486;GO:0043413;GO:0070085;GO:0009101" "glycoprotein biosynthetic process" 0.98217035517035
158 0.242532164559408 6 64 "GO:0006487;GO:0018196;GO:0018279" "protein N-linked glycosylation" 0.98217035517035
134 0.0609477416457047 2 467 "GO:0006508" "proteolysis" 0.897386687085776
204 0.0544784373036216 7 208 "GO:0006511;GO:0019941;GO:0043632;GO:0051603;GO:0044257" "cellular protein catabolic process" 0.897386687085776
-155 0.926304228227673 2 300 "GO:0006518;GO:0043043;GO:0043604;GO:0006412" "amide biosynthetic process" 0.995737617451985
-99 0.813113979282335 2 274 "GO:0006520" "cellular amino acid metabolic process" 0.995737617451985
-91 0.714130503580168 2 130 "GO:0006575" "cellular modified amino acid metabolic process" 0.995737617451985
86 0.327644560856972 2 89 "GO:0006576;GO:0044106;GO:0009308" "amine metabolic process" 0.98217035517035
0 0.501513939109692 5 277 "GO:0006605;GO:0072594" "protein targeting" 0.995737617451985
329 0.0549634368092632 5 78 "GO:0006606;GO:0051170" "import into nucleus" 0.897386687085776
-149 0.813555051793702 2 119 "GO:0006612;GO:0090150" "establishment of protein localization to membrane" 0.995737617451985
-95 0.660679399868313 7 63 "GO:0006613;GO:0006614;GO:0045047;GO:0072599;GO:0070972" "protein localization to endoplasmic reticulum" 0.995737617451985
45 0.285781674965744 2 572 "GO:0006629;GO:0044255" "lipid metabolic process" 0.98217035517035
-4 0.509674247645402 3 134 "GO:0006631" "fatty acid metabolic process" 0.995737617451985
267 0.0796906453897467 4 92 "GO:0006643" "membrane lipid metabolic process" 0.958305229370372
-74 0.715842957101193 2 198 "GO:0006644" "phospholipid metabolic process" 0.995737617451985
128 0.299855130383895 3 55 "GO:0006661" "phosphatidylinositol biosynthetic process" 0.98217035517035
355 0.0712663977429976 2 56 "GO:0006664;GO:1903509" "liposaccharide metabolic process" 0.916930713842045
204 0.178868966237565 4 67 "GO:0006665" "sphingolipid metabolic process" 0.98217035517035
-187 0.787772389308706 2 60 "GO:0006694" "steroid biosynthetic process" 0.995737617451985
160 0.137970435030045 4 155 "GO:0006732" "coenzyme metabolic process" 0.98217035517035
142 0.237666704976063 2 83 "GO:0006766" "vitamin metabolic process" 0.98217035517035
-88 0.74306047784539 3 186 "GO:0006790" "sulfur compound metabolic process" 0.995737617451985
47 0.412601095702701 3 74 "GO:0006805;GO:0071466" "cellular response to xenobiotic stimulus" 0.995737617451985
43 0.289635189891343 4 615 "GO:0006812;GO:0034220" "ion transmembrane transport" 0.98217035517035
107 0.324732280782934 2 59 "GO:0006813" "potassium ion transport" 0.98217035517035
96 0.292517492406844 2 108 "GO:0006814;GO:0035725" "sodium ion transport" 0.98217035517035
103 0.215851554534284 7 197 "GO:0006816;GO:0070838;GO:0072511;GO:0070588" "divalent metal ion transport" 0.98217035517035
-209 0.964483803726981 5 253 "GO:0006820;GO:0015711" "anion transport" 0.995737617451985
204 0.18835937174712 2 62 "GO:0006826" "iron ion transport" 0.98217035517035
79 0.29453820236063 2 156 "GO:0006836" "neurotransmitter transport" 0.98217035517035
-300 0.939149785238689 2 88 "GO:0006839" "mitochondrial transport" 0.995737617451985
-302 0.880740792427541 2 50 "GO:0006855" "drug transmembrane transport" 0.995737617451985
-244 0.908191095830953 3 98 "GO:0006865;GO:0003333" "amino acid transport" 0.995737617451985
128 0.249296226450932 2 92 "GO:0006869" "lipid transport" 0.98217035517035
48 0.346292107833623 2 231 "GO:0006873;GO:0006875;GO:0030003;GO:0055065" "cellular ion homeostasis" 0.987537402036597
-106 0.736987839313258 3 119 "GO:0006874;GO:0055074;GO:0072503;GO:0072507" "divalent inorganic cation homeostasis" 0.995737617451985
32 0.439222989104948 2 77 "GO:0006879;GO:0046916" "cellular transition metal ion homeostasis" 0.995737617451985
-121 0.894604702720055 3 368 "GO:0006886" "intracellular protein transport" 0.995737617451985
253 0.144398354879312 5 58 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.98217035517035
-38 0.670726946487003 2 486 "GO:0006898" "receptor-mediated endocytosis" 0.995737617451985
-130 0.871888294665434 2 258 "GO:0006909" "phagocytosis" 0.995737617451985
105 0.304615757143274 3 79 "GO:0006911;GO:0099024;GO:0010324;GO:0043652" "membrane invagination" 0.98217035517035
232 0.0477706575465237 3 173 "GO:0006913;GO:0051169" "nuclear transport" 0.897386687085776
172 0.231258263293448 2 60 "GO:0006914;GO:0061919" "autophagy" 0.98217035517035
-5 0.523788441043548 4 630 "GO:0006915;GO:0012501" "programmed cell death" 0.995737617451985
30 0.448622368457229 4 61 "GO:0006921;GO:0097194" "execution phase of apoptosis" 0.995737617451985
-416 0.979140497854955 2 79 "GO:0006937;GO:0090257" "regulation of muscle system process" 0.995737617451985
-143 0.929583609683189 3 366 "GO:0006952" "defense response" 0.995737617451985
-49 0.605178433474395 2 98 "GO:0006954" "inflammatory response" 0.995737617451985
-13 0.551302881605739 2 340 "GO:0006955" "immune response" 0.995737617451985
182 0.20796132825084 3 66 "GO:0006959" "humoral immune response" 0.98217035517035
164 0.249652212862211 2 56 "GO:0006970" "response to osmotic stress" 0.98217035517035
-43 0.68595324147287 3 443 "GO:0006974" "cellular response to DNA damage stimulus" 0.995737617451985
-35 0.617227299410154 3 244 "GO:0006979" "response to oxidative stress" 0.995737617451985
17 0.462067358017237 2 107 "GO:0006984;GO:0006986;GO:0035966;GO:0030968;GO:0034620;GO:0035967" "response to topologically incorrect protein" 0.995737617451985
-37 0.571949547453346 2 78 "GO:0006997" "nucleus organization" 0.995737617451985
-84 0.720963530856072 2 162 "GO:0007005" "mitochondrion organization" 0.995737617451985
-380 0.960164579554011 3 70 "GO:0007009" "plasma membrane organization" 0.995737617451985
118 0.257597892045484 4 101 "GO:0007015" "actin filament organization" 0.98217035517035
-448 0.997891622283792 3 136 "GO:0007018" "microtubule-based movement" 0.998943141379981
-92 0.684518130428661 4 90 "GO:0007030" "Golgi organization" 0.995737617451985
-48 0.585053006124378 2 65 "GO:0007034;GO:0007041" "vacuolar transport" 0.995737617451985
146 0.242723487688587 2 75 "GO:0007040;GO:0080171;GO:0007033" "vacuole organization" 0.98217035517035
166 0.235790144311797 2 62 "GO:0007043;GO:0043297" "cell-cell junction assembly" 0.98217035517035
583 0.00405261664589453 2 68 "GO:0007050" "cell cycle arrest" 0.897386687085776
-61 0.672854139858013 2 180 "GO:0007059" "chromosome segregation" 0.995737617451985
265 0.0861669551826812 3 88 "GO:0007088" "regulation of mitotic nuclear division" 0.974507231232704
-53 0.587518236196497 2 57 "GO:0007097;GO:0051647" "nucleus localization" 0.995737617451985
-91 0.678930020663618 3 86 "GO:0007098" "centrosome cycle" 0.995737617451985
-238 0.903120333427161 2 99 "GO:0007127;GO:0061982" "meiosis I cell cycle process" 0.995737617451985
-408 0.959346488314783 6 60 "GO:0007140" "male meiotic nuclear division" 0.995737617451985
111 0.321497435009628 3 57 "GO:0007143" "female meiotic nuclear division" 0.98217035517035
79 0.217316542099303 2 337 "GO:0007155;GO:0022610" "biological adhesion" 0.98217035517035
192 0.196724960222501 3 65 "GO:0007162" "negative regulation of cell adhesion" 0.98217035517035
-227 0.966006645383439 2 219 "GO:0007163" "establishment or maintenance of cell polarity" 0.995737617451985
41 0.329658046495506 5 413 "GO:0007167;GO:0007169" "enzyme linked receptor protein signaling pathway" 0.98217035517035
-230 0.871315760907887 3 80 "GO:0007173;GO:0038127" "ERBB signaling pathway" 0.995737617451985
317 0.0351118006322909 6 108 "GO:0007178" "transmembrane receptor protein serine/threonine kinase signaling pathway" 0.897386687085776
255 0.13437108261426 2 62 "GO:0007179" "transforming growth factor beta receptor signaling pathway" 0.98217035517035
-13 0.538160195970026 4 181 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.995737617451985
-152 0.763167669921613 2 73 "GO:0007204;GO:0051480" "regulation of cytosolic calcium ion concentration" 0.995737617451985
-206 0.826534526579444 2 69 "GO:0007219" "Notch signaling pathway" 0.995737617451985
163 0.246747186151669 2 58 "GO:0007224" "smoothened signaling pathway" 0.98217035517035
11 0.47562069867111 2 94 "GO:0007254;GO:0051403;GO:0031098" "stress-activated protein kinase signaling cascade" 0.995737617451985
52 0.371100047279732 2 136 "GO:0007264" "small GTPase mediated signal transduction" 0.995737617451985
195 0.160046419035719 3 86 "GO:0007265" "Ras protein signal transduction" 0.98217035517035
13 0.437204240868642 6 530 "GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:0019226;GO:0035637" "multicellular organismal signaling" 0.995737617451985
382 0.0516865275390837 2 60 "GO:0007272;GO:0008366;GO:0019228;GO:0042552" "neuronal action potential" 0.897386687085776
-169 0.773626694623653 2 65 "GO:0007274" "neuromuscular synaptic transmission" 0.995737617451985
-13 0.571069060478001 2 643 "GO:0007281;GO:0007292;GO:0048477" "germ cell development" 0.995737617451985
20 0.424762270189178 2 297 "GO:0007283;GO:0048232" "male gamete generation" 0.995737617451985
-409 0.978017509936783 2 80 "GO:0007293" "germarium-derived egg chamber formation" 0.995737617451985
-202 0.857767820284667 2 93 "GO:0007297;GO:0007298" "ovarian follicle cell migration" 0.995737617451985
-305 0.932200256447744 3 79 "GO:0007304;GO:0030703" "eggshell formation" 0.995737617451985
-294 0.930982848569819 2 84 "GO:0007308;GO:0007309" "oocyte construction" 0.995737617451985
-287 0.885652942277528 2 58 "GO:0007314;GO:0008358" "maternal determination of anterior/posterior axis, embryo" 0.995737617451985
0 0.500372130694268 2 75 "GO:0007338" "single fertilization" 0.995737617451985
124 0.116640612815459 5 319 "GO:0007346" "regulation of mitotic cell cycle" 0.98217035517035
199 0.20601887737624 3 56 "GO:0007349" "cellularization" 0.98217035517035
-263 0.955869465015086 3 140 "GO:0007368;GO:0009855;GO:0009799" "specification of symmetry" 0.995737617451985
-26 0.587757678023692 2 242 "GO:0007369" "gastrulation" 0.995737617451985
-178 0.989212435213538 2 598 "GO:0007389;GO:0003002" "pattern specification process" 0.995737617451985
-55 0.596619334584273 3 66 "GO:0007391" "dorsal closure" 0.995737617451985
-63 0.60055980912481 2 54 "GO:0007405" "neuroblast proliferation" 0.995737617451985
-22 0.600835725546972 3 481 "GO:0007409;GO:0061564" "axon development" 0.995737617451985
-83 0.786499994496925 2 317 "GO:0007411;GO:0097485" "neuron projection guidance" 0.995737617451985
64 0.388958550922782 6 64 "GO:0007413;GO:0106030" "axonal fasciculation" 0.995737617451985
88 0.335078009553178 2 78 "GO:0007416" "synapse assembly" 0.98217035517035
-145 0.970804146632435 2 613 "GO:0007417" "central nervous system development" 0.995737617451985
-124 0.915597674244912 2 429 "GO:0007420" "brain development" 0.995737617451985
90 0.312129422705238 3 98 "GO:0007422" "peripheral nervous system development" 0.98217035517035
-56 0.643454252810646 2 145 "GO:0007424" "open tracheal system development" 0.995737617451985
87 0.290031574250198 2 136 "GO:0007431;GO:0035272" "exocrine system development" 0.98217035517035
139 0.22673355380239 2 96 "GO:0007435" "salivary gland morphogenesis" 0.98217035517035
-184 0.806313751262914 4 73 "GO:0007442;GO:0061525;GO:0072002" "hindgut development" 0.995737617451985
-56 0.594755688915517 2 61 "GO:0007447" "imaginal disc pattern formation" 0.995737617451985
-28 0.595421372205294 6 257 "GO:0007472;GO:0007476;GO:0035114;GO:0035120;GO:0035220;GO:0048737" "wing disc development" 0.995737617451985
-319 0.974199622948697 2 124 "GO:0007498" "mesoderm development" 0.995737617451985
-137 0.912679669988122 2 337 "GO:0007507" "heart development" 0.995737617451985
119 0.129100095219017 3 310 "GO:0007517" "muscle organ development" 0.98217035517035
215 0.134821101233953 2 87 "GO:0007528" "neuromuscular junction development" 0.98217035517035
-118 0.685546860820574 2 55 "GO:0007530" "sex determination" 0.995737617451985
19 0.400118200654726 2 635 "GO:0007548;GO:0008406;GO:0061458" "reproductive system development" 0.995737617451985
-158 0.754017048508353 2 62 "GO:0007565" "female pregnancy" 0.995737617451985
5 0.473304008693612 2 532 "GO:0007568;GO:0008340;GO:0010259" "aging" 0.995737617451985
267 0.0293864973007995 2 168 "GO:0007584" "response to nutrient" 0.897386687085776
162 0.248803463743253 2 58 "GO:0007588" "excretion" 0.98217035517035
-228 0.974399487534833 2 249 "GO:0007596;GO:0007599;GO:0050817;GO:0050878" "regulation of body fluid levels" 0.995737617451985
-13 0.550630629532034 2 314 "GO:0007600" "sensory perception" 0.995737617451985
-185 0.822166481405773 2 82 "GO:0007601;GO:0050953" "sensory perception of light stimulus" 0.995737617451985
52 0.353176905110607 2 177 "GO:0007605;GO:0050954" "sensory perception of mechanical stimulus" 0.98972879013297
-39 0.577973862625751 2 86 "GO:0007606" "sensory perception of chemical stimulus" 0.995737617451985
-15 0.547940486659145 2 231 "GO:0007611;GO:0050890" "cognition" 0.995737617451985
14 0.46804532107852 3 109 "GO:0007612;GO:0008306" "learning" 0.995737617451985
179 0.132046949089508 3 129 "GO:0007613" "memory" 0.98217035517035
78 0.37075966572375 2 59 "GO:0007616" "long-term memory" 0.995737617451985
276 0.0610885042956312 3 104 "GO:0007617;GO:0007618" "mating" 0.897386687085776
-166 0.828874378233294 2 108 "GO:0007622;GO:0007623;GO:0048512" "circadian rhythm" 0.995737617451985
107 0.196772907657789 2 216 "GO:0007626" "locomotory behavior" 0.98217035517035
-111 0.701738960258783 2 75 "GO:0007631" "feeding behavior" 0.995737617451985
-41 0.56871315795181 2 58 "GO:0007632" "visual behavior" 0.995737617451985
29 0.442719665460442 2 82 "GO:0007635;GO:0042048" "chemosensory behavior" 0.995737617451985
200 0.187148523160113 2 65 "GO:0007638" "mechanosensory behavior" 0.98217035517035
-199 0.804230751750398 6 61 "GO:0008016" "regulation of heart contraction" 0.995737617451985
-47 0.627446769982307 2 158 "GO:0008037;GO:0008038" "cell recognition" 0.995737617451985
2 0.496039970947035 2 137 "GO:0008202" "steroid metabolic process" 0.995737617451985
-372 0.942225143675133 3 59 "GO:0008217" "regulation of blood pressure" 0.995737617451985
-208 0.987472415394191 1 406 "GO:0008283" "cell population proliferation" 0.995737617451985
-9 0.533577239301589 2 320 "GO:0008284" "positive regulation of cell population proliferation" 0.995737617451985
292 0.00517908511142031 3 263 "GO:0008285" "negative regulation of cell population proliferation" 0.897386687085776
55 0.391797046654559 3 81 "GO:0008286" "insulin receptor signaling pathway" 0.995737617451985
311 0.0444424066519042 2 99 "GO:0008344" "adult locomotory behavior" 0.897386687085776
109 0.318299299628362 2 62 "GO:0008354" "germ cell migration" 0.98217035517035
-148 0.793970360459754 3 102 "GO:0008356" "asymmetric cell division" 0.995737617451985
255 0.0651786120093879 4 117 "GO:0008360" "regulation of cell shape" 0.897386687085776
-89 0.711132482497217 2 129 "GO:0008361" "regulation of cell size" 0.995737617451985
-101 0.765380967157532 3 172 "GO:0008544;GO:0043588" "skin development" 0.995737617451985
-47 0.578791745213213 2 59 "GO:0008582;GO:1904396" "regulation of synaptic growth at neuromuscular junction" 0.995737617451985
-86 0.642646120901428 5 60 "GO:0008584" "male gonad development" 0.995737617451985
26 0.452713555732435 5 71 "GO:0008585;GO:0046545;GO:0046660" "female sex differentiation" 0.995737617451985
107 0.33311125638811 2 53 "GO:0008589" "regulation of smoothened signaling pathway" 0.98217035517035
