name	term	lev	seq	value
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora14481	-0.579564233872435
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora14498	-0.703021943145542
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora14501	-0.256998015699171
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora25291	0.214276343460791
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora04293	1.8148172597509
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora04888	0.159876484164565
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora05331	1.55795119790592
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora05772	0.266680499413549
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora22037	-0.112047619789
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora06992	0.609260799126445
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora08025	-0.107164784450349
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora19036	1.75005035123104
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora19227	-0.20584652929599
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora19229	0.42342037678336
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora12340	0.574100786757135
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora12486	0.0317684749784688
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora12484	0.914257736064972
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora12774	0.22404145259932
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora12782	0.856730264053421
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora12824	0.049058544780363
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora12825	0.822849087280613
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora23696	-0.111743250374647
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora24420	0.699040780234617
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora24421	0.98613788056897
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora21583	0.300658749437621
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora31368	0.306694440647564
"chloride transmembrane transporter activity"	GO:0015108	2	Amillepora31371	0.247529434702933
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora16694	0.240064458730247
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora02912	-1.39563337616553
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora21958	-0.558312712415882
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora09078	-0.105286275013123
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora10307	0.083496241101608
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora10309	-0.508516740096692
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora19565	-0.171870164188125
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora23959	0.129570338266532
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora23962	1.94881543845558
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora30728	-0.269775831351454
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora30724	0.0488816399000226
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora33577	-0.0764390528501601
"oligopeptide transmembrane transporter activity"	GO:0035673	5	Amillepora33580	0.908687562209575
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora14000	-0.0277288474966361
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora15279	-0.371620028106506
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora16694	0.240064458730247
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora22499	-0.378029257259104
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora22505	0.0679881148039223
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora22504	-0.0833754294361741
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora22507	0.658439519178744
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora22500	0.525574187935485
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora09585	0.826758514596382
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora10307	0.083496241101608
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora10309	-0.508516740096692
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora23959	0.129570338266532
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora23962	1.94881543845558
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora20829	0.4375243727099
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora21607	0.66651513649472
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora30728	-0.269775831351454
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora30724	0.0488816399000226
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora19140	0.971362734246341
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora31368	0.306694440647564
"xenobiotic transmembrane transporter activity"	GO:0008559;GO:0042910	5	Amillepora31371	0.247529434702933
"phosphatidylinositol-5-phosphate binding"	GO:0010314	5	Amillepora14485	-0.78215126644106
"phosphatidylinositol-5-phosphate binding"	GO:0010314	5	Amillepora16285	-0.146680717405651
"phosphatidylinositol-5-phosphate binding"	GO:0010314	5	Amillepora05628	-0.160324436699541
"phosphatidylinositol-5-phosphate binding"	GO:0010314	5	Amillepora12898	-1.02683039664449
"phosphatidylinositol-5-phosphate binding"	GO:0010314	5	Amillepora23671	-0.0871337143863129
"phosphatidylinositol-5-phosphate binding"	GO:0010314	5	Amillepora31649	0.286271782738736
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora12934	0.16263160363527
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora14000	-0.0277288474966361
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora14263	-0.415375139923609
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora15279	-0.371620028106506
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora16694	0.240064458730247
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora26222	0.958112933594816
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora00144	-0.0492702715593598
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora00501	1.77459372787654
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora00526	0.4856245950424
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora00660	0.324175056023856
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora00659	0.0638294493683949
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora03634	-0.765034022559189
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora03680	0.814532573169025
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora03698	0.0556433927536788
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora03996	-3.72226370346457
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora03997	-0.0781218863481566
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora04293	1.8148172597509
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora04936	-0.352851550935675
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora04935	-0.670489224395883
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora05298	-0.496873756974915
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora05385	-0.555893721380709
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora05821	0.236006682068079
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora22123	0.146327503455223
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora22351	-0.0422295101413766
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora22499	-0.378029257259104
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora22505	0.0679881148039223
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora22504	-0.0833754294361741
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora22507	0.658439519178744
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora22500	0.525574187935485
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora08632	0.0325750768168733
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora08636	-0.146042053264533
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora08732	0.10530491838313
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora08762	-1.15415712096522
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora09086	-0.0415650095176847
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora09261	0.261373051205214
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora09585	0.826758514596382
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora10307	0.083496241101608
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora10309	-0.508516740096692
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora10821	-0.00995954506109136
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora06395	-1.28399707316877
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora06824	0.135940487151308
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora06992	0.609260799126445
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora07013	-0.349556418511641
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora07077	0.128759639689104
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora07086	-0.26143004835829
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora07088	0.712130931052367
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora07125	0.448968418338517
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora08346	-0.721641084494766
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora11601	0.566749005128366
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora12238	0.147340351728839
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora12512	-0.674611401018824
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora12677	-0.0670582003523855
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora23959	0.129570338266532
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora23962	1.94881543845558
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora24321	-0.00634901028848535
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora24401	-0.255451196840267
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora20553	0.0648556848678472
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora20829	0.4375243727099
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora21607	0.66651513649472
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora29230	-0.945997337246987
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora30728	-0.269775831351454
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora30724	0.0488816399000226
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora33749	0.0340730288736024
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora33750	0.416463456733212
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora33414	0.000273466893868097
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora33426	-0.160385634820623
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora31368	0.306694440647564
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora31375	-0.0368747042820541
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora31374	0.703461382668928
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora31370	-0.44367396240152
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora31371	0.247529434702933
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora31383	0.657424434186276
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora31379	0.395840120931612
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora31378	0.426033267295234
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora32272	0.157527875753927
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora35443	0.0592577077114714
"drug transmembrane transporter activity"	GO:0015238	3	Amillepora36869	-0.614105318501646
"adenosine deaminase activity"	GO:0004000	2	Amillepora13190	-0.0662708225481323
"adenosine deaminase activity"	GO:0004000	2	Amillepora00124	0.404488036975493
"adenosine deaminase activity"	GO:0004000	2	Amillepora09007	-2.29387614349286
"adenosine deaminase activity"	GO:0004000	2	Amillepora10031	1.18116860977876
"adenosine deaminase activity"	GO:0004000	2	Amillepora08533	-0.625404702314213
"adenosine deaminase activity"	GO:0004000	2	Amillepora20441	-0.348840068986766
"cadherin binding"	GO:0045296	2	Amillepora16994	0.745012820735513
"cadherin binding"	GO:0045296	2	Amillepora15568	0.572694883082051
"cadherin binding"	GO:0045296	2	Amillepora16383	0.348271525326263
"cadherin binding"	GO:0045296	2	Amillepora16382	-0.685543697485015
"cadherin binding"	GO:0045296	2	Amillepora00022	-0.240687912551217
"cadherin binding"	GO:0045296	2	Amillepora00027	-0.770337267934796
"cadherin binding"	GO:0045296	2	Amillepora03714	-0.811742948800352
"cadherin binding"	GO:0045296	2	Amillepora05937	0.213070870341318
"cadherin binding"	GO:0045296	2	Amillepora08857	0.598285829363353
"cadherin binding"	GO:0045296	2	Amillepora08856	0.220757761863392
"cadherin binding"	GO:0045296	2	Amillepora08861	1.07415647689853
"cadherin binding"	GO:0045296	2	Amillepora10387	0.100701298226793
"cadherin binding"	GO:0045296	2	Amillepora08361	1.08532456939925
"cadherin binding"	GO:0045296	2	Amillepora33560	-0.0372201731414435
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora14263	-0.415375139923609
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora22351	-0.0422295101413766
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora08632	0.0325750768168733
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora19617	0.368260216293057
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora12677	-0.0670582003523855
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora29230	-0.945997337246987
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora33414	0.000273466893868097
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora33426	-0.160385634820623
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora31368	0.306694440647564
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora31375	-0.0368747042820541
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora31374	0.703461382668928
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora31370	-0.44367396240152
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora31371	0.247529434702933
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora31383	0.657424434186276
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora31379	0.395840120931612
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora31378	0.426033267295234
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora03698	0.0556433927536788
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora05298	-0.496873756974915
"acidic amino acid transmembrane transporter activity"	GO:0015556;GO:0005313;GO:0015172;GO:0015183	5	Amillepora09261	0.261373051205214
"protein-cysteine S-acyltransferase activity"	GO:0019706;GO:0019707	4	Amillepora03925	0.132768993567686
"protein-cysteine S-acyltransferase activity"	GO:0019706;GO:0019707	4	Amillepora04842	-0.745657860715793
"protein-cysteine S-acyltransferase activity"	GO:0019706;GO:0019707	4	Amillepora07256	-0.169513237931785
"protein-cysteine S-acyltransferase activity"	GO:0019706;GO:0019707	4	Amillepora24676	-0.528010498220211
"protein-cysteine S-acyltransferase activity"	GO:0019706;GO:0019707	4	Amillepora20811	-0.909836887560569
"protein-cysteine S-acyltransferase activity"	GO:0019706;GO:0019707	4	Amillepora32024	0.386672963531396
"protein-cysteine S-acyltransferase activity"	GO:0019706;GO:0019707	4	Amillepora32043	-0.00696432455709841
"iron ion binding"	GO:0005506	3	Amillepora16983	0.061690167070365
"iron ion binding"	GO:0005506	3	Amillepora17504	0.225185995275854
"iron ion binding"	GO:0005506	3	Amillepora15322	-0.376404306005313
"iron ion binding"	GO:0005506	3	Amillepora25290	-0.50993989232377
"iron ion binding"	GO:0005506	3	Amillepora00093	-3.20114941923069
"iron ion binding"	GO:0005506	3	Amillepora04405	-0.475266426928043
"iron ion binding"	GO:0005506	3	Amillepora04652	0.142249176891959
"iron ion binding"	GO:0005506	3	Amillepora04811	-0.0231807208960225
"iron ion binding"	GO:0005506	3	Amillepora05079	-0.335054504253747
"iron ion binding"	GO:0005506	3	Amillepora05227	-0.87742890488936
"iron ion binding"	GO:0005506	3	Amillepora05914	-0.0987454059074253
"iron ion binding"	GO:0005506	3	Amillepora06115	-0.0770543884053966
"iron ion binding"	GO:0005506	3	Amillepora06108	0.614165411571279
"iron ion binding"	GO:0005506	3	Amillepora06113	0.175122348095582
"iron ion binding"	GO:0005506	3	Amillepora21957	-1.118888520866
"iron ion binding"	GO:0005506	3	Amillepora22425	-0.85621056991393
"iron ion binding"	GO:0005506	3	Amillepora22520	-0.246646334353625
"iron ion binding"	GO:0005506	3	Amillepora22522	0.854537177779099
"iron ion binding"	GO:0005506	3	Amillepora22521	0.926991385683382
"iron ion binding"	GO:0005506	3	Amillepora22524	0.111832837070076
"iron ion binding"	GO:0005506	3	Amillepora22523	0.11984390092688
"iron ion binding"	GO:0005506	3	Amillepora10333	0.0871417851782899
"iron ion binding"	GO:0005506	3	Amillepora10760	-1.04239355599519
"iron ion binding"	GO:0005506	3	Amillepora10759	0.197421510114597
"iron ion binding"	GO:0005506	3	Amillepora07016	0.0882299306006312
"iron ion binding"	GO:0005506	3	Amillepora07017	0.726527015904378
"iron ion binding"	GO:0005506	3	Amillepora07469	0.421531908167363
"iron ion binding"	GO:0005506	3	Amillepora08568	-0.272093882343459
"iron ion binding"	GO:0005506	3	Amillepora19040	-0.554395791401261
"iron ion binding"	GO:0005506	3	Amillepora20186	-0.209239117962776
"iron ion binding"	GO:0005506	3	Amillepora20213	-0.016049749985868
"iron ion binding"	GO:0005506	3	Amillepora12591	0.130333944690837
"iron ion binding"	GO:0005506	3	Amillepora24407	3.01686419184665
"iron ion binding"	GO:0005506	3	Amillepora24415	0.457417173624818
"iron ion binding"	GO:0005506	3	Amillepora24463	-0.119082206764808
"iron ion binding"	GO:0005506	3	Amillepora24462	-1.22065556490504
"iron ion binding"	GO:0005506	3	Amillepora24464	-0.62776516933094
"iron ion binding"	GO:0005506	3	Amillepora24465	-0.453501177860747
"iron ion binding"	GO:0005506	3	Amillepora28791	-0.101673695699417
"iron ion binding"	GO:0005506	3	Amillepora28790	-0.0679656119827523
"iron ion binding"	GO:0005506	3	Amillepora28798	0.107805627543918
"iron ion binding"	GO:0005506	3	Amillepora28797	0.286096549962349
"iron ion binding"	GO:0005506	3	Amillepora28568	-0.408149309340277
"proteasome binding"	GO:0070628	2	Amillepora00784	-0.00707914476518668
"proteasome binding"	GO:0070628	2	Amillepora06121	-0.679080952915655
"proteasome binding"	GO:0070628	2	Amillepora18827	-0.759649576368212
"proteasome binding"	GO:0070628	2	Amillepora21277	-1.81474008983528
"proteasome binding"	GO:0070628	2	Amillepora33920	0.381496626453186
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora16875	-0.0578151689525172
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora12975	-0.0884057705321724
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora13215	0.545592669730231
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora14054	-0.0292943884924222
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora14600	0.72026656379663
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora14650	0.124453025795021
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora14880	0.0570978546432175
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora15348	-0.103851671412018
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora15354	-0.659482598859533
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora25722	-0.145442085666162
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora25727	0.431577096782617
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora26154	-0.566775511251825
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora01481	0.739168997069834
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora02844	0.356731369284368
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora03576	0.491145441664812
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora04352	0.141121509002577
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora04714	0.00951308670501396
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora04915	0.0913926292889584
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora05331	1.55795119790592
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora22037	-0.112047619789
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora22661	0.772612556694697
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora22673	0.704226254390054
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora08951	0.187816575706552
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora10169	0.565131796278858
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora10254	0.507749486231932
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora07597	-0.19795153722368
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora08429	-0.58404796121585
"potassium ion transmembrane transporter activity"	GO:0015079	4	Amillepora08468	0.612254236088374
